Dates,PNL,DD
2015-07-31,-0.009867799999999954,-0.10939334999999994
2015-08-31,0.006201599999999431,-0.10319175000000058
2015-09-30,-0.01566649999999989,-0.11885825000000061
2015-10-31,0.017584649999999976,-0.10127360000000074
2015-11-30,0.044062099999999924,-0.05721150000000064
2015-12-31,0.02893125000000009,-0.02828025000000034
2016-01-31,0.04781630000000012,0.0
2016-02-29,-0.033884399999999856,-0.033884399999999815
2016-03-31,0.04110729999999987,0.0
2016-04-30,-0.012228450000000071,-0.01222845000000028
2016-05-31,-0.019138399999999892,-0.03136685000000039
2016-06-30,-0.047325600000000134,-0.07869245000000058
2016-07-31,0.047760500000000046,-0.030931950000000707
2016-08-31,-0.060785850000000245,-0.09171780000000096
2016-09-30,-0.03294790000000009,-0.12466570000000088
2016-10-31,-0.07546874999999978,-0.20013445000000063
2016-11-30,0.07376755000000004,-0.12636690000000073
2016-12-31,-0.034612950000000225,-0.1609798500000008
2017-01-31,0.039149099999999964,-0.12183075000000088
2017-02-28,0.018266600000000206,-0.10356415000000085
2017-03-31,0.0026032000000000394,-0.1009609500000006
2017-04-30,0.014421050000000078,-0.08653990000000045
2017-05-31,0.01711124999999977,-0.06942865000000076
2017-06-30,0.0012660500000001137,-0.06816260000000085
2017-07-31,0.03913875000000012,-0.02902385000000063
2017-08-31,-0.007771399999999825,-0.03679525000000039
2017-09-30,0.02468180000000026,-0.012113450000000192
2017-10-31,0.03155099999999978,0.0
2017-11-30,-0.007070150000000001,-0.007070150000000108
2017-12-31,0.019177549999999967,0.0
2018-01-31,0.0367738,0.0
2018-02-28,-0.0032292499999997987,-0.0032292499999999613
2018-03-31,-0.011261250000000032,-0.014490499999999962
2018-04-30,-0.004768600000000073,-0.019259100000000196
2018-05-31,-0.0007377499999998999,-0.019996850000000066
2018-06-30,-0.0296623499999999,-0.04965919999999979
2018-07-31,0.05732189999999982,0.0
2018-08-31,0.0037109999999995254,0.0
2018-09-30,0.026889000000000364,0.0
2018-10-31,-0.0024291499999999563,-0.002429149999999769
2018-11-30,0.04462704999999994,0.0
2018-12-31,-0.05268899999999999,-0.052688999999999986
2019-01-31,-0.0245032499999999,-0.07719224999999996
2019-02-28,0.00676659999999993,-0.07042565000000023
2019-03-31,0.03440229999999977,-0.036023350000000676
2019-04-30,-0.052690800000000274,-0.08871415000000082
2019-05-31,0.04925760000000024,-0.03945655000000059
2019-06-30,-0.019920049999999995,-0.05937660000000067
2019-07-31,0.04394020000000025,-0.01543640000000046
2019-08-31,-0.05414250000000036,-0.06957890000000067
2019-09-30,-0.06487239999999994,-0.13445130000000072
2019-10-31,0.016063399999999978,-0.11838790000000055
2019-11-30,-0.02954939999999985,-0.1479373000000006
2019-12-31,-0.023500149999999734,-0.17143745000000044
2020-01-31,0.0060000500000002375,-0.16543740000000007
2020-02-29,0.060511050000000094,-0.10492634999999995
2020-03-31,0.15387759999999964,0.0
2020-04-30,-0.004137750000000336,-0.004137750000000384
2020-05-31,-0.061938249999999986,-0.06607600000000025
