Dates,2period,4period,6period,8period,10period,12period,14period,16period,18period,20period,22period,24period,26period,28period,30period,32period,34period,36period,38period,40period,42period,44period,46period,48period,50period
2008-01-11,-0.02768000000000011,0.02768000000000011,0.02768000000000011,-0.02768000000000011,-0.02768000000000011,0.02768000000000011,-0.02768000000000011,-0.02768000000000011,0.02768000000000011,-0.02768000000000011,0.02768000000000011,-0.02768000000000011,-0.02768000000000011,0.02768000000000011,0.02768000000000011,-0.02768000000000011,-0.02768000000000011,0.02768000000000011,-0.02768000000000011,-0.02768000000000011,0.02768000000000011,-0.02768000000000011,-0.02768000000000011,0.02768000000000011,-0.02768000000000011
2008-01-14,-0.01676999999999989,0.01676999999999989,0.01676999999999989,-0.01676999999999989,-0.01676999999999989,0.01676999999999989,-0.01676999999999989,-0.01676999999999989,0.01676999999999989,-0.01676999999999989,0.01676999999999989,-0.01676999999999989,-0.01676999999999989,0.01676999999999989,0.01676999999999989,-0.01676999999999989,-0.01676999999999989,0.01676999999999989,-0.01676999999999989,-0.01676999999999989,0.01676999999999989,-0.01676999999999989,-0.01676999999999989,0.01676999999999989,-0.01676999999999989
2008-01-15,-0.0228,-0.0228,-0.0228,0.0228,0.0228,-0.0228,0.0228,0.0228,-0.0228,0.0228,-0.0228,0.0228,0.0228,-0.0228,-0.0228,0.0228,-0.0228,-0.0228,-0.0228,0.0228,-0.0228,0.0228,0.0228,-0.0228,0.0228
2008-01-16,-0.008064999999999963,-0.008064999999999963,-0.008064999999999963,0.008064999999999963,0.008064999999999963,-0.008064999999999963,0.008064999999999963,0.008064999999999963,-0.008064999999999963,0.008064999999999963,-0.008064999999999963,0.008064999999999963,0.008064999999999963,-0.008064999999999963,-0.008064999999999963,0.008064999999999963,-0.008064999999999963,-0.008064999999999963,-0.008064999999999963,0.008064999999999963,-0.008064999999999963,0.008064999999999963,0.008064999999999963,-0.008064999999999963,0.008064999999999963
2008-01-17,0.009560000000000037,0.009560000000000037,0.009560000000000037,-0.009560000000000037,0.009560000000000037,0.009560000000000037,0.009560000000000037,0.009560000000000037,0.009560000000000037,0.009560000000000037,-0.009560000000000037,-0.009560000000000037,0.009560000000000037,-0.009560000000000037,-0.009560000000000037,0.009560000000000037,-0.009560000000000037,0.009560000000000037,-0.009560000000000037,0.009560000000000037,-0.009560000000000037,0.009560000000000037,0.009560000000000037,-0.009560000000000037,0.009560000000000037
2008-01-18,0.05341999999999989,0.05341999999999989,0.05341999999999989,-0.05341999999999989,0.05341999999999989,0.05341999999999989,0.05341999999999989,0.05341999999999989,0.05341999999999989,0.05341999999999989,-0.05341999999999989,-0.05341999999999989,0.05341999999999989,-0.05341999999999989,-0.05341999999999989,0.05341999999999989,-0.05341999999999989,0.05341999999999989,-0.05341999999999989,0.05341999999999989,-0.05341999999999989,0.05341999999999989,0.05341999999999989,-0.05341999999999989,0.05341999999999989
2008-01-21,-0.08233999999999997,0.08233999999999997,0.08233999999999997,-0.08233999999999997,-0.08233999999999997,0.08233999999999997,0.08233999999999997,0.08233999999999997,0.08233999999999997,0.08233999999999997,-0.08233999999999997,-0.08233999999999997,-0.08233999999999997,-0.08233999999999997,-0.08233999999999997,0.08233999999999997,-0.08233999999999997,0.08233999999999997,-0.08233999999999997,0.08233999999999997,-0.08233999999999997,0.08233999999999997,0.08233999999999997,-0.08233999999999997,-0.08233999999999997
2008-01-22,-0.03880500000000011,0.03880500000000011,0.03880500000000011,-0.03880500000000011,-0.03880500000000011,0.03880500000000011,0.03880500000000011,0.03880500000000011,0.03880500000000011,0.03880500000000011,-0.03880500000000011,-0.03880500000000011,-0.03880500000000011,-0.03880500000000011,-0.03880500000000011,0.03880500000000011,-0.03880500000000011,0.03880500000000011,-0.03880500000000011,0.03880500000000011,-0.03880500000000011,0.03880500000000011,0.03880500000000011,-0.03880500000000011,-0.03880500000000011
2008-01-23,-0.06078999999999996,0.06078999999999996,-0.06078999999999996,0.06078999999999996,0.06078999999999996,-0.06078999999999996,-0.06078999999999996,-0.06078999999999996,-0.06078999999999996,-0.06078999999999996,0.06078999999999996,0.06078999999999996,0.06078999999999996,0.06078999999999996,0.06078999999999996,-0.06078999999999996,0.06078999999999996,-0.06078999999999996,0.06078999999999996,-0.06078999999999996,0.06078999999999996,-0.06078999999999996,-0.06078999999999996,0.06078999999999996,0.06078999999999996
2008-01-24,0.00906999999999989,-0.00906999999999989,0.00906999999999989,-0.00906999999999989,-0.00906999999999989,0.00906999999999989,0.00906999999999989,0.00906999999999989,0.00906999999999989,0.00906999999999989,-0.00906999999999989,-0.00906999999999989,-0.00906999999999989,-0.00906999999999989,-0.00906999999999989,0.00906999999999989,-0.00906999999999989,0.00906999999999989,-0.00906999999999989,0.00906999999999989,-0.00906999999999989,0.00906999999999989,0.00906999999999989,-0.00906999999999989,-0.00906999999999989
2008-01-25,0.06667999999999993,0.06667999999999993,0.06667999999999993,0.06667999999999993,0.06667999999999993,-0.06667999999999993,-0.06667999999999993,-0.06667999999999993,-0.06667999999999993,-0.06667999999999993,0.06667999999999993,0.06667999999999993,0.06667999999999993,0.06667999999999993,0.06667999999999993,-0.06667999999999993,0.06667999999999993,-0.06667999999999993,0.06667999999999993,-0.06667999999999993,0.06667999999999993,-0.06667999999999993,-0.06667999999999993,0.06667999999999993,0.06667999999999993
2008-01-28,0.010764999999999964,0.010764999999999964,0.010764999999999964,0.010764999999999964,0.010764999999999964,-0.010764999999999964,-0.010764999999999964,-0.010764999999999964,-0.010764999999999964,-0.010764999999999964,0.010764999999999964,0.010764999999999964,0.010764999999999964,0.010764999999999964,0.010764999999999964,-0.010764999999999964,0.010764999999999964,-0.010764999999999964,0.010764999999999964,-0.010764999999999964,0.010764999999999964,-0.010764999999999964,-0.010764999999999964,0.010764999999999964,0.010764999999999964
2008-01-29,0.03415499999999993,0.03415499999999993,-0.03415499999999993,0.03415499999999993,-0.03415499999999993,0.03415499999999993,0.03415499999999993,-0.03415499999999993,0.03415499999999993,0.03415499999999993,-0.03415499999999993,-0.03415499999999993,-0.03415499999999993,-0.03415499999999993,-0.03415499999999993,0.03415499999999993,-0.03415499999999993,0.03415499999999993,-0.03415499999999993,0.03415499999999993,-0.03415499999999993,0.03415499999999993,0.03415499999999993,-0.03415499999999993,-0.03415499999999993
2008-01-30,0.019635000000000038,0.019635000000000038,-0.019635000000000038,0.019635000000000038,-0.019635000000000038,0.019635000000000038,0.019635000000000038,-0.019635000000000038,0.019635000000000038,0.019635000000000038,-0.019635000000000038,-0.019635000000000038,-0.019635000000000038,-0.019635000000000038,-0.019635000000000038,0.019635000000000038,-0.019635000000000038,0.019635000000000038,-0.019635000000000038,0.019635000000000038,-0.019635000000000038,0.019635000000000038,0.019635000000000038,-0.019635000000000038,-0.019635000000000038
2008-01-31,-0.01389419999999996,0.01389419999999996,-0.01389419999999996,0.01389419999999996,-0.01389419999999996,0.01389419999999996,-0.01389419999999996,-0.01389419999999996,0.01389419999999996,0.01389419999999996,-0.01389419999999996,-0.01389419999999996,-0.01389419999999996,-0.01389419999999996,-0.01389419999999996,0.01389419999999996,-0.01389419999999996,0.01389419999999996,-0.01389419999999996,0.01389419999999996,-0.01389419999999996,0.01389419999999996,0.01389419999999996,-0.01389419999999996,-0.01389419999999996
2008-02-01,0.01421819999999996,-0.01421819999999996,0.01421819999999996,-0.01421819999999996,0.01421819999999996,-0.01421819999999996,0.01421819999999996,0.01421819999999996,-0.01421819999999996,-0.01421819999999996,0.01421819999999996,0.01421819999999996,0.01421819999999996,0.01421819999999996,0.01421819999999996,-0.01421819999999996,0.01421819999999996,-0.01421819999999996,0.01421819999999996,-0.01421819999999996,0.01421819999999996,-0.01421819999999996,-0.01421819999999996,0.01421819999999996,0.01421819999999996
2008-02-04,-0.02291760000000008,0.02291760000000008,-0.02291760000000008,-0.02291760000000008,-0.02291760000000008,0.02291760000000008,0.02291760000000008,0.02291760000000008,-0.02291760000000008,0.02291760000000008,-0.02291760000000008,0.02291760000000008,0.02291760000000008,0.02291760000000008,-0.02291760000000008,-0.02291760000000008,0.02291760000000008,-0.02291760000000008,0.02291760000000008,-0.02291760000000008,0.02291760000000008,0.02291760000000008,-0.02291760000000008,0.02291760000000008,0.02291760000000008
2008-02-05,0.013613400000000117,-0.013613400000000117,0.013613400000000117,0.013613400000000117,0.013613400000000117,-0.013613400000000117,-0.013613400000000117,-0.013613400000000117,0.013613400000000117,-0.013613400000000117,0.013613400000000117,-0.013613400000000117,-0.013613400000000117,-0.013613400000000117,0.013613400000000117,0.013613400000000117,-0.013613400000000117,0.013613400000000117,-0.013613400000000117,0.013613400000000117,-0.013613400000000117,-0.013613400000000117,0.013613400000000117,-0.013613400000000117,-0.013613400000000117
2008-02-06,-0.026821799999999844,-0.026821799999999844,0.026821799999999844,0.026821799999999844,0.026821799999999844,-0.026821799999999844,-0.026821799999999844,-0.026821799999999844,0.026821799999999844,-0.026821799999999844,0.026821799999999844,-0.026821799999999844,-0.026821799999999844,-0.026821799999999844,0.026821799999999844,0.026821799999999844,-0.026821799999999844,0.026821799999999844,-0.026821799999999844,0.026821799999999844,-0.026821799999999844,-0.026821799999999844,0.026821799999999844,-0.026821799999999844,-0.026821799999999844
2008-02-07,-0.028733400000000117,-0.028733400000000117,0.028733400000000117,0.028733400000000117,0.028733400000000117,-0.028733400000000117,-0.028733400000000117,-0.028733400000000117,0.028733400000000117,-0.028733400000000117,0.028733400000000117,-0.028733400000000117,-0.028733400000000117,-0.028733400000000117,0.028733400000000117,0.028733400000000117,-0.028733400000000117,0.028733400000000117,-0.028733400000000117,0.028733400000000117,-0.028733400000000117,-0.028733400000000117,0.028733400000000117,-0.028733400000000117,-0.028733400000000117
2008-02-08,0.012425399999999922,0.012425399999999922,0.012425399999999922,-0.012425399999999922,0.012425399999999922,-0.012425399999999922,-0.012425399999999922,-0.012425399999999922,0.012425399999999922,-0.012425399999999922,0.012425399999999922,-0.012425399999999922,-0.012425399999999922,-0.012425399999999922,0.012425399999999922,0.012425399999999922,-0.012425399999999922,0.012425399999999922,-0.012425399999999922,0.012425399999999922,-0.012425399999999922,-0.012425399999999922,0.012425399999999922,-0.012425399999999922,-0.012425399999999922
2008-02-11,0.04669919999999996,0.04669919999999996,0.04669919999999996,-0.04669919999999996,0.04669919999999996,-0.04669919999999996,-0.04669919999999996,-0.04669919999999996,0.04669919999999996,-0.04669919999999996,0.04669919999999996,-0.04669919999999996,-0.04669919999999996,-0.04669919999999996,0.04669919999999996,0.04669919999999996,-0.04669919999999996,0.04669919999999996,-0.04669919999999996,0.04669919999999996,-0.04669919999999996,-0.04669919999999996,0.04669919999999996,-0.04669919999999996,-0.04669919999999996
2008-02-12,0.008202599999999883,-0.008202599999999883,0.008202599999999883,0.008202599999999883,-0.008202599999999883,0.008202599999999883,0.008202599999999883,0.008202599999999883,0.008202599999999883,0.008202599999999883,-0.008202599999999883,0.008202599999999883,0.008202599999999883,0.008202599999999883,-0.008202599999999883,-0.008202599999999883,0.008202599999999883,-0.008202599999999883,0.008202599999999883,-0.008202599999999883,0.008202599999999883,0.008202599999999883,-0.008202599999999883,0.008202599999999883,0.008202599999999883
2008-02-13,0.029948400000000118,-0.029948400000000118,0.029948400000000118,0.029948400000000118,-0.029948400000000118,0.029948400000000118,0.029948400000000118,0.029948400000000118,0.029948400000000118,0.029948400000000118,-0.029948400000000118,0.029948400000000118,0.029948400000000118,0.029948400000000118,-0.029948400000000118,-0.029948400000000118,0.029948400000000118,-0.029948400000000118,0.029948400000000118,-0.029948400000000118,0.029948400000000118,0.029948400000000118,-0.029948400000000118,0.029948400000000118,0.029948400000000118
2008-02-14,-0.042638399999999924,0.042638399999999924,0.042638399999999924,0.042638399999999924,-0.042638399999999924,0.042638399999999924,0.042638399999999924,0.042638399999999924,0.042638399999999924,0.042638399999999924,-0.042638399999999924,0.042638399999999924,0.042638399999999924,0.042638399999999924,-0.042638399999999924,-0.042638399999999924,0.042638399999999924,-0.042638399999999924,0.042638399999999924,-0.042638399999999924,0.042638399999999924,0.042638399999999924,-0.042638399999999924,0.042638399999999924,0.042638399999999924
2008-02-15,-0.02638980000000004,0.02638980000000004,0.02638980000000004,0.02638980000000004,-0.02638980000000004,0.02638980000000004,0.02638980000000004,0.02638980000000004,0.02638980000000004,0.02638980000000004,-0.02638980000000004,0.02638980000000004,0.02638980000000004,0.02638980000000004,-0.02638980000000004,-0.02638980000000004,0.02638980000000004,-0.02638980000000004,0.02638980000000004,-0.02638980000000004,0.02638980000000004,0.02638980000000004,-0.02638980000000004,0.02638980000000004,0.02638980000000004
2008-02-18,0.0040068000000000395,0.0040068000000000395,0.0040068000000000395,0.0040068000000000395,0.0040068000000000395,0.0040068000000000395,0.0040068000000000395,0.0040068000000000395,0.0040068000000000395,0.0040068000000000395,-0.0040068000000000395,0.0040068000000000395,0.0040068000000000395,0.0040068000000000395,-0.0040068000000000395,-0.0040068000000000395,0.0040068000000000395,-0.0040068000000000395,0.0040068000000000395,-0.0040068000000000395,0.0040068000000000395,0.0040068000000000395,-0.0040068000000000395,0.0040068000000000395,0.0040068000000000395
2008-02-19,-0.00041040000000011785,-0.00041040000000011785,-0.00041040000000011785,-0.00041040000000011785,-0.00041040000000011785,-0.00041040000000011785,-0.00041040000000011785,-0.00041040000000011785,-0.00041040000000011785,-0.00041040000000011785,0.00041040000000011785,-0.00041040000000011785,-0.00041040000000011785,-0.00041040000000011785,0.00041040000000011785,0.00041040000000011785,-0.00041040000000011785,0.00041040000000011785,-0.00041040000000011785,0.00041040000000011785,-0.00041040000000011785,-0.00041040000000011785,0.00041040000000011785,-0.00041040000000011785,-0.00041040000000011785
2008-02-20,0.03284819999999996,0.03284819999999996,0.03284819999999996,0.03284819999999996,-0.03284819999999996,0.03284819999999996,0.03284819999999996,0.03284819999999996,-0.03284819999999996,-0.03284819999999996,0.03284819999999996,0.03284819999999996,-0.03284819999999996,0.03284819999999996,0.03284819999999996,-0.03284819999999996,-0.03284819999999996,0.03284819999999996,-0.03284819999999996,0.03284819999999996,0.03284819999999996,-0.03284819999999996,0.03284819999999996,0.03284819999999996,-0.03284819999999996
2008-02-21,0.017944199999999962,0.017944199999999962,0.017944199999999962,0.017944199999999962,-0.017944199999999962,0.017944199999999962,0.017944199999999962,0.017944199999999962,-0.017944199999999962,-0.017944199999999962,0.017944199999999962,0.017944199999999962,-0.017944199999999962,0.017944199999999962,0.017944199999999962,-0.017944199999999962,-0.017944199999999962,0.017944199999999962,-0.017944199999999962,0.017944199999999962,0.017944199999999962,-0.017944199999999962,0.017944199999999962,0.017944199999999962,-0.017944199999999962
2008-02-22,-0.02779919999999996,0.02779919999999996,0.02779919999999996,0.02779919999999996,-0.02779919999999996,0.02779919999999996,0.02779919999999996,0.02779919999999996,-0.02779919999999996,-0.02779919999999996,0.02779919999999996,0.02779919999999996,-0.02779919999999996,0.02779919999999996,0.02779919999999996,-0.02779919999999996,-0.02779919999999996,0.02779919999999996,-0.02779919999999996,0.02779919999999996,0.02779919999999996,-0.02779919999999996,0.02779919999999996,0.02779919999999996,-0.02779919999999996
2008-02-25,0.0005345999999998821,-0.0005345999999998821,-0.0005345999999998821,-0.0005345999999998821,0.0005345999999998821,-0.0005345999999998821,-0.0005345999999998821,-0.0005345999999998821,0.0005345999999998821,0.0005345999999998821,-0.0005345999999998821,-0.0005345999999998821,0.0005345999999998821,-0.0005345999999998821,-0.0005345999999998821,0.0005345999999998821,0.0005345999999998821,-0.0005345999999998821,0.0005345999999998821,-0.0005345999999998821,-0.0005345999999998821,0.0005345999999998821,-0.0005345999999998821,-0.0005345999999998821,0.0005345999999998821
2008-02-26,-0.007398,0.007398,-0.007398,-0.007398,0.007398,-0.007398,-0.007398,-0.007398,0.007398,0.007398,-0.007398,-0.007398,-0.007398,-0.007398,-0.007398,0.007398,0.007398,-0.007398,0.007398,-0.007398,-0.007398,0.007398,-0.007398,-0.007398,0.007398
2008-02-27,0.005524199999999961,-0.005524199999999961,0.005524199999999961,0.005524199999999961,-0.005524199999999961,0.005524199999999961,0.005524199999999961,0.005524199999999961,-0.005524199999999961,-0.005524199999999961,0.005524199999999961,0.005524199999999961,0.005524199999999961,0.005524199999999961,0.005524199999999961,-0.005524199999999961,-0.005524199999999961,0.005524199999999961,-0.005524199999999961,0.005524199999999961,0.005524199999999961,-0.005524199999999961,0.005524199999999961,0.005524199999999961,-0.005524199999999961
2008-02-28,-0.010179,-0.010179,-0.010179,0.010179,-0.010179,0.010179,0.010179,0.010179,-0.010179,-0.010179,0.010179,0.010179,0.010179,0.010179,0.010179,-0.010179,-0.010179,0.010179,-0.010179,0.010179,0.010179,-0.010179,0.010179,0.010179,-0.010179
2008-02-29,0.007952249999999958,0.007952249999999958,0.007952249999999958,-0.007952249999999958,0.007952249999999958,-0.007952249999999958,-0.007952249999999958,-0.007952249999999958,0.007952249999999958,0.007952249999999958,-0.007952249999999958,-0.007952249999999958,-0.007952249999999958,-0.007952249999999958,-0.007952249999999958,0.007952249999999958,0.007952249999999958,-0.007952249999999958,0.007952249999999958,-0.007952249999999958,-0.007952249999999958,0.007952249999999958,-0.007952249999999958,-0.007952249999999958,0.007952249999999958
2008-03-03,0.07671649999999994,0.07671649999999994,-0.07671649999999994,-0.07671649999999994,0.07671649999999994,0.07671649999999994,0.07671649999999994,0.07671649999999994,-0.07671649999999994,0.07671649999999994,0.07671649999999994,0.07671649999999994,0.07671649999999994,0.07671649999999994,0.07671649999999994,-0.07671649999999994,0.07671649999999994,0.07671649999999994,-0.07671649999999994,-0.07671649999999994,0.07671649999999994,-0.07671649999999994,0.07671649999999994,0.07671649999999994,-0.07671649999999994
2008-03-04,0.03311424999999998,0.03311424999999998,-0.03311424999999998,-0.03311424999999998,0.03311424999999998,0.03311424999999998,0.03311424999999998,0.03311424999999998,-0.03311424999999998,0.03311424999999998,0.03311424999999998,0.03311424999999998,0.03311424999999998,0.03311424999999998,0.03311424999999998,-0.03311424999999998,0.03311424999999998,0.03311424999999998,-0.03311424999999998,-0.03311424999999998,0.03311424999999998,-0.03311424999999998,0.03311424999999998,0.03311424999999998,-0.03311424999999998
2008-03-05,-0.01089625,0.01089625,-0.01089625,-0.01089625,0.01089625,0.01089625,0.01089625,0.01089625,-0.01089625,0.01089625,-0.01089625,0.01089625,0.01089625,0.01089625,0.01089625,-0.01089625,0.01089625,0.01089625,-0.01089625,-0.01089625,0.01089625,-0.01089625,0.01089625,0.01089625,-0.01089625
2008-03-07,-0.04130800000000009,0.04130800000000009,-0.04130800000000009,-0.04130800000000009,0.04130800000000009,0.04130800000000009,0.04130800000000009,0.04130800000000009,-0.04130800000000009,0.04130800000000009,-0.04130800000000009,0.04130800000000009,0.04130800000000009,0.04130800000000009,0.04130800000000009,-0.04130800000000009,0.04130800000000009,0.04130800000000009,-0.04130800000000009,-0.04130800000000009,0.04130800000000009,-0.04130800000000009,0.04130800000000009,0.04130800000000009,-0.04130800000000009
2008-03-10,-0.001012000000000021,0.001012000000000021,-0.001012000000000021,0.001012000000000021,-0.001012000000000021,0.001012000000000021,-0.001012000000000021,-0.001012000000000021,-0.001012000000000021,-0.001012000000000021,0.001012000000000021,-0.001012000000000021,-0.001012000000000021,-0.001012000000000021,-0.001012000000000021,0.001012000000000021,-0.001012000000000021,0.001012000000000021,-0.001012000000000021,0.001012000000000021,-0.001012000000000021,0.001012000000000021,-0.001012000000000021,-0.001012000000000021,0.001012000000000021
2008-03-11,-0.01141375,0.01141375,-0.01141375,0.01141375,-0.01141375,0.01141375,-0.01141375,-0.01141375,-0.01141375,-0.01141375,0.01141375,-0.01141375,-0.01141375,-0.01141375,-0.01141375,0.01141375,-0.01141375,0.01141375,-0.01141375,0.01141375,-0.01141375,0.01141375,-0.01141375,-0.01141375,0.01141375
2008-03-12,-0.0007129999999999791,-0.0007129999999999791,0.0007129999999999791,-0.0007129999999999791,0.0007129999999999791,-0.0007129999999999791,-0.0007129999999999791,0.0007129999999999791,0.0007129999999999791,0.0007129999999999791,-0.0007129999999999791,0.0007129999999999791,0.0007129999999999791,0.0007129999999999791,0.0007129999999999791,-0.0007129999999999791,0.0007129999999999791,-0.0007129999999999791,0.0007129999999999791,-0.0007129999999999791,0.0007129999999999791,-0.0007129999999999791,0.0007129999999999791,0.0007129999999999791,-0.0007129999999999791
2008-03-13,-0.05352674999999998,-0.05352674999999998,0.05352674999999998,-0.05352674999999998,0.05352674999999998,-0.05352674999999998,-0.05352674999999998,0.05352674999999998,0.05352674999999998,0.05352674999999998,-0.05352674999999998,0.05352674999999998,0.05352674999999998,0.05352674999999998,0.05352674999999998,-0.05352674999999998,0.05352674999999998,-0.05352674999999998,0.05352674999999998,-0.05352674999999998,0.05352674999999998,-0.05352674999999998,0.05352674999999998,0.05352674999999998,-0.05352674999999998
2008-03-14,-0.02343700000000002,-0.02343700000000002,-0.02343700000000002,-0.02343700000000002,-0.02343700000000002,0.02343700000000002,0.02343700000000002,0.02343700000000002,-0.02343700000000002,-0.02343700000000002,0.02343700000000002,-0.02343700000000002,-0.02343700000000002,-0.02343700000000002,-0.02343700000000002,0.02343700000000002,-0.02343700000000002,0.02343700000000002,-0.02343700000000002,0.02343700000000002,-0.02343700000000002,0.02343700000000002,-0.02343700000000002,-0.02343700000000002,0.02343700000000002
2008-03-17,0.06015650000000004,0.06015650000000004,0.06015650000000004,0.06015650000000004,0.06015650000000004,-0.06015650000000004,-0.06015650000000004,-0.06015650000000004,0.06015650000000004,0.06015650000000004,-0.06015650000000004,0.06015650000000004,0.06015650000000004,0.06015650000000004,0.06015650000000004,-0.06015650000000004,0.06015650000000004,-0.06015650000000004,0.06015650000000004,-0.06015650000000004,0.06015650000000004,-0.06015650000000004,0.06015650000000004,0.06015650000000004,-0.06015650000000004
2008-03-18,-0.0092575,0.0092575,-0.0092575,0.0092575,-0.0092575,-0.0092575,-0.0092575,-0.0092575,0.0092575,0.0092575,-0.0092575,0.0092575,0.0092575,0.0092575,-0.0092575,-0.0092575,0.0092575,-0.0092575,0.0092575,-0.0092575,0.0092575,-0.0092575,-0.0092575,0.0092575,-0.0092575
2008-03-19,-0.007635999999999958,0.007635999999999958,-0.007635999999999958,0.007635999999999958,-0.007635999999999958,-0.007635999999999958,-0.007635999999999958,-0.007635999999999958,0.007635999999999958,0.007635999999999958,-0.007635999999999958,0.007635999999999958,0.007635999999999958,0.007635999999999958,-0.007635999999999958,-0.007635999999999958,0.007635999999999958,-0.007635999999999958,0.007635999999999958,-0.007635999999999958,0.007635999999999958,-0.007635999999999958,-0.007635999999999958,0.007635999999999958,-0.007635999999999958
2008-03-24,-0.022488249999999918,0.022488249999999918,0.022488249999999918,-0.022488249999999918,0.022488249999999918,0.022488249999999918,0.022488249999999918,0.022488249999999918,-0.022488249999999918,-0.022488249999999918,0.022488249999999918,-0.022488249999999918,-0.022488249999999918,-0.022488249999999918,0.022488249999999918,0.022488249999999918,-0.022488249999999918,0.022488249999999918,-0.022488249999999918,0.022488249999999918,-0.022488249999999918,0.022488249999999918,0.022488249999999918,-0.022488249999999918,0.022488249999999918
2008-03-25,-0.060242750000000046,0.060242750000000046,0.060242750000000046,-0.060242750000000046,0.060242750000000046,0.060242750000000046,0.060242750000000046,0.060242750000000046,-0.060242750000000046,-0.060242750000000046,0.060242750000000046,-0.060242750000000046,-0.060242750000000046,-0.060242750000000046,0.060242750000000046,0.060242750000000046,-0.060242750000000046,0.060242750000000046,-0.060242750000000046,0.060242750000000046,-0.060242750000000046,0.060242750000000046,0.060242750000000046,-0.060242750000000046,0.060242750000000046
2008-03-26,-0.002420750000000021,-0.002420750000000021,-0.002420750000000021,0.002420750000000021,-0.002420750000000021,-0.002420750000000021,-0.002420750000000021,-0.002420750000000021,0.002420750000000021,0.002420750000000021,-0.002420750000000021,0.002420750000000021,0.002420750000000021,0.002420750000000021,-0.002420750000000021,-0.002420750000000021,0.002420750000000021,-0.002420750000000021,0.002420750000000021,-0.002420750000000021,0.002420750000000021,-0.002420750000000021,-0.002420750000000021,0.002420750000000021,-0.002420750000000021
2008-03-27,-0.019279749999999957,-0.019279749999999957,-0.019279749999999957,0.019279749999999957,-0.019279749999999957,-0.019279749999999957,-0.019279749999999957,-0.019279749999999957,0.019279749999999957,0.019279749999999957,-0.019279749999999957,0.019279749999999957,0.019279749999999957,0.019279749999999957,-0.019279749999999957,-0.019279749999999957,0.019279749999999957,-0.019279749999999957,0.019279749999999957,-0.019279749999999957,0.019279749999999957,-0.019279749999999957,-0.019279749999999957,0.019279749999999957,-0.019279749999999957
2008-03-28,-0.010223499999999958,-0.010223499999999958,-0.010223499999999958,0.010223499999999958,0.010223499999999958,-0.010223499999999958,0.010223499999999958,0.010223499999999958,-0.010223499999999958,-0.010223499999999958,0.010223499999999958,0.010223499999999958,-0.010223499999999958,-0.010223499999999958,0.010223499999999958,0.010223499999999958,-0.010223499999999958,0.010223499999999958,-0.010223499999999958,0.010223499999999958,-0.010223499999999958,0.010223499999999958,0.010223499999999958,-0.010223499999999958,0.010223499999999958
2008-03-31,0.06429749999999994,0.06429749999999994,0.06429749999999994,-0.06429749999999994,-0.06429749999999994,0.06429749999999994,-0.06429749999999994,-0.06429749999999994,0.06429749999999994,0.06429749999999994,-0.06429749999999994,-0.06429749999999994,0.06429749999999994,0.06429749999999994,-0.06429749999999994,-0.06429749999999994,0.06429749999999994,-0.06429749999999994,0.06429749999999994,-0.06429749999999994,0.06429749999999994,-0.06429749999999994,-0.06429749999999994,0.06429749999999994,-0.06429749999999994
2008-04-01,0.0021375,-0.0021375,-0.0021375,0.0021375,0.0021375,-0.0021375,0.0021375,0.0021375,-0.0021375,-0.0021375,0.0021375,0.0021375,-0.0021375,-0.0021375,0.0021375,0.0021375,-0.0021375,0.0021375,-0.0021375,0.0021375,-0.0021375,0.0021375,0.0021375,-0.0021375,0.0021375
2008-04-02,0.02078999999999992,-0.02078999999999992,-0.02078999999999992,0.02078999999999992,0.02078999999999992,-0.02078999999999992,0.02078999999999992,0.02078999999999992,-0.02078999999999992,-0.02078999999999992,0.02078999999999992,0.02078999999999992,-0.02078999999999992,-0.02078999999999992,0.02078999999999992,0.02078999999999992,-0.02078999999999992,0.02078999999999992,-0.02078999999999992,0.02078999999999992,-0.02078999999999992,0.02078999999999992,0.02078999999999992,-0.02078999999999992,0.02078999999999992
2008-04-03,0.003929999999999973,-0.003929999999999973,0.003929999999999973,-0.003929999999999973,0.003929999999999973,0.003929999999999973,0.003929999999999973,-0.003929999999999973,0.003929999999999973,-0.003929999999999973,-0.003929999999999973,-0.003929999999999973,0.003929999999999973,-0.003929999999999973,-0.003929999999999973,-0.003929999999999973,0.003929999999999973,-0.003929999999999973,0.003929999999999973,-0.003929999999999973,0.003929999999999973,-0.003929999999999973,-0.003929999999999973,0.003929999999999973,0.003929999999999973
2008-04-04,0.03087749999999992,-0.03087749999999992,0.03087749999999992,-0.03087749999999992,0.03087749999999992,0.03087749999999992,0.03087749999999992,-0.03087749999999992,0.03087749999999992,-0.03087749999999992,-0.03087749999999992,-0.03087749999999992,0.03087749999999992,-0.03087749999999992,-0.03087749999999992,-0.03087749999999992,0.03087749999999992,-0.03087749999999992,0.03087749999999992,-0.03087749999999992,0.03087749999999992,-0.03087749999999992,-0.03087749999999992,0.03087749999999992,0.03087749999999992
2008-04-07,0.04317749999999992,0.04317749999999992,0.04317749999999992,0.04317749999999992,-0.04317749999999992,-0.04317749999999992,-0.04317749999999992,0.04317749999999992,0.04317749999999992,0.04317749999999992,0.04317749999999992,0.04317749999999992,0.04317749999999992,0.04317749999999992,0.04317749999999992,0.04317749999999992,-0.04317749999999992,0.04317749999999992,-0.04317749999999992,0.04317749999999992,-0.04317749999999992,0.04317749999999992,0.04317749999999992,-0.04317749999999992,-0.04317749999999992
