Trade Number,Entry Date,Entry Price,Exit Date,Exit Price,Trade Position,Trade Pnl,Trade Duration,Max DD,Max DD Duration,Max Profit,Max Loss,Max Recovery,Profitable,Trade Side
165,2009-11-27,4946.3,2009-12-01,5132.05,-1.0,-0.03755332268564371,4,-0.03755332268564371,2,-0.0,-0.03755332268564371,0.0,False,Short
166,2009-12-01,5132.05,2009-12-02,5119.0,1.0,-0.002542843503083647,1,-0.002542843503083536,1,0.0,-0.002542843503083536,0.0,False,Long
167,2009-12-03,5132.45,2009-12-04,5115.85,1.0,-0.003234322789311017,1,-0.003234322789311128,1,2.220446049250313e-16,-0.003234322789310906,0.0,False,Long
168,2009-12-11,5111.6,2009-12-15,5031.25,1.0,-0.015719148603177135,4,-0.015719148603177135,2,0.0,-0.015719148603177135,0.0,False,Long
169,2009-12-18,4986.8,2009-12-31,5201.05,-1.0,-0.04296342343787596,13,-0.050248256236256394,6,0.007670249458570644,-0.04296342343787596,0.007670249458570755,False,Short
170,2010-01-06,5288.7,2010-01-12,5208.9,1.0,-0.015088774178909747,6,-0.015088774178909858,4,0.0,-0.015088774178909858,0.0012667993789825527,False,Long
171,2010-01-14,5261.3,2010-01-18,5271.15,1.0,0.0018721608727880756,4,-0.00131146294642015,1,0.0018721608727880756,-0.00131146294642015,0.003187804506699088,True,Long
172,2010-01-19,5220.7,2010-02-09,4793.35,-1.0,0.08185683912119057,21,-0.018515387969001762,3,0.09815733522324588,-0.0,0.09815733522324588,True,Short
173,2010-03-02,5022.8,2010-03-22,5213.3,1.0,0.03792705263996177,20,-0.011640472443930405,2,0.05015131002628004,0.0,0.05015131002628004,True,Long
174,2010-04-19,5207.4,2010-05-03,5218.45,-1.0,-0.0021219802588623438,14,-0.021603871413757414,10,1.1102230246251565e-16,-0.021603871413757414,0.020255549667314465,False,Short
175,2010-05-04,5141.85,2010-05-21,4928.4,-1.0,0.041512296157997786,17,-0.03428066642603389,7,0.042581950076334474,-0.011357779787430466,0.05455940355467237,True,Short
176,2010-05-24,4931.05,2010-05-28,5041.0,-1.0,-0.022297482280650094,4,-0.04584632131017752,3,0.024680341915007897,-0.022297482280650094,0.024680341915007897,False,Short
177,2010-06-02,5004.35,2010-06-29,5266.45,1.0,0.05237443424220922,27,-0.03110381937323603,6,0.07059857923606461,-0.008722411501993266,0.0800189489386578,True,Long
178,2010-07-15,5381.6,2010-07-20,5363.8,1.0,-0.0033075665229671536,5,-0.006381697772426254,2,0.0030938754273821534,-0.0033075665229671536,0.0030938754273823754,False,Long
179,2010-07-30,5374.3,2010-08-13,5456.45,-1.0,-0.01528571162756065,14,-0.020039819139236803,10,-0.0,-0.020039819139236803,0.013310295067026301,False,Short
180,2010-08-16,5417.45,2010-08-19,5527.7,-1.0,-0.02035090310016696,3,-0.02035090310016696,3,-0.0,-0.02035090310016696,0.0,False,Short
181,2010-08-19,5527.7,2010-08-23,5536.9,1.0,0.0016643450259601344,4,-0.0009316714004015125,1,0.0016643450259601344,-0.0009316714004015125,0.0025984373160947705,True,Long
182,2010-08-27,5415.75,2010-09-07,5591.65,-1.0,-0.03247934265798813,11,-0.03462728914108859,5,0.0022249919217099956,-0.03247934265798813,0.0041625811703329685,False,Short
183,2010-09-07,5591.65,2010-09-29,6000.4,1.0,0.07310006885266418,22,-0.008820905877300445,2,0.08265002280185652,0.0,0.08265002280185652,True,Long
184,2010-10-18,6122.2,2010-11-02,6155.95,-1.0,-0.005512724184116857,15,-0.026891172662905416,5,0.021969226748554505,-0.005512724184116857,0.024311581153203976,False,Short
185,2010-11-15,6140.25,2010-12-01,5979.1,-1.0,0.02624485973698132,16,-0.030904211554284466,3,0.05897154024673268,-2.220446049250313e-16,0.05897154024673301,True,Short
186,2010-12-03,6016.75,2011-01-07,5914.15,1.0,-0.01705239539618575,35,-0.043381562027384524,13,0.027523164499106745,-0.039365105746457796,0.0696292323396599,False,Long
187,2011-01-11,5770.3,2011-01-24,5740.45,-1.0,0.005173041263019318,13,-0.018014661282775624,6,0.020154931286068267,-0.018014661282775624,0.03886981919577859,True,Short
188,2011-01-27,5604.3,2011-01-31,5523.55,-1.0,0.014408579126741983,4,0.0,0,0.014408579126741872,-2.220446049250313e-16,0.014408579126742094,True,Short
189,2011-02-01,5429.15,2011-02-03,5538.95,-1.0,-0.02022416031975549,2,-0.02022416031975549,2,-0.0,-0.02022416031975549,0.0,False,Short
190,2011-02-04,5387.0,2011-02-14,5455.65,-1.0,-0.012743642101355146,10,-0.04067570370771223,2,0.029116391312418832,-0.012743642101355146,0.030464967146535127,False,Short
191,2011-02-15,5476.1,2011-03-16,5523.85,1.0,0.008719709282153376,29,-0.05113318789102639,15,0.01446284764704786,-0.03896933949343517,0.0555988370988274,True,Long
192,2011-03-24,5545.8,2011-04-11,5803.65,1.0,0.04649464459591024,18,-0.023497047095048296,5,0.0716758628151033,0.0,0.0716758628151033,True,Long
193,2011-04-13,5938.1,2011-04-15,5834.15,1.0,-0.017505599434162522,2,-0.017505599434162633,1,0.0,-0.017505599434162633,0.0,False,Long
194,2011-05-04,5538.05,2011-05-19,5424.8,-1.0,0.02044943617338235,15,-0.018913434323655554,7,0.020584862903007428,-0.004803134677368259,0.02551052808244636,True,Short
195,2011-05-23,5383.45,2011-05-26,5412.35,-1.0,-0.005368304711662608,3,-0.011610628616784524,1,0.00631565260195599,-0.005368304711662608,0.007138807038417516,False,Short
196,2011-06-02,5558.45,2011-06-14,5515.8,1.0,-0.007673002365767401,12,-0.01412084059898977,5,0.0007646016425442159,-0.013367035774361602,0.007096949398026631,False,Long
197,2011-06-29,5604.1,2011-07-12,5539.95,1.0,-0.011446976320907964,13,-0.03562476064477971,3,0.025070930211809284,-0.011446976320908075,0.025070930211809284,False,Long
198,2011-07-12,5539.95,2011-08-23,4947.4,-1.0,0.10695944909250088,42,-0.02720241157411163,11,0.12438740421844963,-0.02720241157411163,0.15582873312613077,True,Short
199,2011-08-25,4839.6,2011-08-29,4933.15,-1.0,-0.01933010992644002,4,-0.037409998985904136,1,0.018782544011901936,-0.01933010992644002,0.018782544011902047,False,Short
200,2011-09-14,5019.15,2011-09-22,4913.9,1.0,-0.02096968610222849,8,-0.04708437566660839,2,0.027405038701772133,-0.02096968610222849,0.027405038701772133,False,Long
201,2011-10-10,4993.3,2011-11-11,5191.75,1.0,0.03974325596299044,32,-0.03597623247609327,8,0.07854525063585216,-0.0021729117016803245,0.08089393772140241,True,Long
202,2011-11-21,4783.3,2011-12-01,4963.75,-1.0,-0.03772500156795511,10,-0.05343739074999487,6,0.01659941881128102,-0.03772500156795511,0.021296704681494694,False,Short
203,2011-12-16,4643.15,2011-12-26,4787.7,-1.0,-0.031131882450491588,10,-0.04928357073418155,4,0.019092641848744818,-0.031131882450491588,0.01909264184874493,False,Short
204,2011-12-26,4787.7,2011-12-29,4646.25,1.0,-0.02954445767278646,3,-0.029544457672786684,3,2.220446049250313e-16,-0.02954445767278646,0.0,False,Long
205,2012-01-02,4648.1,2012-02-10,5397.65,1.0,0.16125943934080578,39,-0.019317833026396225,5,0.16973602116994013,0.0,0.16973602116994013,True,Long
206,2012-02-13,5418.0,2012-02-14,5440.35,1.0,0.004125138427464092,1,0.0,0,0.004125138427464092,0.0,0.00412513842746387,True,Long
207,2012-02-27,5338.6,2012-03-21,5394.5,-1.0,-0.010470909976398213,23,-0.047118006928576706,10,0.01652118532948732,-0.03137526692391246,0.044245905126568896,False,Short
208,2012-03-26,5191.3,2012-03-30,5333.25,-1.0,-0.027343825246084696,4,-0.029670910401152883,2,0.0023982432146090193,-0.027343825246084696,0.014208172135220964,False,Short
209,2012-04-02,5350.65,2012-04-04,5344.55,1.0,-0.0011400484053338822,2,-0.007188965773464062,1,0.00609271770719455,-0.0011400484053338822,0.00609271770719455,False,Long
210,2012-04-04,5344.55,2012-04-09,5253.0,-1.0,0.017129599311448196,5,0.0,0,0.017129599311448085,-0.0,0.017129599311448196,True,Short
211,2012-04-12,5290.65,2012-04-25,5198.6,1.0,-0.017398618317219894,13,-0.02942384526343278,4,0.012389781973859426,-0.017398618317219894,0.02587577330447588,False,Long
212,2012-05-04,5097.95,2012-05-24,4913.1,-1.0,0.03625967300581601,20,-0.01831324853428995,2,0.05559097284202463,-0.005492403809374213,0.061420724070256894,True,Short
213,2012-05-31,4924.25,2012-06-26,5125.7,1.0,0.04090978321571814,26,-0.02024673808194144,3,0.05068792201858163,-0.020246738081941218,0.07240053476490016,True,Long
214,2012-07-02,5295.6,2012-07-13,5240.45,1.0,-0.010414306216481761,11,-0.021966536957718663,3,0.011811692726036549,-0.010414306216481761,0.014916467780429654,False,Long
215,2012-07-13,5240.45,2012-08-03,5241.05,-1.0,-0.00011449398429541624,21,-0.03922470071167172,6,0.03767806199849244,-0.0031581257334771795,0.040965562127912136,False,Short
216,2012-08-21,5441.9,2012-08-23,5427.15,1.0,-0.0027104503941638436,2,-0.0027104503941638436,2,0.0,-0.0027104503941638436,0.0,False,Long
217,2012-09-14,5584.9,2012-10-03,5768.25,1.0,0.032829594084048175,19,-0.010084018888918078,4,0.03282959408404795,-0.002488853873838348,0.03540656973613343,True,Long
218,2012-10-05,5776.55,2012-10-08,5701.0,1.0,-0.013078740770875341,3,-0.013078740770875341,1,0.0,-0.013078740770875341,0.0,False,Long
219,2012-10-23,5695.5,2012-11-07,5793.25,-1.0,-0.01716267228513746,15,-0.02867430157903872,6,0.011851461680273845,-0.01716267228513746,0.013595511546511396,False,Short
220,2012-11-16,5580.55,2012-11-27,5732.05,-1.0,-0.027147861769897252,11,-0.027147861769897252,7,-0.0,-0.027147861769897252,0.0012860804434258188,False,Short
221,2012-11-29,5825.0,2012-12-14,5914.9,1.0,0.015433476394849821,15,-0.015777176689305117,6,0.025004291845493354,-1.1102230246251565e-16,0.025004291845493576,True,Long
222,2012-12-17,5889.35,2013-01-04,6048.0,-1.0,-0.02693845670574846,18,-0.032842218959377556,9,0.006104239007700296,-0.02693845670574846,0.01603278576082845,False,Short
223,2013-01-04,6048.0,2013-01-11,5977.3,1.0,-0.011689814814814792,7,-0.011689814814814792,5,0.0,-0.011689814814814792,0.0032538141009679222,False,Long
224,2013-01-16,6019.25,2013-01-25,6073.7,-1.0,-0.0090459774888898,9,-0.012825518129335078,7,-0.0,-0.012825518129335078,0.01290800313023266,False,Short
225,2013-02-05,5974.45,2013-03-07,5889.4,-1.0,0.014235620015231598,30,-0.031386622121694074,5,0.047100569926938785,-2.220446049250313e-16,0.04710056992693912,True,Short
226,2013-03-11,5957.4,2013-03-20,5715.5,1.0,-0.040604961896129166,9,-0.040604961896129055,7,0.0,-0.040604961896129055,0.012270461420476275,False,Long
227,2013-03-20,5715.5,2013-04-11,5594.8,-1.0,0.02111801242236022,22,-0.021802388332916034,4,0.037555769399002514,-0.008940600122474107,0.04691582515359083,True,Short
228,2013-04-12,5535.2,2013-04-16,5696.35,-1.0,-0.029113672496025478,4,-0.029113672496025478,2,1.1102230246251565e-16,-0.029113672496025478,0.0,False,Short
229,2013-04-22,5832.85,2013-05-13,5994.45,1.0,0.02770515271265328,21,-0.02030660107539184,2,0.04900691771603927,0.0,0.04900691771603927,True,Long
230,2013-05-30,6124.05,2013-06-27,5682.35,-1.0,0.07212547252226875,28,-0.02174959687588396,4,0.08865864909659449,-0.0,0.08865864909659438,True,Short
231,2013-07-05,5874.95,2013-07-25,5907.5,1.0,0.005540472684874009,20,-0.02948907507803511,3,0.03609392420361024,-0.009004331951761313,0.04550802552365574,True,Long
232,2013-08-02,5705.55,2013-08-23,5460.7,-1.0,0.04291435532069654,21,-0.0331486524556297,4,0.07255216412089982,-0.007492704471961487,0.08064914883096708,True,Short
233,2013-08-27,5284.8,2013-08-30,5456.75,-1.0,-0.03253670905237649,3,-0.03253670905237649,3,0.0,-0.03253670905237671,0.0,False,Short
234,2013-09-10,5907.15,2013-09-24,5914.35,1.0,0.0012188618877124746,14,-0.03765203595980948,5,0.04039172866780083,-0.007905673632800925,0.04868226842648604,True,Long
235,2013-10-14,6143.35,2013-10-24,6173.8,1.0,0.004956579065167999,10,-0.011776962080949582,3,0.013477988393954421,-0.01177696208094936,0.025555921594465625,True,Long
236,2013-10-28,6105.3,2013-10-31,6299.15,-1.0,-0.03175110150197358,3,-0.03175110150197358,3,-0.0,-0.03175110150197358,0.0,False,Short
237,2013-11-13,6033.0,2013-11-27,6069.7,-1.0,-0.0060832090170728215,14,-0.03273661528261229,4,0.0029421515000828125,-0.03273661528261229,0.03688629937451782,False,Short
238,2013-12-13,6197.75,2013-12-18,6249.65,-1.0,-0.00837400669597832,5,-0.01424298076074848,1,0.005953773546851671,-0.00837400669597832,0.005953773546851782,False,Short
239,2013-12-23,6302.35,2013-12-27,6372.05,-1.0,-0.011059366744150978,4,-0.014725410224793789,1,0.003720834291970565,-0.011059366744150978,0.003720834291970565,False,Short
240,2013-12-30,6334.7,2014-01-02,6257.75,1.0,-0.012147378723538549,3,-0.015790756745279633,1,0.0037018327624038783,-0.012147378723538549,0.0037018327624038783,False,Long
241,2014-01-03,6251.75,2014-01-06,6229.2,1.0,-0.003606990042788083,3,-0.003606990042788194,1,2.220446049250313e-16,-0.003606990042787972,0.0,False,Long
242,2014-01-07,6195.85,2014-01-16,6329.85,-1.0,-0.021627379617001674,9,-0.02459985998116998,4,0.0028406110541733254,-0.021829127561190154,0.004716363159963155,False,Short
243,2014-01-21,6326.4,2014-01-27,6148.05,1.0,-0.02819138846737468,6,-0.03299097171977727,2,0.004963328275164658,-0.028191388467374567,0.004963328275164436,False,Long
244,2014-01-27,6148.05,2014-02-12,6099.75,-1.0,0.007856149510820587,16,-0.009890943953980713,6,0.01792438252779327,-0.0,0.01792438252779327,True,Short
245,2014-02-14,6058.0,2014-02-17,6091.2,-1.0,-0.005480356553317911,3,-0.005480356553317911,1,-0.0,-0.005480356553317911,0.0,False,Short
246,2014-02-21,6163.95,2014-03-21,6510.7,1.0,0.05625451212290811,28,-0.00989714581541068,8,0.06547749413931014,0.0,0.06547749413931014,True,Long
247,2014-04-02,6790.2,2014-04-07,6736.7,1.0,-0.007879002091249143,5,-0.007879002091249143,3,0.0,-0.007879002091249254,0.0,False,Long
248,2014-04-16,6697.3,2014-05-12,7043.05,-1.0,-0.051625281829991154,26,-0.05393489383569294,11,0.0024412823077957224,-0.051625281829991154,0.024390429979553874,False,Short
249,2014-05-16,7244.4,2014-05-27,7320.1,1.0,0.010449450610126476,11,-0.008398694138524343,2,0.0190077853238364,0.0,0.0190077853238364,True,Long
250,2014-06-20,7525.35,2014-07-07,7798.6,-1.0,-0.03631060349352522,17,-0.040410188554415916,7,0.004272226540958379,-0.036310603493524995,0.013728764679449723,False,Short
251,2014-07-11,7480.15,2014-07-22,7767.95,-1.0,-0.038475164268096274,11,-0.03903400360745524,6,0.0005815391402577141,-0.038475164268096274,0.0005815391402579362,False,Short
252,2014-07-28,7743.25,2014-08-01,7622.6,1.0,-0.015581312756271504,4,-0.021275502998087004,1,0.0058179704904273155,-0.015581312756271504,0.0058179704904273155,False,Long
253,2014-08-01,7622.6,2014-08-05,7772.85,-1.0,-0.019711122189279173,4,-0.019711122189279173,2,1.1102230246251565e-16,-0.019711122189279173,0.0,False,Short
254,2014-08-05,7772.85,2014-08-06,7691.45,1.0,-0.010472349266999914,1,-0.010472349267000025,1,0.0,-0.010472349267000025,0.0,False,Long
255,2014-08-08,7591.65,2014-08-18,7877.7,-1.0,-0.03767955582778448,10,-0.03767955582778426,5,1.1102230246251565e-16,-0.03767955582778426,0.00025554636485303206,False,Short
256,2014-08-18,7877.7,2014-08-20,7890.7,1.0,0.0016502278583849783,2,-0.0023958076526775507,1,0.004055752313492533,0.0,0.004055752313492533,True,Long
257,2014-08-21,7903.15,2014-09-15,8062.55,1.0,0.020169173051251876,25,-0.01593413970292068,5,0.0366879029247833,0.0,0.0366879029247833,True,Long
258,2014-09-24,8015.2,2014-10-14,7895.25,-1.0,0.014965315899790332,20,-0.014787123316355677,4,0.016019562830621892,-0.002083541271583833,0.01814090141901592,True,Short
259,2014-10-16,7778.1,2014-10-22,8013.8,-1.0,-0.030303030303030276,6,-0.030303030303030276,4,-0.0,-0.030303030303030276,0.0,False,Short
260,2014-10-28,8040.35,2014-11-18,8451.9,1.0,0.05118558271717011,21,-0.004596854658621141,2,0.05131617404714972,0.0,0.05131617404714972,True,Long
261,2014-12-08,8489.75,2014-12-29,8316.45,-1.0,0.020412850790659243,21,-0.030649257454883894,7,0.05051974439765594,-0.0,0.05051974439765594,True,Short
262,2015-01-06,8157.9,2015-01-08,8257.25,-1.0,-0.0121783792397554,2,-0.014118021274903803,1,0.0019674180855366874,-0.0121783792397554,0.0019674180855366874,False,Short
263,2015-01-15,8515.05,2015-02-04,8776.35,1.0,0.030686842707911444,20,-0.019659642440252978,4,0.05135612826700964,0.0,0.05135612826700964,True,Long
264,2015-02-09,8562.9,2015-02-24,8773.3,-1.0,-0.024571114926017934,15,-0.04125354727954322,10,1.1102230246251565e-16,-0.04125354727954322,0.019818140846442844,False,Short
265,2015-03-13,8674.4,2015-04-06,8689.8,-1.0,-0.0017753389283408083,24,-0.03859925721550195,5,0.038302360970211224,-0.007585539057456625,0.046238645075854734,False,Short
266,2015-04-06,8689.8,2015-04-20,8469.9,1.0,-0.025305530622108607,14,-0.04353816011608691,4,0.01906257911574505,-0.02530553062210872,0.01906257911574505,False,Long
267,2015-04-20,8469.9,2015-05-05,8361.7,-1.0,0.012774649051346398,15,-0.021779340739641273,2,0.034049988783810714,-0.0,0.034049988783810825,True,Short
268,2015-05-11,8342.15,2015-06-02,8225.35,1.0,-0.014001186744424299,22,-0.027581233411950845,4,0.013965224792169773,-0.02528125243492374,0.04026441199077602,False,Long
269,2015-06-18,8157.55,2015-07-08,8378.0,1.0,0.027024045209652403,20,-0.018711018711018768,3,0.04660713081746359,0.0,0.04660713081746359,True,Long
270,2015-07-22,8648.4,2015-07-27,8372.8,1.0,-0.031867166181027695,5,-0.031867166181027695,3,0.0,-0.031867166181027695,0.0,False,Long
271,2015-07-28,8350.95,2015-08-10,8544.3,-1.0,-0.023153054442907495,13,-0.03161915710188645,9,-0.0,-0.03161915710188645,0.00874253422201332,False,Short
272,2015-08-12,8365.45,2015-09-07,7574.5,-1.0,0.09454960581917293,26,-0.024859465633468414,6,0.09454960581917293,-0.021188340137111572,0.11824332576146146,True,Short
273,2015-09-30,7980.35,2015-10-21,8262.3,1.0,0.03533053061582492,21,-0.010231129689775686,4,0.03638938141810821,-0.00042604647665833717,0.036831119663530476,True,Long
274,2015-11-03,8087.25,2015-11-26,7883.8,-1.0,0.025156882747534692,23,-0.017986271920213626,5,0.04393335188104741,-0.0,0.04393335188104741,True,Short
275,2015-12-09,7644.35,2015-12-17,7856.4,-1.0,-0.027739441548332966,8,-0.029827172096908883,4,0.002151916121056807,-0.027739441548332966,0.010933035979387551,False,Short
276,2015-12-21,7841.45,2016-01-07,7582.05,1.0,-0.03308061646761751,17,-0.0501064896016038,4,0.017923980896390468,-0.03308061646761762,0.025291903764884216,False,Long
277,2016-01-07,7582.05,2016-01-27,7433.4,-1.0,0.01960551565869395,20,-0.018365986092147457,3,0.038406499561464136,-0.0030532639589557764,0.04158673881120256,True,Short
278,2016-01-28,7424.65,2016-01-29,7568.05,-1.0,-0.01931404173934137,1,-0.01931404173934137,1,-0.0,-0.01931404173934137,0.0,False,Short
279,2016-02-11,6993.45,2016-02-25,6970.6,-1.0,0.0032673430138200343,14,-0.035830153353627825,8,0.0032673430138200343,-0.035354510291772945,0.040037354362455924,True,Short
280,2016-02-26,7055.15,2016-03-18,7605.3,1.0,0.07797849797665535,21,-0.008142470037167948,3,0.07797849797665557,-0.006548407900611508,0.08508407108054716,True,Long
281,2016-03-22,7726.25,2016-03-29,7620.05,1.0,-0.013745348649085831,7,-0.015026563085712819,2,0.001300760394758127,-0.013745348649085942,0.001300760394758349,False,Long
282,2016-03-31,7738.4,2016-04-05,7623.5,1.0,-0.014848030600640882,5,-0.021467766261271337,1,0.006764964333712431,-0.014848030600640882,0.006764964333712431,False,Long
283,2016-04-26,7979.15,2016-04-28,7847.25,1.0,-0.016530582831504548,2,-0.017909102855319214,1,0.0014036582844036971,-0.01653058283150466,0.0014036582844036971,False,Long
284,2016-05-02,7840.1,2016-05-18,7879.3,-1.0,-0.004999936225303259,16,-0.024592793915029443,10,0.013692427392507756,-0.011237101567582064,0.013692427392507867,False,Short
285,2016-05-18,7879.3,2016-05-19,7785.1,1.0,-0.011955376746665247,1,-0.011955376746665247,1,0.0,-0.011955376746665247,0.0,False,Long
286,2016-05-23,7744.85,2016-05-25,7943.0,-1.0,-0.025584743410137056,2,-0.025584743410137056,2,-0.0,-0.025584743410137056,0.0,False,Short
287,2016-05-30,8194.3,2016-06-09,8229.35,1.0,0.004277363533187861,10,-0.0066210376379132185,2,0.010971040845465962,-0.00041492256812658557,0.011390689667802212,True,Long
288,2016-06-29,8204.5,2016-06-30,8287.75,-1.0,-0.010146870619781811,1,-0.010146870619781811,1,-0.0,-0.010146870619781811,0.0,False,Short
289,2016-07-22,8554.3,2016-07-25,8639.7,1.0,0.009983283261050246,3,0.0,0,0.009983283261050024,0.0,0.009983283261050024,True,Long
290,2016-08-10,8598.05,2016-08-18,8685.1,-1.0,-0.01012438866952392,8,-0.010124388669524143,5,-0.0,-0.010124388669524143,0.0055179215046317065,False,Short
291,2016-08-22,8633.2,2016-08-30,8794.6,-1.0,-0.01869526942501043,8,-0.02333356390214647,3,0.004749108094333487,-0.01869526942501043,0.00725172003367458,False,Short
292,2016-09-08,8982.55,2016-09-15,8773.5,1.0,-0.02327290134761284,7,-0.02674073620519779,4,0.0,-0.02674073620519779,0.0035631151807007377,False,Long
293,2016-09-15,8773.5,2016-10-10,8739.95,-1.0,0.003824015501225242,25,-0.023275549228149672,7,0.020772781672080742,-0.012646036359491797,0.03384684648284897,True,Short
294,2016-10-13,8580.45,2016-10-17,8523.9,-1.0,0.006590563431987939,4,-0.0028728097011230247,1,0.00659056343198805,-0.0028728097011230247,0.00949063792982563,True,Short
295,2016-10-19,8665.25,2016-10-27,8615.25,-1.0,0.005770173970745196,8,-0.006347191367819693,4,0.005770173970745307,-0.006347191367819693,0.012194767863883405,True,Short
296,2016-11-02,8542.6,2016-11-10,8553.35,-1.0,-0.001258399082246564,8,-0.012559406514431215,4,0.009879896050382753,-0.002803596094865579,0.012190898792648897,False,Short
297,2016-11-11,8327.95,2016-11-28,8150.6,-1.0,0.021295757059060172,17,-0.024252297314350857,5,0.046680155380375954,-0.0,0.046680155380375954,True,Short
298,2016-12-08,8255.65,2016-12-22,7996.85,1.0,-0.031348228183122995,14,-0.03384680439772847,9,0.0025861076959414753,-0.031348228183122995,0.005382848204902757,False,Long
299,2016-12-30,8187.4,2017-01-31,8584.3,1.0,0.04847692796247882,32,-0.010010263980348544,2,0.059078584165913606,0.0,0.059078584165913606,True,Long
300,2017-02-01,8737.9,2017-02-09,8796.85,1.0,0.006746472264502978,8,-0.0035217657600434826,3,0.0090067407500658,0.0,0.0090067407500658,True,Long
301,2017-03-30,9173.75,2017-04-06,9272.25,-1.0,-0.010737157650906104,7,-0.012295953127128945,4,-0.0,-0.012295953127128945,0.0015782009612677061,False,Short
302,2017-04-06,9272.25,2017-04-10,9209.35,1.0,-0.006783682493461618,4,-0.006783682493461618,2,0.0,-0.006783682493461618,0.0,False,Long
303,2017-04-11,9264.45,2017-04-13,9182.25,1.0,-0.00887262600586114,2,-0.00887262600586125,2,0.0,-0.00887262600586125,0.0,False,Long
304,2017-04-17,9168.35,2017-04-25,9293.9,-1.0,-0.013693848947738507,8,-0.01851118214330294,5,0.00490818958700312,-0.01369384894773873,0.00490818958700312,False,Short
305,2017-04-28,9333.7,2017-05-11,9439.85,1.0,0.011372767498419645,13,-0.006425330197985746,3,0.011372767498419645,-0.0018213570181172534,0.013218199577103462,True,Long
306,2017-05-16,9522.15,2017-05-18,9440.7,1.0,-0.008553740489280148,2,-0.009760062934312308,1,0.001218212273488728,-0.008553740489280148,0.001218212273488728,False,Long
307,2017-05-19,9445.75,2017-05-22,9443.65,1.0,-0.00022232220840068262,3,-0.00022232220840079364,1,2.220446049250313e-16,-0.0002223222084005716,0.0,False,Long
308,2017-06-01,9630.1,2017-06-09,9682.9,1.0,0.0054828091089396125,8,-0.0020391306592328906,4,0.005752795921122322,0.0,0.005752795921122322,True,Long
309,2017-06-13,9615.1,2017-07-10,9776.95,-1.0,-0.01683289825378842,27,-0.0289020606907322,8,0.01242836787968915,-0.01683289825378842,0.018801772903050296,False,Short
310,2017-07-21,9910.55,2017-08-02,10101.1,1.0,0.019226985384262374,12,-0.003683995088006431,1,0.02299569650523936,0.0,0.02299569650523936,True,Long
311,2017-08-11,9741.05,2017-08-28,9917.05,-1.0,-0.01806786742702271,17,-0.01806786742702271,9,-0.0,-0.01806786742702271,0.014713793985991153,False,Short
312,2017-09-15,10101.95,2017-09-25,9878.65,1.0,-0.022104643162953796,10,-0.02915393157941293,5,0.0072609743663349935,-0.022104643162953908,0.0072609743663352155,False,Long
313,2017-10-13,10192.4,2017-10-31,10368.5,1.0,0.017277579372866114,18,-0.01070598043087212,5,0.019234920136572464,-0.004537694752953181,0.023880979484829368,True,Long
314,2017-11-03,10486.8,2017-11-08,10354.9,1.0,-0.012577716748674472,5,-0.01283658498219653,2,0.00026223442804296226,-0.012577716748674361,0.0002622344280427402,False,Long
315,2017-11-21,10351.9,2017-11-27,10418.5,-1.0,-0.0064336015610662045,6,-0.0064336015610662045,4,-0.0,-0.0064336015610662045,0.0,False,Short
316,2017-12-01,10154.25,2017-12-14,10276.1,-1.0,-0.011999901519068379,13,-0.02712442076788235,6,0.008429967747495049,-0.01892311101263,0.013169913973961167,False,Short
317,2017-12-19,10470.95,2018-01-03,10469.4,1.0,-0.0001480285933942449,15,-0.008288418001496711,3,0.008208424259498859,-0.0008117697057095086,0.00902752223427572,False,Long
318,2018-01-15,10743.3,2018-02-02,10755.85,1.0,0.0011681699291652414,18,-0.034280121928773055,4,0.03670659853117764,-0.003141492837396287,0.039973668361415804,True,Long
319,2018-02-02,10755.85,2018-02-26,10600.45,-1.0,0.014447951579837914,24,-0.022985418093741772,5,0.0383140337583735,-0.0,0.03831403375837361,True,Short
320,2018-03-13,10426.4,2018-03-20,10143.2,-1.0,0.02716181999539624,7,-0.0019012115563841192,1,0.02911839177472575,-0.0,0.02911839177472575,True,Short
321,2018-03-21,10180.15,2018-03-26,10146.2,1.0,-0.0033349213911385567,5,-0.01731310442380518,3,0.0,-0.01731310442380518,0.014224452463539317,False,Long
322,2018-04-03,10285.0,2018-05-02,10739.4,1.0,0.044180845892075826,29,-0.013456490034030155,2,0.048157510938259485,-0.013456490034030155,0.06245441822876607,True,Long
323,2018-05-11,10820.1,2018-05-14,10814.7,1.0,-0.0004990711730944453,3,-0.0004990711730944453,1,0.0,-0.0004990711730944453,0.0,False,Long
324,2018-05-17,10696.2,2018-06-01,10683.9,-1.0,0.001149941100577867,15,-0.028228674606503912,7,0.02520521306632273,-0.0037349712982179817,0.02520521306632273,True,Short
325,2018-06-21,10737.15,2018-06-22,10833.95,-1.0,-0.009015427743861437,1,-0.009015427743861437,1,-0.0,-0.009015427743861437,0.0,False,Short
326,2018-07-10,10947.85,2018-08-10,11439.25,1.0,0.04488552546847102,31,-0.00808840983620951,2,0.04929735062135476,-0.0008449147549519642,0.05018466714204739,True,Long
327,2018-08-28,11752.45,2018-08-30,11676.8,1.0,-0.006436955698599145,2,-0.006436955698599145,2,0.0,-0.006436955698599145,0.0,False,Long
328,2018-09-04,11573.1,2018-10-19,10303.2,-1.0,0.1097285947585348,45,-0.02619792696688028,5,0.1141483267231771,-0.005171475231355416,0.11994006905087629,True,Short
