Trade Number,Entry Date,Entry Price,Exit Date,Exit Price,Trade Position,Trade Pnl,Trade Duration,Max DD,Max DD Duration,Max Profit,Max Loss,Max Recovery,Profitable,Trade Side
166,2005-04-08,2021.3,2005-04-25,1956.6,-1.0,0.03200910305249094,17,-0.03248997008418186,4,0.06666501756295462,-0.0,0.06666501756295462,True,Short
167,2005-04-25,1956.6,2005-04-26,1949.95,1.0,-0.0033987529387712323,1,-0.0033987529387712323,1,0.0,-0.0033987529387712323,0.0,False,Long
168,2005-04-26,1949.95,2005-04-28,1941.3,-1.0,0.00443601117977388,2,-0.005963407516430874,1,0.010461806712992683,-0.0,0.010461806712992683,True,Short
169,2005-04-28,1941.3,2005-04-29,1881.85,1.0,-0.030623808787925588,1,-0.030623808787925588,1,0.0,-0.030623808787925588,0.0,False,Long
170,2005-04-29,1881.85,2005-05-04,1931.5,-1.0,-0.026383611871297008,5,-0.026383611871296786,3,0.0,-0.026383611871297008,0.002316373528698623,False,Short
171,2005-05-04,1931.5,2005-05-18,1967.2,1.0,0.018483044266114357,14,-0.017578905313623494,4,0.03670722236603674,0.0,0.03670722236603674,True,Long
172,2005-05-18,1967.2,2005-05-19,1978.25,-1.0,-0.005617120780805118,1,-0.005617120780805118,1,-0.0,-0.005617120780805118,0.0,False,Short
173,2005-05-19,1978.25,2005-06-02,2038.1,1.0,0.030254012384683282,14,-0.017641104738034596,5,0.048755212940730486,0.0,0.048755212940730486,True,Long
174,2005-06-02,2038.1,2005-06-03,2075.85,-1.0,-0.018522152985623874,1,-0.018522152985623874,1,-0.0,-0.018522152985623874,0.0,False,Short
175,2005-06-03,2075.85,2005-07-07,2164.8,1.0,0.04284991690151041,34,-0.026574935923377785,3,0.07132018209408209,-0.004118794710600393,0.0757509795385285,True,Long
176,2005-07-07,2164.8,2005-07-11,2209.15,-1.0,-0.020486881005173707,4,-0.020486881005173485,2,-0.0,-0.020486881005173485,0.0,False,Short
177,2005-07-11,2209.15,2005-07-13,2191.9,1.0,-0.007808433107756363,2,-0.010183115446273372,1,0.002399112780933743,-0.007808433107756474,0.002399112780933743,False,Long
178,2005-07-13,2191.9,2005-07-15,2202.95,-1.0,-0.00504128837994422,2,-0.014037705140376944,1,0.009124503855102883,-0.00504128837994422,0.009124503855102883,False,Short
179,2005-07-15,2202.95,2005-08-08,2315.5,1.0,0.05109058308177672,24,-0.017919626762803453,2,0.07026941147098209,0.0,0.07026941147098209,True,Long
180,2005-08-08,2315.5,2005-08-10,2359.95,-1.0,-0.01919671777153953,2,-0.023477307419431104,1,0.004383502483265023,-0.01919671777153953,0.004383502483265023,False,Short
181,2005-08-10,2359.95,2005-08-23,2326.95,1.0,-0.013983347104811528,13,-0.032292273143142314,4,0.0189198923706011,-0.013983347104811528,0.0189198923706011,False,Long
182,2005-08-23,2326.95,2005-08-31,2364.75,-1.0,-0.016244440146973682,8,-0.02358762183028018,2,0.0075205741421173755,-0.016244440146973682,0.01961423880661939,False,Short
183,2005-08-31,2364.75,2005-09-22,2474.85,1.0,0.04655883285759588,22,-0.034186032898202656,2,0.08360291785601004,0.0,0.08360291785601004,True,Long
184,2005-09-22,2474.85,2005-09-26,2559.9,-1.0,-0.034365719134493045,4,-0.03467776139599699,1,0.0003232519142574164,-0.034365719134493045,0.00032325191425730537,False,Short
185,2005-09-26,2559.9,2005-10-06,2567.45,1.0,0.002949333958357725,10,-0.03544593883838032,2,0.03980624243134501,0.0,0.03980624243134501,True,Long
186,2005-10-06,2567.45,2005-11-02,2409.55,-1.0,0.06150071082202169,27,-0.039558077248378676,4,0.10522113380981113,-0.007653508344855897,0.11374519193029275,True,Short
187,2005-11-02,2409.55,2005-12-05,2659.95,1.0,0.10391981905335013,33,-0.02631143775838307,5,0.12936025398933393,0.0,0.12936025398933393,True,Long
188,2005-12-05,2659.95,2005-12-07,2688.3,-1.0,-0.010658095076975238,2,-0.013106823423524872,1,0.0024812496475498103,-0.010658095076975238,0.0024812496475496992,False,Short
189,2005-12-07,2688.3,2005-12-23,2791.2,1.0,0.038276978015846286,16,-0.018151118615449713,4,0.05747126436781613,0.0,0.05747126436781613,True,Long
190,2005-12-23,2791.2,2005-12-27,2808.85,-1.0,-0.006323445113213033,4,-0.02466856560115338,1,0.018809114359415346,-0.006323445113212811,0.018809114359415346,False,Short
191,2005-12-27,2808.85,2005-12-28,2796.95,1.0,-0.004236609288498894,1,-0.004236609288498894,1,0.0,-0.004236609288498894,0.0,False,Long
192,2005-12-28,2796.95,2005-12-29,2821.95,-1.0,-0.00893830779956728,1,-0.00893830779956728,1,1.1102230246251565e-16,-0.00893830779956728,0.0,False,Short
193,2005-12-29,2821.95,2006-01-12,2831.4,1.0,0.0033487482060279294,14,-0.022188455096437742,3,0.026116692358121085,-0.00040751962295570987,0.026535025524673683,True,Long
194,2006-01-12,2831.4,2006-01-19,2869.25,-1.0,-0.01336794518612705,7,-0.025211110335683018,1,0.01214946669492123,-0.01336794518612705,0.01214946669492134,False,Short
195,2006-01-19,2869.25,2006-02-03,2921.8,1.0,0.018314890650867,15,-0.026796569239736834,3,0.0463535767186547,0.0,0.0463535767186547,True,Long
196,2006-02-03,2921.8,2006-02-06,2991.55,-1.0,-0.023872270518173755,3,-0.023872270518173755,1,-0.0,-0.023872270518173755,0.0,False,Short
197,2006-02-06,2991.55,2006-02-17,2978.4,1.0,-0.004395714596112432,11,-0.016445413116703,4,0.012251174140495591,-0.004395714596112543,0.012251174140495591,False,Long
198,2006-02-17,2978.4,2006-02-20,3010.1,-1.0,-0.010643298415256464,3,-0.010643298415256464,1,1.1102230246251565e-16,-0.010643298415256464,0.0,False,Short
199,2006-02-20,3010.1,2006-03-08,3082.65,1.0,0.02410218929603669,16,-0.032271735547567904,2,0.05825387860868414,0.0,0.05825387860868414,True,Long
200,2006-03-08,3082.65,2006-03-09,3113.85,-1.0,-0.010121161987251215,1,-0.010121161987251215,1,-0.0,-0.010121161987251215,0.0,False,Short
201,2006-03-09,3113.85,2006-04-12,3387.0,1.0,0.08772098848692145,34,-0.03509771522990135,3,0.12728615700820511,-1.1102230246251565e-16,0.12728615700820534,True,Long
202,2006-04-12,3387.0,2006-04-18,3524.05,-1.0,-0.040463537053439635,6,-0.05124799299372362,2,0.011366991437850582,-0.040463537053439635,0.011366991437850693,False,Short
203,2006-04-18,3524.05,2006-04-25,3465.5,1.0,-0.016614406719541508,7,-0.033036636066854363,2,0.016983300463954576,-0.016614406719541508,0.016983300463954798,False,Long
204,2006-04-25,3465.5,2006-04-26,3579.45,-1.0,-0.032881258115712075,1,-0.03288125811571185,1,0.0,-0.032881258115712075,0.0,False,Short
205,2006-04-26,3579.45,2006-04-27,3508.2,1.0,-0.01990529271256758,1,-0.01990529271256758,1,0.0,-0.01990529271256758,0.0,False,Long
206,2006-04-27,3508.2,2006-04-29,3546.5,-1.0,-0.010917279516561296,2,-0.013896782994202717,1,0.0030214925032779893,-0.010917279516561296,0.0030214925032781004,False,Short
207,2006-04-29,3546.5,2006-05-12,3633.0,1.0,0.024390243902439046,13,-0.030010145778821884,2,0.05608346256872965,0.0,0.05608346256872965,True,Long
208,2006-05-12,3633.0,2006-05-17,3641.25,-1.0,-0.0022708505367465825,5,-0.04710892624771601,2,0.04705477566749239,-0.0022708505367463605,0.04705477566749239,False,Short
209,2006-05-17,3641.25,2006-05-18,3363.85,1.0,-0.07618262959148647,1,-0.07618262959148658,1,0.0,-0.07618262959148658,0.0,False,Long
210,2006-05-18,3363.85,2006-06-16,2880.75,-1.0,0.1436152028181994,29,-0.0638771611772867,7,0.2216507870446066,-0.0,0.22165078704460672,True,Short
211,2006-06-16,2880.75,2006-07-07,3039.45,1.0,0.05508982035928134,21,-0.04121321093971786,4,0.10044259307472014,-0.014371257485029876,0.11648792857520207,True,Long
212,2006-07-07,3039.45,2006-07-10,3124.35,-1.0,-0.02793268518975478,3,-0.02793268518975478,1,-0.0,-0.02793268518975478,0.0,False,Short
213,2006-07-10,3124.35,2006-07-14,3091.4,1.0,-0.010546193608270471,4,-0.028106136820925443,2,0.01806775809368344,-0.010546193608270471,0.027871580682166996,False,Long
214,2006-07-14,3091.4,2006-07-25,3039.45,-1.0,0.01680468396195911,11,-0.039567960645920164,4,0.05869508960341607,-0.0,0.05869508960341596,True,Short
215,2006-07-25,3039.45,2006-08-07,3127.0,1.0,0.0288045534553949,13,-0.018330164765525958,3,0.044629784993995614,0.0,0.044629784993995614,True,Long
216,2006-08-07,3127.0,2006-08-08,3205.15,-1.0,-0.02499200511672539,1,-0.02499200511672539,1,-0.0,-0.02499200511672539,0.0,False,Short
217,2006-08-08,3205.15,2006-09-11,3352.85,1.0,0.04608208664181079,34,-0.036509669818098334,5,0.08572141709436387,0.0,0.08572141709436365,True,Long
218,2006-09-11,3352.85,2006-09-13,3454.75,-1.0,-0.030392054520780754,2,-0.030392054520780754,2,-0.0,-0.030392054520780754,0.0,False,Short
219,2006-09-13,3454.75,2006-09-19,3447.95,1.0,-0.0019683045082857786,6,-0.013419746197976923,1,0.01160720746797872,-0.0019683045082857786,0.01160720746797872,False,Long
220,2006-09-19,3447.95,2006-09-20,3504.6,-1.0,-0.016430052639974546,1,-0.016430052639974546,1,-0.0,-0.016430052639974546,0.0,False,Short
221,2006-09-20,3504.6,2006-10-04,3519.2,1.0,0.004165953318495674,14,-0.019161359550718404,2,0.023783028020316177,0.0,0.023783028020315955,True,Long
222,2006-10-04,3519.2,2006-10-05,3571.45,-1.0,-0.014847124346442309,1,-0.014847124346442087,1,0.0,-0.014847124346442309,0.0,False,Short
223,2006-10-05,3571.45,2006-10-11,3545.8,1.0,-0.007181956908258402,6,-0.0078764392339008,3,0.0006999958000253326,-0.007181956908258402,0.0006999958000253326,False,Long
224,2006-10-11,3545.8,2006-10-12,3629.15,-1.0,-0.023506683964126474,1,-0.023506683964126474,1,1.1102230246251565e-16,-0.023506683964126474,0.0,False,Short
225,2006-10-12,3629.15,2006-10-23,3664.75,1.0,0.009809459515313534,11,-0.0163197380252581,6,0.026562693743714227,0.0,0.026562693743714227,True,Long
226,2006-10-23,3664.75,2006-10-27,3748.7,-1.0,-0.02290742888327979,4,-0.02290742888327979,2,-0.0,-0.02290742888327979,0.0,False,Short
227,2006-10-27,3748.7,2006-12-08,3964.7,1.0,0.05761997492464044,42,-0.013424906374031265,3,0.07201163069864225,-1.1102230246251565e-16,0.07201163069864247,True,Long
228,2006-12-08,3964.7,2006-12-18,3928.65,-1.0,0.009092743461043606,10,-0.05257237582144336,4,0.06508689182031424,-0.0,0.06508689182031424,True,Short
229,2006-12-18,3928.65,2006-12-19,3815.15,1.0,-0.02889033128428342,1,-0.02889033128428342,1,0.0,-0.02889033128428342,0.0,False,Long
230,2006-12-19,3815.15,2006-12-22,3856.6,-1.0,-0.010864579374336492,3,-0.0159971838698324,2,0.005216046551249742,-0.010864579374336492,0.005216046551249853,False,Short
231,2006-12-22,3856.6,2007-01-08,3923.9,1.0,0.017450604159103822,17,-0.024038999639352854,3,0.042511538660996884,0.0,0.042511538660996884,True,Long
232,2007-01-08,3923.9,2007-01-12,4058.7,-1.0,-0.03435357679859319,4,-0.054651148285368545,2,0.021470985499120743,-0.03435357679859319,0.021470985499120854,False,Short
233,2007-01-12,4058.7,2007-01-31,4063.35,1.0,0.0011456870426491683,19,-0.020336572076090187,4,0.02192820361199388,0.0,0.02192820361199388,True,Long
234,2007-01-31,4063.35,2007-02-01,4138.35,-1.0,-0.01845767654767627,1,-0.01845767654767627,1,-0.0,-0.01845767654767627,0.0,False,Short
235,2007-02-01,4138.35,2007-02-12,4053.6,1.0,-0.020479176483381156,11,-0.03922637529330897,3,0.019512607681805516,-0.020479176483381045,0.019512607681805516,False,Long
236,2007-02-12,4053.6,2007-02-15,4160.0,-1.0,-0.02624827313992495,3,-0.02943273746588293,2,0.003281034142490591,-0.02624827313992495,0.00328103414249048,False,Short
237,2007-02-15,4160.0,2007-02-20,4118.6,1.0,-0.009951923076922942,5,-0.013851476732631651,1,0.003954326923076845,-0.009951923076923053,0.003954326923076845,False,Long
238,2007-02-20,4118.6,2007-03-08,3754.15,-1.0,0.08848880687612304,16,-0.04380978788298884,3,0.13836012237167972,-0.0,0.13836012237167972,True,Short
239,2007-03-08,3754.15,2007-03-09,3698.65,1.0,-0.014783639439020835,1,-0.014783639439020724,1,0.0,-0.014783639439020724,0.0,False,Long
240,2007-03-09,3698.65,2007-03-12,3727.2,-1.0,-0.007719032620009836,3,-0.007719032620010058,1,-0.0,-0.007719032620010058,0.0,False,Short
241,2007-03-12,3727.2,2007-03-14,3599.55,1.0,-0.034248229233741045,2,-0.04237998323955461,1,0.008491629104958154,-0.034248229233741045,0.008491629104958154,False,Long
242,2007-03-14,3599.55,2007-03-19,3667.4,-1.0,-0.018849578419524615,5,-0.02352908648529073,1,0.004792265699879228,-0.018849578419524615,0.01019467642376326,False,Short
243,2007-03-19,3667.4,2007-04-02,3601.85,1.0,-0.01787369798767524,14,-0.07143685791257959,6,0.05768391776190218,-0.017873697987675352,0.05768391776190218,False,Long
244,2007-04-02,3601.85,2007-04-09,3825.55,-1.0,-0.06210697280564159,7,-0.06210697280564159,4,1.1102230246251565e-16,-0.06210697280564159,0.0,False,Short
245,2007-04-09,3825.55,2007-05-07,4105.8,1.0,0.07325744010665125,28,-0.024905154565147303,5,0.09209133327234009,-0.007332279018703147,0.10015799868334452,True,Long
246,2007-05-07,4105.8,2007-05-14,4140.75,-1.0,-0.0085123483852112,7,-0.02126559757651514,2,0.013030347313556456,-0.008512348385210977,0.013030347313556456,False,Short
247,2007-05-14,4140.75,2007-05-30,4242.8,1.0,0.024645293726981876,16,-0.017171445604273528,4,0.037143029644388204,-0.0024753969691481137,0.03971674131461089,True,Long
248,2007-05-30,4242.8,2007-05-31,4295.8,-1.0,-0.012491750730649676,1,-0.012491750730649676,1,-0.0,-0.012491750730649676,0.0,False,Short
249,2007-05-31,4295.8,2007-06-04,4246.75,1.0,-0.011418129335630245,4,-0.011418129335630245,2,0.0,-0.011418129335630245,0.0,False,Long
250,2007-06-04,4246.75,2007-06-05,4286.15,-1.0,-0.009277682934008213,1,-0.009277682934008213,1,-0.0,-0.009277682934008213,0.0,False,Short
251,2007-06-05,4286.15,2007-06-06,4178.35,1.0,-0.025150776337738878,1,-0.025150776337738878,1,0.0,-0.025150776337738878,0.0,False,Long
252,2007-06-06,4178.35,2007-06-19,4214.85,-1.0,-0.008735505642179398,13,-0.029579906750076046,4,0.021479770722893088,-0.008735505642179175,0.021479770722893088,False,Short
253,2007-06-19,4214.85,2007-07-27,4402.2,1.0,0.04444998042634962,38,-0.0471016061301357,2,0.09607696596557425,0.0,0.09607696596557425,True,Long
254,2007-07-27,4402.2,2007-08-08,4438.15,-1.0,-0.008166371359774605,12,-0.0331598759964572,5,0.02585071100813241,-0.024067511698696142,0.051149258073901915,False,Short
255,2007-08-08,4438.15,2007-08-09,4365.4,1.0,-0.016391965120602037,1,-0.01639196512060226,1,2.220446049250313e-16,-0.016391965120602037,0.0,False,Long
256,2007-08-09,4365.4,2007-08-14,4346.7,-1.0,0.00428368534384016,5,-0.012726780395342474,2,0.015164704265359319,-0.0,0.015164704265359319,True,Short
257,2007-08-14,4346.7,2007-08-16,4139.1,1.0,-0.04776036993581323,2,-0.04776036993581345,1,2.220446049250313e-16,-0.04776036993581323,0.0,False,Long
258,2007-08-16,4139.1,2007-08-27,4297.95,-1.0,-0.03837790824092191,11,-0.05909816204716012,4,0.02202169553767741,-0.03837790824092169,0.038965026033991546,False,Short
259,2007-08-27,4297.95,2007-10-18,5318.95,1.0,0.23755511348433567,52,-0.06504658112146233,4,0.32365430030595976,0.0,0.32365430030595976,True,Long
260,2007-10-18,5318.95,2007-10-23,5489.1,-1.0,-0.031989396403425685,5,-0.05751418634449956,1,0.02708241288224178,-0.031989396403425685,0.02708241288224178,False,Short
261,2007-10-23,5489.1,2007-11-07,5782.4,1.0,0.05343316755023575,15,-0.029098174857699388,3,0.08500482774953988,-0.002022189429961241,0.08720335889010578,True,Long
262,2007-11-07,5782.4,2007-11-14,5959.4,-1.0,-0.030610127282789223,7,-0.055757698268310785,3,0.02663254012174865,-0.030610127282789223,0.02663254012174865,False,Short
263,2007-11-14,5959.4,2007-11-20,5784.45,1.0,-0.029356982246534824,6,-0.029356982246534935,4,0.0,-0.029356982246534935,0.0019446863559113847,False,Long
264,2007-11-20,5784.45,2007-11-30,5803.5,-1.0,-0.003293312242304891,10,-0.04430851857377294,6,0.04291678551979872,-0.003293312242304891,0.04291678551979872,False,Short
265,2007-11-30,5803.5,2007-12-17,5779.8,1.0,-0.004083742569139237,17,-0.0661248495326422,3,0.06643404841905731,-0.004083742569139348,0.06643404841905731,False,Long
266,2007-12-17,5779.8,2007-12-24,6007.15,-1.0,-0.039335271116647474,7,-0.039576216216215876,2,0.00025087373265508806,-0.039335271116647474,0.00025087373265497703,False,Short
267,2007-12-24,6007.15,2008-01-10,6160.6,1.0,0.025544559400048295,17,-0.020299765435534467,3,0.04679423686773254,-1.1102230246251565e-16,0.046794236867732764,True,Long
268,2008-01-10,6160.6,2008-01-14,6224.75,-1.0,-0.010412946790896882,4,-0.010412946790896882,2,-0.0,-0.010412946790896882,0.0,False,Short
269,2008-01-14,6224.75,2008-01-15,6071.4,1.0,-0.02463552753122622,1,-0.02463552753122633,1,0.0,-0.02463552753122633,0.0,False,Long
270,2008-01-15,6071.4,2008-02-01,5320.8,-1.0,0.12362881707678619,17,-0.06833420711349025,8,0.19382679447903273,-0.0,0.19382679447903284,True,Short
271,2008-02-01,5320.8,2008-02-07,5100.0,1.0,-0.041497519170049624,6,-0.06950437424169165,2,0.03009885731468942,-0.041497519170049735,0.03009885731468942,False,Long
272,2008-02-07,5100.0,2008-02-14,5186.85,-1.0,-0.01702941176470585,7,-0.07243762315783642,2,0.05973529411764689,-0.01702941176470607,0.05973529411764722,False,Short
273,2008-02-14,5186.85,2008-02-29,5181.1,1.0,-0.0011085726404271856,15,-0.037354122371840215,10,0.02012782324532214,-0.0179781562991026,0.03759619915187673,False,Long
274,2008-02-29,5181.1,2008-03-25,4884.9,-1.0,0.05716932697689692,25,-0.06580933457271254,4,0.1316419293200286,-0.0,0.1316419293200286,True,Short
275,2008-03-25,4884.9,2008-04-04,4652.7,1.0,-0.047534238162500686,10,-0.06396547735205638,5,0.01755409527318874,-0.047534238162500686,0.029066818487655688,False,Long
276,2008-04-04,4652.7,2008-04-11,4771.85,-1.0,-0.02560878629612917,7,-0.025608786296129393,5,-0.0,-0.025608786296129393,0.015316009689495536,False,Short
277,2008-04-11,4771.85,2008-05-08,5093.1,1.0,0.06732189821557677,27,-0.029238539979033473,4,0.09946875949579281,0.0,0.09946875949579281,True,Long
278,2008-05-08,5093.1,2008-05-15,5112.8,-1.0,-0.0038679782450765643,7,-0.028037741271133676,2,0.024866976890302595,-0.0038679782450765643,0.024866976890302706,False,Short
279,2008-05-15,5112.8,2008-05-22,5017.9,1.0,-0.018561258019089477,7,-0.026085437571570114,3,0.007725708026912859,-0.018561258019089477,0.007725708026912859,False,Long
280,2008-05-22,5017.9,2008-06-16,4571.3,-1.0,0.08900137507722339,25,-0.023298211748304376,4,0.11497837740887618,-0.0,0.11497837740887618,True,Short
281,2008-06-16,4571.3,2008-06-19,4487.5,1.0,-0.01833176558090699,3,-0.03176041599240509,2,0.0138691400695643,-0.0183317655809071,0.013869140069564523,False,Long
282,2008-06-19,4487.5,2008-07-09,4137.9,-1.0,0.07790529247910871,20,-0.05937831189413589,6,0.145949860724234,-0.0,0.145949860724234,True,Short
283,2008-07-09,4137.9,2008-07-15,3828.9,1.0,-0.0746755600667004,6,-0.07651676856843082,3,0.0019937649532371093,-0.0746755600667004,0.0019937649532371093,False,Long
284,2008-07-15,3828.9,2008-07-18,4077.65,-1.0,-0.0649664394473608,3,-0.0711644981774312,2,0.006672934785447393,-0.06496643944736102,0.006672934785447504,False,Short
285,2008-07-18,4077.65,2008-07-29,4198.9,1.0,0.029735264184027388,11,-0.06497873382768848,4,0.10129608965948522,0.0,0.10129608965948522,True,Long
286,2008-07-29,4198.9,2008-07-30,4326.4,-1.0,-0.030365095620281446,1,-0.030365095620281446,1,-0.0,-0.030365095620281446,0.0,False,Short
287,2008-07-30,4326.4,2008-08-14,4437.05,1.0,0.02557553624260378,15,-0.04241842196132606,3,0.07100591715976368,0.0,0.07100591715976368,True,Long
288,2008-08-14,4437.05,2008-08-29,4370.55,-1.0,0.014987435345556133,15,-0.033593699706015,4,0.0502698865237039,-0.0,0.0502698865237039,True,Short
289,2008-08-29,4370.55,2008-09-11,4304.45,1.0,-0.015123954651016569,13,-0.047013372298972844,6,0.033462607680955436,-0.01512395465101668,0.03824935638102267,False,Long
290,2008-09-11,4304.45,2008-09-19,4272.95,-1.0,0.007318008107888296,8,-0.05722796603720237,2,0.06846403140935531,-0.0,0.0684640314093552,True,Short
291,2008-09-19,4272.95,2008-09-23,4143.35,1.0,-0.030330333844299506,4,-0.030330333844299506,2,0.0,-0.030330333844299506,0.0,False,Long
292,2008-09-23,4143.35,2008-09-24,4179.95,-1.0,-0.008833431884827325,1,-0.008833431884827325,1,0.0,-0.008833431884827547,0.0,False,Short
293,2008-09-24,4179.95,2008-09-25,4110.55,1.0,-0.016603069414705796,1,-0.016603069414705907,1,0.0,-0.016603069414705907,0.0,False,Long
294,2008-09-25,4110.55,2008-10-31,2881.9,-1.0,0.2989016068409337,36,-0.0638894733150992,3,0.3875515441972486,-0.0,0.3875515441972486,True,Short
295,2008-10-31,2881.9,2008-11-11,2928.4,1.0,0.016135188590860272,11,-0.08665675701318831,5,0.09715812484819053,0.0,0.09715812484819053,True,Long
296,2008-11-11,2928.4,2008-11-26,2757.85,-1.0,0.058239994536265605,15,-0.06274195499637059,4,0.12908072667668358,-0.0,0.12908072667668358,True,Short
297,2008-11-26,2757.85,2008-12-01,2678.2,1.0,-0.028881193683485407,5,-0.028881193683485296,2,0.0,-0.028881193683485296,0.0,False,Long
298,2008-12-01,2678.2,2008-12-04,2796.05,-1.0,-0.04400343514300653,3,-0.05312499999999998,2,0.009633335822567202,-0.04400343514300675,0.00963333582256709,False,Short
299,2008-12-04,2796.05,2008-12-23,2972.85,1.0,0.06323205951252642,19,-0.03554048793148212,2,0.10241233168219455,-0.03038214624202007,0.13695547932573504,True,Long
300,2008-12-23,2972.85,2009-01-01,3043.7,-1.0,-0.023832349428999144,9,-0.05722593115994978,4,0.03542055603209038,-0.023832349428998922,0.03542055603209038,False,Short
301,2009-01-01,3043.7,2009-01-07,2914.1,1.0,-0.04257975490357124,6,-0.06666666666666665,2,0.025807405460459343,-0.04257975490357124,0.025807405460459343,False,Long
302,2009-01-07,2914.1,2009-01-27,2767.2,-1.0,0.05041007515184792,20,-0.039018755314540354,3,0.08880958100271086,-0.0,0.08880958100271075,True,Short
303,2009-01-27,2767.2,2009-02-02,2735.35,1.0,-0.011509829430471186,6,-0.0463016229974027,1,0.03648091934085018,-0.011509829430471186,0.03648091934084996,False,Long
304,2009-02-02,2735.35,2009-02-03,2764.65,-1.0,-0.010711609117663334,1,-0.010711609117663334,1,1.1102230246251565e-16,-0.010711609117663334,0.0,False,Short
305,2009-02-03,2764.65,2009-02-05,2765.95,1.0,0.00047022227045001586,2,-0.005536879572869302,1,0.006040547628090254,0.0,0.006040547628090254,True,Long
306,2009-02-05,2765.95,2009-02-06,2830.7,-1.0,-0.02340967841067254,1,-0.023409678410672763,1,-0.0,-0.023409678410672763,0.0,False,Short
307,2009-02-06,2830.7,2009-02-16,2831.5,1.0,0.00028261560744691216,10,-0.03891519440625901,2,0.04078496484968386,0.0,0.04078496484968386,True,Long
308,2009-02-16,2831.5,2009-03-13,2716.2,-1.0,0.04072046618400149,25,-0.05387529698837723,4,0.099982341515098,-0.0,0.099982341515098,True,Short
309,2009-03-13,2716.2,2009-04-22,3323.4,1.0,0.22354760326927337,40,-0.04852701193850373,5,0.28595096090125915,0.0,0.28595096090125915,True,Long
310,2009-04-22,3323.4,2009-04-23,3426.05,-1.0,-0.03088704338930004,1,-0.03088704338930004,1,1.1102230246251565e-16,-0.03088704338930004,0.0,False,Short
311,2009-04-23,3426.05,2009-04-28,3354.95,1.0,-0.020752761927000596,5,-0.03650148619347804,2,0.016345353979072108,-0.020752761927000596,0.016345353979072108,False,Long
312,2009-04-28,3354.95,2009-04-29,3473.95,-1.0,-0.035469977197871705,1,-0.035469977197871705,1,-0.0,-0.035469977197871705,0.0,False,Short
313,2009-04-29,3473.95,2009-05-11,3552.05,1.0,0.022481613149297086,12,-0.03547668829934536,2,0.06009009916665464,0.0,0.06009009916665442,True,Long
314,2009-05-11,3552.05,2009-05-12,3689.95,-1.0,-0.038822651708168454,1,-0.038822651708168454,1,-0.0,-0.038822651708168454,0.0,False,Short
315,2009-05-12,3689.95,2009-05-14,3603.65,1.0,-0.023387850783885833,2,-0.023387850783885944,2,0.0,-0.023387850783885944,0.0,False,Long
316,2009-05-14,3603.65,2009-05-15,3684.35,-1.0,-0.022393961677743324,1,-0.022393961677743324,1,0.0,-0.022393961677743546,0.0,False,Short
317,2009-05-15,3684.35,2009-06-08,4433.95,1.0,0.2034551549119925,24,-0.05264915148863647,7,0.24644781304707752,-1.1102230246251565e-16,0.24644781304707775,True,Long
318,2009-06-08,4433.95,2009-06-09,4551.15,-1.0,-0.026432413536462862,1,-0.026432413536462862,1,-0.0,-0.026432413536462862,0.0,False,Short
319,2009-06-09,4551.15,2009-06-15,4499.8,1.0,-0.011282862573195662,6,-0.03449163725311377,3,0.024037880535688894,-0.011282862573195551,0.024037880535688894,False,Long
320,2009-06-15,4499.8,2009-06-26,4384.5,-1.0,0.025623361038268455,11,-0.031163732930272525,4,0.058613716165162866,-0.006400284457086958,0.06543278908521599,True,Short
321,2009-06-26,4384.5,2009-06-30,4289.75,1.0,-0.02161021781274941,4,-0.02283599088838273,1,0.001254418975938032,-0.02161021781274941,0.001254418975938032,False,Long
322,2009-06-30,4289.75,2009-07-01,4338.35,-1.0,-0.011329331546127586,1,-0.011329331546127586,1,-0.0,-0.011329331546127586,0.0,False,Short
323,2009-07-01,4338.35,2009-07-06,4154.0,1.0,-0.04249311374139941,5,-0.06116868000858833,1,0.01989235538856926,-0.042493113741399524,0.019892355388569483,False,Long
324,2009-07-06,4154.0,2009-07-15,4236.9,-1.0,-0.01995666827154552,9,-0.06250935510241673,2,0.04538998555609064,-0.019956668271545297,0.05482346940014815,False,Short
325,2009-07-15,4236.9,2009-08-06,4578.25,1.0,0.08056597984375369,22,-0.02881780191340877,3,0.112629516863745,-0.002844060515943103,0.11580292791460067,True,Long
326,2009-08-06,4578.25,2009-08-13,4611.1,-1.0,-0.007175230710424474,7,-0.039179834064366426,3,0.033309670725714,-0.007175230710424474,0.03330967072571411,False,Short
327,2009-08-13,4611.1,2009-08-17,4372.6,1.0,-0.05172301620003905,4,-0.05172301620003894,2,0.0,-0.05172301620003905,0.0,False,Long
328,2009-08-17,4372.6,2009-08-21,4536.2,-1.0,-0.03741481041028205,4,-0.03741481041028205,4,-0.0,-0.03741481041028205,0.015964947035997046,False,Short
329,2009-08-21,4536.2,2009-09-02,4614.45,1.0,0.01725012124685854,12,-0.026035290641226116,3,0.044442484899255064,0.0,0.044442484899255064,True,Long
330,2009-09-02,4614.45,2009-09-04,4695.65,-1.0,-0.017596896704916043,2,-0.02331168061704858,1,0.005851184864935077,-0.017596896704916043,0.005851184864935188,False,Short
331,2009-09-04,4695.65,2009-10-07,4975.9,1.0,0.059682898001341744,33,-0.01924687841846462,4,0.08047874096238017,-1.1102230246251565e-16,0.08047874096238039,True,Long
