Dates,Open,High,Low,Close,Volume,5_SMA,10_SMA,min_of_2,Signal,Trades
2012-08-30,5268.6,5342.8,5255.05,5315.05,0,5334.880000000024,5365.285000000001,5334.880000000024,-1,0.0
2012-08-31,5298.2,5303.25,5238.9,5258.5,0,5309.240000000023,5354.840000000001,5309.240000000023,-1,0.0
2012-09-03,5276.5,5295.8,5243.15,5253.75,0,5289.940000000023,5343.585000000001,5289.940000000023,-1,0.0
2012-09-04,5249.15,5278.35,5233.2,5274.0,0,5277.820000000023,5328.885,5277.820000000023,-1,0.0
2012-09-05,5243.9,5259.5,5215.7,5225.7,0,5265.400000000023,5310.17,5265.400000000023,-1,0.0
2012-09-06,5217.65,5260.6,5217.65,5238.4,0,5250.070000000023,5292.475,5250.070000000023,-1,0.0
2012-09-07,5309.45,5347.15,5309.2,5342.1,0,5266.7900000000245,5288.015000000001,5266.7900000000245,1,2.0
2012-09-08,5343.65,5366.3,5343.45,5358.7,0,5287.780000000024,5288.860000000001,5287.780000000024,1,0.0
2012-09-10,5361.9,5375.45,5349.1,5363.45,0,5305.670000000025,5291.745000000001,5291.745000000001,1,0.0
2012-09-11,5336.1,5393.35,5332.1,5390.0,0,5338.530000000024,5301.965,5301.965,1,0.0
2012-09-12,5404.45,5435.55,5393.95,5431.0,0,5377.050000000025,5313.5599999999995,5313.5599999999995,1,0.0
2012-09-13,5435.2,5447.45,5421.85,5435.35,0,5395.700000000024,5331.245,5331.245,1,0.0
2012-09-14,5528.35,5586.65,5526.95,5577.65,0,5439.490000000025,5363.635,5363.635,1,0.0
2012-09-17,5631.75,5652.2,5585.15,5610.0,0,5488.800000000026,5397.235,5397.235,1,0.0
2012-09-18,5602.4,5620.55,5586.45,5600.05,0,5530.810000000025,5434.67,5434.67,1,0.0
2012-09-20,5536.95,5581.35,5534.9,5554.25,0,5555.4600000000255,5466.255,5466.255,1,0.0
2012-09-21,5577.0,5720.0,5575.45,5691.15,0,5606.620000000026,5501.160000000001,5501.160000000001,1,0.0
2012-09-24,5691.95,5709.85,5662.75,5669.6,0,5625.010000000026,5532.250000000001,5532.250000000001,1,0.0
2012-09-25,5674.9,5702.7,5652.45,5673.9,0,5637.790000000025,5563.295000000001,5563.295000000001,1,0.0
2012-09-26,5653.4,5672.8,5638.65,5663.45,0,5650.470000000025,5590.640000000001,5590.640000000001,1,0.0
2012-09-27,5673.75,5693.7,5639.7,5649.5,0,5669.520000000024,5612.490000000001,5612.490000000001,1,0.0
2012-09-28,5684.8,5735.15,5683.45,5703.3,0,5671.950000000024,5639.285000000002,5639.285000000002,1,0.0
2012-10-01,5704.75,5722.95,5694.0,5718.8,0,5681.790000000025,5653.4000000000015,5653.4000000000015,1,0.0
2012-10-03,5727.7,5743.25,5715.8,5731.25,0,5693.260000000026,5665.5250000000015,5665.5250000000015,1,0.0
2012-10-04,5751.55,5807.25,5751.35,5787.6,0,5718.090000000025,5684.280000000001,5684.280000000001,1,0.0
2012-10-05,5815.0,5815.35,4888.2,5746.95,0,5737.580000000025,5703.550000000001,5703.550000000001,1,0.0
2012-10-08,5751.85,5751.85,5666.2,5676.0,0,5732.120000000025,5702.035000000001,5702.035000000001,-1,-2.0
2012-10-09,5708.15,5728.65,5677.9,5704.6,0,5729.280000000026,5705.535000000001,5705.535000000001,-1,0.0
2012-10-10,5671.15,5686.5,5647.05,5652.15,0,5713.4600000000255,5703.360000000001,5703.360000000001,-1,0.0
2012-10-11,5663.5,5721.1,5636.95,5708.05,0,5697.550000000027,5707.8200000000015,5697.550000000027,1,2.0
2012-10-12,5681.7,5725.0,5659.35,5676.05,0,5683.370000000026,5710.475000000001,5683.370000000026,-1,-2.0
2012-10-15,5674.25,5693.7,5651.05,5687.25,0,5685.620000000027,5708.870000000001,5685.620000000027,1,2.0
2012-10-16,5705.6,5714.0,5635.6,5648.0,0,5674.3000000000275,5701.790000000001,5674.3000000000275,-1,-2.0
2012-10-17,5681.1,5684.35,5633.9,5660.25,0,5675.920000000027,5694.6900000000005,5675.920000000027,-1,0.0
2012-10-18,5675.3,5722.5,5650.55,5718.7,0,5678.050000000027,5687.800000000001,5678.050000000027,1,2.0
2012-10-19,5703.3,5711.7,5660.0,5684.25,0,5679.690000000026,5681.530000000001,5679.690000000026,1,0.0
2012-10-22,5667.6,5721.55,5658.05,5717.15,0,5685.6700000000255,5685.645000000001,5685.645000000001,1,0.0
2012-10-23,5715.65,5720.8,5681.45,5691.4,0,5694.350000000026,5684.325000000002,5684.325000000002,1,0.0
2012-10-25,5688.8,5718.75,5685.7,5705.3,0,5703.360000000027,5689.640000000001,5689.640000000001,1,0.0
2012-10-26,5683.55,5697.2,5641.75,5664.3,0,5692.480000000027,5685.265000000001,5685.265000000001,-1,-2.0
2012-10-29,5665.2,5698.3,5645.1,5665.6,0,5688.750000000027,5684.220000000001,5684.220000000001,-1,0.0
2012-10-30,5656.35,5689.9,5589.9,5597.9,0,5664.900000000028,5675.285000000002,5664.900000000028,-1,0.0
2012-10-31,5596.75,5624.4,5583.05,5619.7,0,5650.560000000027,5672.455000000001,5650.560000000027,-1,0.0
2012-11-01,5609.85,5649.75,5601.95,5645.05,0,5638.5100000000275,5670.935000000001,5638.5100000000275,1,2.0
2012-11-02,5696.35,5711.3,5682.55,5697.7,0,5645.190000000028,5668.835000000001,5645.190000000028,1,0.0
2012-11-05,5693.05,5709.2,5679.5,5704.2,0,5652.910000000028,5670.830000000001,5652.910000000028,1,0.0
2012-11-06,5694.1,5730.8,5693.65,5724.4,0,5678.210000000028,5671.555000000001,5671.555000000001,1,0.0
2012-11-07,5718.6,5777.3,5711.4,5760.1,0,5706.290000000028,5678.425000000001,5678.425000000001,1,0.0
2012-11-08,5709.0,5744.5,5693.95,5738.75,0,5725.030000000029,5681.77,5681.77,1,0.0
2012-11-09,5731.1,5751.7,5677.75,5686.25,0,5722.740000000028,5683.965,5683.965,1,0.0
2012-11-12,5688.45,5718.9,5665.75,5683.7,0,5718.640000000028,5685.775,5685.775,-1,-2.0
2012-11-13,5689.7,5698.25,5660.35,5666.95,0,5707.150000000028,5692.679999999999,5692.679999999999,-1,0.0
2012-11-15,5650.35,5651.65,5603.55,5631.0,0,5681.330000000028,5693.8099999999995,5681.330000000028,-1,0.0
2012-11-16,5624.8,5650.15,5559.8,5574.05,0,5648.3900000000285,5686.71,5648.3900000000285,-1,0.0
2012-11-19,5577.3,5592.75,5549.25,5571.4,0,5625.420000000029,5674.08,5625.420000000029,-1,0.0
2012-11-20,5604.8,5613.7,5548.35,5571.55,0,5602.990000000029,5660.8150000000005,5602.990000000029,-1,0.0
2012-11-21,5582.5,5620.2,5561.4,5614.8,0,5592.560000000029,5649.855000000001,5592.560000000029,1,2.0
2012-11-22,5628.6,5643.35,5608.0,5627.75,0,5591.91000000003,5636.620000000001,5591.91000000003,1,0.0
2012-11-23,5635.45,5637.75,5593.55,5626.6,0,5602.420000000029,5625.405000000001,5602.420000000029,1,0.0
2012-11-26,5648.65,5649.2,5623.45,5635.9,0,5615.320000000029,5620.370000000001,5615.320000000029,1,0.0
2012-11-27,5658.5,5733.2,5658.0,5727.45,0,5646.500000000028,5624.745000000001,5624.745000000001,1,0.0
2012-11-29,5736.7,5833.5,5736.1,5825.0,0,5688.540000000029,5640.550000000001,5640.550000000001,1,0.0
2012-11-30,5836.0,5885.25,5827.85,5879.85,0,5738.96000000003,5665.435000000001,5665.435000000001,1,0.0
2012-12-03,5878.25,5899.15,5854.6,5870.95,0,5787.830000000029,5695.125000000001,5695.125000000001,1,0.0
2012-12-04,5866.8,5894.95,5859.0,5889.25,0,5838.500000000029,5726.910000000001,5726.910000000001,1,0.0
2012-12-05,5906.6,5917.8,5891.35,5900.5,0,5873.110000000029,5759.805,5759.805,1,0.0
2012-12-06,5926.3,5942.55,5838.9,5930.9,0,5894.290000000028,5791.415,5791.415,1,0.0
2012-12-07,5934.0,5949.85,5888.65,5907.4,0,5899.800000000029,5819.38,5819.38,1,0.0
2012-12-10,5916.05,5919.95,5888.1,5908.9,0,5907.390000000029,5847.610000000001,5847.610000000001,1,0.0
2012-12-11,5923.8,5965.15,5865.45,5898.8,0,5909.300000000029,5873.900000000001,5873.900000000001,1,0.0
2012-12-12,5917.8,5924.6,5874.25,5888.0,0,5906.800000000029,5889.955000000001,5889.955000000001,-1,-2.0
2012-12-13,5900.35,5907.45,5841.35,5851.5,0,5890.920000000029,5892.605000000001,5890.920000000029,-1,0.0
2012-12-14,5846.9,5886.1,5839.15,5879.6,0,5885.360000000028,5892.580000000001,5885.360000000028,-1,0.0
2012-12-17,5860.5,5886.05,5850.15,5857.9,0,5875.160000000028,5891.2750000000015,5875.160000000028,-1,0.0
2012-12-18,5873.6,5905.8,5823.15,5896.8,0,5874.760000000029,5892.030000000002,5874.760000000029,1,2.0
2012-12-19,5917.3,5939.4,5910.8,5929.6,0,5883.080000000029,5894.940000000001,5883.080000000029,1,0.0
2012-12-20,5934.45,5937.6,5881.45,5916.4,0,5896.0600000000295,5893.490000000002,5893.490000000002,1,0.0
2012-12-21,5888.0,5888.0,5841.65,5847.7,0,5889.680000000029,5887.520000000001,5887.520000000001,-1,-2.0
2012-12-24,5869.0,5871.9,5844.7,5855.75,0,5889.250000000029,5882.205000000001,5882.205000000001,-1,0.0
2012-12-26,5864.95,5917.3,5859.55,5905.6,0,5891.010000000029,5882.885,5882.885,1,2.0
2012-12-27,5930.2,5930.8,5864.7,5870.1,0,5879.11000000003,5881.095,5879.11000000003,-1,-2.0
2012-12-28,5887.15,5915.75,5879.5,5908.35,0,5877.500000000029,5886.780000000001,5877.500000000029,1,2.0
2012-12-31,5901.2,5919.0,5897.15,5905.1,0,5888.980000000029,5889.33,5888.980000000029,1,0.0
2013-01-01,5937.65,5963.9,5935.2,5950.85,0,5908.000000000029,5898.625,5898.625,1,0.0
2013-01-02,5982.6,6006.05,5982.0,5993.25,0,5925.53000000003,5908.2699999999995,5908.2699999999995,1,0.0
2013-01-03,6015.8,6017.0,5986.55,6009.5,0,5953.41000000003,5916.26,5916.26,1,0.0
2013-01-04,6011.95,6020.75,5981.55,6016.15,0,5974.97000000003,5926.235,5926.235,1,0.0
2013-01-07,6042.15,6042.15,5977.15,5988.4,0,5991.630000000031,5940.305,5940.305,1,0.0
2013-01-08,5983.45,6007.05,5964.4,6001.7,0,6001.80000000003,5954.9,5954.9,1,0.0
2013-01-09,6006.2,6020.1,5958.45,5971.5,0,5997.450000000031,5961.49,5961.49,1,0.0
2013-01-10,5998.8,6005.15,5947.3,5968.65,0,5989.280000000031,5971.345,5971.345,-1,-2.0
2013-01-11,6012.4,6018.85,5940.6,5951.3,0,5976.310000000031,5975.64,5975.64,-1,0.0
2013-01-14,5967.2,6036.9,5962.15,6024.05,0,5983.440000000031,5987.535,5983.440000000031,1,2.0
2013-01-15,6037.85,6068.5,6018.6,6056.6,0,5994.420000000031,5998.11,5994.420000000031,1,0.0
2013-01-16,6049.0,6055.95,5992.05,6001.85,0,6000.490000000032,5998.969999999999,5998.969999999999,1,0.0
2013-01-17,6001.25,6053.2,5988.1,6039.2,0,6014.60000000003,6001.94,6001.94,1,0.0
2013-01-18,6059.85,6083.4,6048.3,6064.4,0,6037.220000000031,6006.7649999999985,6006.7649999999985,1,0.0
2013-01-21,6085.75,6094.35,6065.1,6082.3,0,6048.870000000031,6016.154999999998,6016.154999999998,1,0.0
2013-01-22,6080.15,6101.3,6040.5,6048.5,0,6047.250000000031,6020.834999999999,6020.834999999999,1,0.0
2013-01-23,6052.85,6069.8,6021.15,6054.3,0,6057.740000000032,6029.115,6029.115,1,0.0
2013-01-24,6046.2,6065.3,6007.85,6019.35,0,6053.770000000031,6034.1849999999995,6034.1849999999995,-1,-2.0
2013-01-25,6024.5,6080.55,6014.45,6074.65,0,6055.820000000031,6046.5199999999995,6046.5199999999995,1,2.0
2013-01-28,6082.1,6088.4,6061.4,6074.8,0,6054.320000000031,6051.594999999999,6051.594999999999,1,0.0
2013-01-29,6064.7,6111.8,6042.45,6049.9,0,6054.60000000003,6050.924999999999,6050.924999999999,-1,-2.0
2013-01-30,6065.0,6071.95,6044.15,6055.75,0,6054.89000000003,6056.3150000000005,6054.89000000003,1,2.0
2013-01-31,6045.65,6058.05,6025.15,6034.75,0,6057.970000000032,6055.87,6055.87,-1,-2.0
2013-02-01,6040.95,6052.95,5983.2,5998.9,0,6042.8200000000315,6049.319999999999,6042.8200000000315,-1,0.0
2013-02-04,6025.2,6038.5,5981.25,5987.25,0,6025.310000000032,6039.814999999998,6025.310000000032,-1,0.0
2013-02-05,5948.2,5970.35,5946.9,5956.9,0,6006.710000000031,6030.654999999997,6006.710000000031,-1,0.0
2013-02-06,5988.05,5990.9,5953.15,5959.2,0,5987.400000000031,6021.144999999997,5987.400000000031,-1,0.0
2013-02-07,5936.45,5978.5,5927.6,5938.8,0,5968.210000000031,6013.089999999997,5968.210000000031,-1,0.0
2013-02-08,5929.1,5953.7,5883.65,5903.5,0,5949.130000000031,5995.974999999997,5949.130000000031,-1,0.0
2013-02-11,5920.05,5924.15,5879.1,5897.85,0,5931.250000000031,5978.279999999996,5931.250000000031,-1,0.0
2013-02-12,5894.35,5927.65,5886.45,5922.5,0,5924.37000000003,5965.539999999995,5924.37000000003,-1,0.0
2013-02-13,5943.15,5969.5,5922.95,5932.95,0,5919.12000000003,5953.259999999997,5919.12000000003,1,2.0
2013-02-14,5933.2,5940.2,5884.55,5896.95,0,5910.75000000003,5939.479999999996,5910.75000000003,-1,-2.0
2013-02-15,5869.95,5899.95,5853.9,5887.4,0,5907.53000000003,5928.329999999996,5907.53000000003,-1,0.0
2013-02-18,5888.65,5911.0,5878.45,5898.2,0,5907.6000000000295,5919.424999999996,5907.6000000000295,-1,0.0
2013-02-19,5900.2,5947.55,5883.15,5939.7,0,5911.040000000028,5917.704999999995,5911.040000000028,1,2.0
2013-02-20,5966.3,5971.0,5937.55,5943.05,0,5913.060000000029,5916.089999999996,5913.060000000029,1,0.0
2013-02-21,5909.65,5921.15,5844.4,5852.25,0,5904.12000000003,5907.434999999996,5904.12000000003,-1,-2.0
2013-02-22,5837.95,5873.8,5835.8,5850.3,0,5896.700000000029,5902.114999999996,5896.700000000029,-1,0.0
2013-02-25,5870.55,5878.4,5825.0,5854.75,0,5888.010000000029,5897.804999999996,5888.010000000029,-1,0.0
2013-02-26,5838.3,5838.85,5748.6,5761.35,0,5852.340000000029,5881.689999999996,5852.340000000029,-1,0.0
2013-02-27,5784.9,5818.2,5749.7,5796.9,0,5823.110000000029,5868.084999999996,5823.110000000029,-1,0.0
2013-02-28,5834.35,5849.9,5671.9,5693.05,0,5791.270000000029,5847.694999999997,5791.270000000029,-1,0.0
2013-03-01,5702.45,5739.45,5679.9,5719.7,0,5765.150000000029,5830.9249999999965,5765.150000000029,-1,0.0
2013-03-04,5704.7,5712.0,5663.6,5698.5,0,5733.900000000029,5810.954999999996,5733.900000000029,-1,0.0
2013-03-05,5722.45,5790.1,5722.4,5784.25,0,5738.48000000003,5795.409999999997,5738.48000000003,1,2.0
2013-03-06,5816.4,5828.7,5795.05,5818.6,0,5742.820000000029,5782.9649999999965,5742.820000000029,1,0.0
2013-03-07,5801.3,5878.0,5801.3,5863.3,0,5776.87000000003,5784.069999999997,5776.87000000003,1,0.0
2013-03-08,5883.65,5952.85,5883.0,5945.7,0,5822.07000000003,5793.609999999996,5793.609999999996,1,0.0
2013-03-11,5946.1,5971.2,5930.35,5942.35,0,5870.84000000003,5802.369999999996,5802.369999999996,1,0.0
2013-03-12,5944.6,5952.0,5893.65,5914.1,0,5896.8100000000295,5817.644999999996,5817.644999999996,1,0.0
2013-03-13,5884.8,5893.85,5842.25,5851.2,0,5903.330000000029,5823.074999999995,5823.074999999995,1,0.0
2013-03-14,5845.95,5920.15,5791.75,5908.95,0,5912.460000000029,5844.664999999995,5844.664999999995,1,0.0
2013-03-15,5914.9,5945.65,5861.0,5872.6,0,5897.840000000029,5859.954999999995,5859.954999999995,1,0.0
2013-03-18,5816.75,5850.2,5814.35,5835.25,0,5876.420000000029,5873.629999999996,5873.629999999996,-1,-2.0
2013-03-19,5859.5,5863.6,5724.3,5745.95,0,5842.790000000028,5869.799999999995,5842.790000000028,-1,0.0
2013-03-20,5740.55,5745.3,5682.3,5694.4,0,5811.4300000000285,5857.379999999996,5811.4300000000285,-1,0.0
2013-03-21,5705.9,5757.75,5647.95,5658.75,0,5761.390000000028,5836.924999999995,5761.390000000028,-1,0.0
2013-03-22,5659.8,5691.45,5631.8,5651.35,0,5717.1400000000285,5807.489999999995,5717.1400000000285,-1,0.0
2013-03-25,5707.3,5718.4,5624.4,5633.85,0,5676.860000000028,5776.639999999995,5676.860000000028,-1,0.0
2013-03-26,5613.75,5655.3,5612.05,5641.6,0,5655.990000000028,5749.389999999995,5655.990000000028,-1,0.0
2013-03-28,5647.75,5692.95,5604.85,5682.55,0,5653.620000000027,5732.524999999996,5653.620000000027,1,2.0
2013-04-01,5697.35,5720.95,5675.9,5704.4,0,5662.750000000027,5712.069999999996,5662.750000000027,1,0.0
2013-04-02,5701.7,5754.6,5687.15,5748.1,0,5682.100000000028,5699.619999999996,5682.100000000028,1,0.0
2013-04-03,5740.2,5744.95,5650.1,5672.9,0,5689.910000000028,5683.384999999997,5683.384999999997,-1,-2.0
2013-04-04,5640.65,5644.45,5565.65,5574.75,0,5676.540000000028,5666.264999999997,5666.264999999997,-1,0.0
2013-04-05,5568.1,5577.3,5534.7,5553.25,0,5650.6800000000285,5652.149999999996,5650.6800000000285,-1,0.0
2013-04-08,5550.5,5569.2,5537.05,5542.95,0,5618.3900000000285,5640.569999999996,5618.3900000000285,-1,0.0
2013-04-09,5568.75,5603.05,5487.0,5495.1,0,5567.790000000028,5624.944999999996,5567.790000000028,-1,0.0
2013-04-10,5536.25,5569.25,5477.2,5558.7,0,5544.950000000028,5617.429999999996,5544.950000000028,1,2.0
2013-04-11,5601.65,5610.65,5542.85,5594.0,0,5548.8000000000275,5612.669999999996,5548.8000000000275,1,0.0
2013-04-12,5520.7,5544.5,5494.9,5528.55,0,5543.860000000028,5597.269999999996,5543.860000000028,-1,-2.0
2013-04-15,5508.5,5592.85,5500.3,5568.4,0,5548.950000000028,5583.669999999996,5548.950000000028,1,2.0
2013-04-16,5562.45,5699.25,5555.85,5688.95,0,5587.720000000028,5577.754999999996,5577.754999999996,1,0.0
2013-04-17,5708.65,5732.15,5669.0,5688.7,0,5613.720000000028,5579.3349999999955,5579.3349999999955,1,0.0
2013-04-18,5682.7,5794.35,5681.85,5783.1,0,5651.540000000028,5600.1699999999955,5600.1699999999955,1,0.0
2013-04-22,5789.85,5844.85,5789.8,5834.4,0,5712.710000000029,5628.284999999995,5628.284999999995,1,0.0
2013-04-23,5843.1,5844.3,5791.55,5836.9,0,5766.410000000028,5657.679999999996,5657.679999999996,1,0.0
2013-04-25,5856.1,5924.6,5853.3,5916.3,0,5811.880000000028,5699.7999999999965,5699.7999999999965,1,0.0
2013-04-26,5899.75,5907.05,5860.5,5871.45,0,5848.4300000000285,5731.074999999996,5731.074999999996,1,0.0
2013-04-29,5877.6,5918.65,5868.8,5904.1,0,5872.630000000029,5762.084999999996,5762.084999999996,1,0.0
2013-04-30,5932.6,5962.3,5867.8,5930.2,0,5891.790000000028,5802.249999999995,5802.249999999995,1,0.0
2013-05-02,5911.4,6019.45,5910.95,5999.35,0,5924.280000000028,5845.344999999996,5845.344999999996,1,0.0
2013-05-03,5993.5,6000.3,5930.15,5944.0,0,5929.820000000028,5870.849999999996,5870.849999999996,1,0.0
2013-05-06,5944.9,5976.5,5928.45,5971.05,0,5949.740000000028,5899.084999999996,5899.084999999996,1,0.0
2013-05-07,5983.45,6050.5,5982.95,6043.55,0,5977.630000000028,5925.1299999999965,5925.1299999999965,1,0.0
2013-05-08,6064.15,6083.55,6024.95,6069.3,0,6005.450000000028,5948.619999999997,5948.619999999997,1,0.0
2013-05-09,6078.35,6084.7,6040.45,6050.15,0,6015.610000000028,5969.944999999996,5969.944999999996,1,0.0
2013-05-10,6046.25,6105.3,6045.6,6094.75,0,6045.760000000028,5987.789999999995,5987.789999999995,1,0.0
2013-05-11,6088.2,6114.55,6084.15,6107.25,0,6073.000000000028,6011.369999999995,6011.369999999995,1,0.0
2013-05-13,6098.2,6104.95,5972.9,5980.45,0,6060.380000000028,6019.004999999996,6019.004999999996,-1,-2.0
2013-05-14,5989.7,6026.2,5970.05,5995.4,0,6045.600000000029,6025.524999999996,6025.524999999996,-1,0.0
2013-05-15,6018.85,6157.1,6018.85,6146.75,0,6064.920000000029,6040.264999999996,6040.264999999996,1,2.0
2013-05-16,6128.25,6187.3,6128.25,6169.9,0,6079.950000000029,6062.854999999996,6062.854999999996,1,0.0
2013-05-17,6172.95,6199.95,6146.15,6187.3,0,6095.96000000003,6084.479999999996,6084.479999999996,1,0.0
2013-05-20,6198.0,6229.45,6146.05,6156.9,0,6131.25000000003,6095.814999999995,6095.814999999995,1,0.0
2013-05-21,6152.35,6180.25,6102.35,6114.1,0,6154.99000000003,6100.2949999999955,6100.2949999999955,1,0.0
2013-05-22,6127.05,6147.6,6074.45,6094.5,0,6144.54000000003,6104.729999999995,6104.729999999995,-1,-2.0
2013-05-23,6050.4,6081.45,5955.7,5967.05,0,6103.97000000003,6091.959999999995,6091.959999999995,-1,0.0
2013-05-24,6010.7,6015.3,5936.8,5983.55,0,6063.220000000031,6079.589999999995,6063.220000000031,-1,0.0
2013-05-27,5989.4,6099.9,5975.55,6083.15,0,6048.47000000003,6089.859999999995,6048.47000000003,1,2.0
2013-05-28,6086.35,6127.65,6055.4,6111.25,0,6047.900000000031,6101.444999999994,6047.900000000031,1,0.0
2013-05-29,6120.45,6125.05,6069.8,6104.3,0,6049.8600000000315,6097.199999999994,6049.8600000000315,1,0.0
2013-05-30,6072.15,6133.75,6072.15,6124.05,0,6081.260000000032,6092.614999999994,6081.260000000032,1,0.0
2013-05-31,6098.7,6106.25,5975.55,5985.95,0,6081.7400000000325,6072.479999999994,6072.479999999994,-1,-2.0
2013-06-03,5997.35,6011.0,5916.35,5939.3,0,6052.970000000032,6050.719999999995,6050.719999999995,-1,0.0
2013-06-04,5941.1,5981.6,5910.25,5919.45,0,6014.6100000000315,6031.254999999996,6014.6100000000315,-1,0.0
2013-06-05,5908.3,5935.2,5883.7,5923.85,0,5978.520000000031,6014.189999999995,5978.520000000031,-1,0.0
2013-06-06,5895.0,5956.55,5869.5,5921.4,0,5937.990000000031,6009.6249999999945,5937.990000000031,-1,0.0
2013-06-07,5900.05,5972.7,5871.3,5881.0,0,5917.000000000031,5999.3699999999935,5917.000000000031,-1,0.0
2013-06-10,5907.9,5931.65,5857.4,5878.0,0,5904.7400000000325,5978.854999999994,5904.7400000000325,-1,0.0
2013-06-11,5848.75,5868.05,5780.35,5788.8,0,5878.6100000000315,5946.609999999993,5878.6100000000315,-1,0.0
2013-06-12,5771.75,5792.9,5738.6,5760.2,0,5845.880000000032,5912.1999999999925,5845.880000000032,-1,0.0
2013-06-13,5709.35,5729.85,5683.1,5699.1,0,5801.420000000032,5869.704999999993,5801.420000000032,-1,0.0
2013-06-14,5748.95,5819.4,5739.4,5808.4,0,5786.900000000032,5851.9499999999925,5786.900000000032,1,2.0
2013-06-17,5820.4,5854.9,5770.25,5850.05,0,5781.310000000032,5843.024999999992,5781.310000000032,1,0.0
2013-06-18,5841.9,5863.4,5804.3,5813.6,0,5786.270000000032,5832.439999999993,5786.270000000032,1,0.0
2013-06-19,5805.75,5828.4,5777.9,5822.25,0,5798.680000000033,5822.279999999993,5798.680000000033,1,0.0
2013-06-20,5754.15,5755.0,5645.65,5655.9,0,5790.040000000033,5795.729999999993,5790.040000000033,-1,-2.0
2013-06-21,5639.9,5686.15,5616.85,5667.65,0,5761.890000000033,5774.394999999993,5761.890000000033,-1,0.0
2013-06-24,5638.05,5640.0,5566.25,5590.25,0,5709.930000000033,5745.6199999999935,5709.930000000033,-1,0.0
2013-06-25,5606.95,5666.25,5570.25,5609.1,0,5669.030000000033,5727.649999999992,5669.030000000033,-1,0.0
2013-06-26,5627.95,5635.25,5579.35,5588.7,0,5622.320000000033,5710.499999999993,5622.320000000033,-1,0.0
2013-06-27,5647.95,5699.35,5630.95,5682.35,0,5627.610000000032,5708.8249999999925,5627.610000000032,1,2.0
2013-06-28,5749.5,5852.95,5749.5,5842.2,0,5662.520000000031,5712.204999999993,5662.520000000031,1,0.0
2013-07-01,5834.1,5904.35,5822.2,5898.85,0,5724.240000000032,5717.084999999992,5717.084999999992,1,0.0
2013-07-02,5885.5,5898.8,5852.3,5857.55,0,5773.930000000032,5721.479999999992,5721.479999999992,1,0.0
2013-07-03,5811.95,5815.0,5760.4,5770.9,0,5810.370000000033,5716.344999999992,5716.344999999992,1,0.0
2013-07-04,5794.75,5848.2,5786.05,5836.95,0,5841.290000000033,5734.449999999992,5734.449999999992,1,0.0
2013-07-05,5889.95,5900.45,5858.45,5867.9,0,5846.430000000033,5754.474999999992,5754.474999999992,1,0.0
2013-07-08,5833.15,5833.85,5775.55,5811.55,0,5828.970000000033,5776.604999999992,5776.604999999992,1,0.0
2013-07-09,5834.6,5864.95,5834.6,5859.0,0,5829.260000000033,5801.594999999992,5801.594999999992,1,0.0
2013-07-10,5869.9,5879.35,5802.85,5816.7,0,5838.420000000033,5824.394999999992,5824.394999999992,-1,-2.0
2013-07-11,5894.5,5948.85,5887.95,5935.1,0,5858.050000000033,5849.669999999993,5849.669999999993,1,2.0
2013-07-12,6000.5,6019.0,5951.15,6009.0,0,5886.270000000031,5866.349999999993,5866.349999999993,1,0.0
2013-07-15,5991.2,6038.2,5980.95,6030.8,0,5930.120000000033,5879.544999999993,5879.544999999993,1,0.0
2013-07-16,5930.8,5966.05,5910.95,5955.25,0,5949.3700000000335,5889.314999999993,5889.314999999993,1,0.0
2013-07-17,5972.25,5989.8,5926.75,5973.3,0,5980.690000000033,5909.554999999993,5909.554999999993,1,0.0
2013-07-18,5984.7,6051.1,5974.55,6038.05,0,6001.280000000033,5929.664999999994,5929.664999999994,1,0.0
2013-07-19,6057.2,6066.85,6020.25,6029.2,0,6005.320000000033,5945.794999999993,5945.794999999993,1,0.0
2013-07-22,6009.75,6064.15,6004.25,6031.8,0,6005.520000000034,5967.819999999993,5967.819999999993,1,0.0
2013-07-23,6064.3,6093.35,6061.3,6077.8,0,6030.030000000033,5989.6999999999925,5989.6999999999925,1,0.0
2013-07-24,6032.2,6047.25,5962.6,5990.5,0,6033.470000000034,6007.079999999993,6007.079999999993,-1,-2.0
2013-07-25,5970.4,5990.65,5896.4,5907.5,0,6007.360000000033,6004.319999999993,6004.319999999993,-1,0.0
2013-07-26,5937.95,5944.5,5869.5,5886.2,0,5978.760000000033,5992.039999999994,5978.760000000033,-1,0.0
2013-07-29,5869.95,5886.0,5825.8,5831.65,0,5938.730000000033,5972.124999999993,5938.730000000033,-1,0.0
2013-07-30,5836.05,5861.3,5747.6,5755.05,0,5874.180000000033,5952.104999999993,5874.180000000033,-1,0.0
2013-07-31,5738.35,5752.1,5675.75,5742.0,0,5824.480000000034,5928.974999999993,5824.480000000034,-1,0.0
2013-08-01,5776.9,5808.5,5676.85,5727.85,0,5788.550000000034,5897.954999999993,5788.550000000034,-1,0.0
2013-08-02,5750.05,5761.85,5649.0,5677.9,0,5746.890000000034,5862.8249999999925,5746.890000000034,-1,0.0
2013-08-05,5682.4,5721.0,5661.5,5685.4,0,5717.640000000033,5828.184999999992,5717.640000000033,-1,0.0
2013-08-06,5664.9,5664.9,5521.8,5542.25,0,5675.080000000033,5774.629999999992,5675.080000000033,-1,0.0
2013-08-07,5549.3,5561.45,5486.85,5519.1,0,5630.500000000034,5727.4899999999925,5630.500000000034,-1,0.0
