Dates,Open,High,Low,Close,Volume,roc_1,roc_2,roc_3,roc_average,roc_indicator,Signal,Trades
20-05-2015,8387.65,8449.75,8376.3,8424.3,0,0.003725182,-0.001947501,-0.000612418,0.000388421,0,0,0
21-05-2015,8436.35,8444,8380.55,8419.1,0,0.004169064,-0.001671039,-0.000531705,0.00065544,0,0,0
22-05-2015,8401.15,8488.6,8401.15,8452.05,0,0.002941338,-0.001256453,-0.000329685,0.000451733,0,0,0
25-05-2015,8439.8,8443,8351.15,8368.45,0,0.000315266,-0.001252018,-0.000598914,-0.000511889,0,0,0
26-05-2015,8371.95,8371.95,8310.25,8337.9,0,0.00254143,-0.000623384,-0.000577329,0.000446906,0,0,0
27-05-2015,8294,8344.95,8272.4,8331.75,0,0.000981729,-0.000327125,-3.12E-05,0.000207812,0,0,0
28-05-2015,8348,8365.5,8260.1,8319,0,0.0009857,-0.000672245,-0.000343513,-1.00E-05,0,0,0
29-05-2015,8324,8472,8308.5,8458.65,0,0.002390089,0.000253648,-0.000288782,0.000784985,1,1,1
01-06-2015,8450,8484.8,8421,8431.65,0,0.000702871,0.000542626,-0.000302001,0.000314499,1,1,0
02-06-2015,8436,8438.9,8210.95,8225.35,0,-0.001684735,1.14E-05,-0.001180775,-0.00095136,0,0,-1
03-06-2015,8204.7,8222,8098.7,8136.35,0,-0.003418088,-0.000752737,-0.00159224,-0.001921022,0,0,0
04-06-2015,8137,8164.75,8055.25,8141.6,0,-0.003296077,-0.000469274,-0.001634945,-0.001800099,0,0,0
05-06-2015,8113.9,8200,8101.45,8114.25,0,-0.003996664,-0.000328791,-0.001849897,-0.00205845,0,0,0
08-06-2015,8113,8127.75,8031.35,8044.2,0,-0.003874672,-0.001567321,-0.002175949,-0.002539314,0,0,0
09-06-2015,8024.7,8064,8001.1,8030.6,0,-0.00368558,-0.001583888,-0.002215441,-0.00249497,0,0,0
10-06-2015,8025.3,8154,8011,8120.05,0,-0.002540883,-8.37E-06,-0.002076123,-0.001541793,0,0,0
11-06-2015,8151.35,8156,7950,7959.2,0,-0.004325039,-0.000608501,-0.002352993,-0.002428845,0,0,0
12-06-2015,7949,7994,7931,7978.7,0,-0.005674073,-0.001129522,-0.002141408,-0.002981668,0,0,0
15-06-2015,7968,8065,7944,8009.2,0,-0.005010289,-0.001596471,-0.001822146,-0.002809635,0,0,0
16-06-2015,7988,8063.8,7946.25,8047,0,-0.002168297,-0.00041445,-0.001248244,-0.001276997,0,0,0
17-06-2015,8095.15,8127,8042.1,8079.05,0,-0.000704247,-0.000832409,-0.000956496,-0.000831051,1,1,1
18-06-2015,8099,8178.7,8089.45,8157.55,0,0.000195907,-0.000389667,-0.000897184,-0.000363648,1,1,0
19-06-2015,8181,8250.25,8181,8237.6,0,0.001520165,-0.000114269,-0.000498938,0.000302319,1,1,0
22-06-2015,8265.55,8375,8251,8353.15,0,0.003840655,-9.39E-05,0.00010323,0.001283337,0,0,-1
23-06-2015,8364,8397.9,8330.15,8377.4,0,0.004318482,5.31E-05,0.000469415,0.001613656,0,0,0
24-06-2015,8386.25,8418.85,8322.25,8350.3,0,0.002835574,-0.000351365,0.000174557,0.000886256,0,0,0
25-06-2015,8340,8433,8332.15,8398,0,0.005513117,-0.000100248,0.000484781,0.001965883,0,0,0
26-06-2015,8361,8414,8340,8381.65,0,0.005050321,-0.000333174,0.000611593,0.001776247,0,0,0
29-06-2015,8262.25,8334,8191.4,8319.15,0,0.003869925,-0.000235647,-0.00015856,0.001158573,0,0,0
30-06-2015,8319,8388,8293.05,8377.8,0,0.004110849,0.000191415,4.81E-05,0.001450133,1,1,1
01-07-2015,8370,8480,8360.25,8455.2,0,0.004655869,0.000592673,0.001026411,0.002091651,0,0,-1
02-07-2015,8474.9,8477.9,8426,8438.3,0,0.003441597,0.000573627,0.001101656,0.001705627,0,0,0
03-07-2015,8440,8497,8405.65,8488,0,0.00303972,0.000138793,0.000844797,0.001341103,0,0,0
06-07-2015,8418,8547.7,8389.2,8537.75,0,0.002209945,0.000503342,0.00058618,0.001099822,0,0,0
07-07-2015,8536,8561.05,8481.1,8516.6,0,0.001661613,0.001416353,0.001184781,0.001420916,1,1,1
08-07-2015,8449,8464,8342.4,8378,0,0.000331725,0.001188002,0.000385571,0.000635099,0,0,-1
09-07-2015,8390,8416,8332,8346.1,0,-0.000618004,0.001004717,0.000328668,0.00023846,0,0,0
10-07-2015,8380.15,8402.75,8326.05,8385.55,0,4.65E-05,0.0013374,0.000376307,0.000586746,0,0,0
13-07-2015,8401.65,8493.9,8360.55,8481.95,0,0.001956931,0.002176724,0.000325907,0.00148652,0,0,0
14-07-2015,8489.8,8503.55,8440,8465.9,0,0.001051589,0.002168207,0.000297623,0.001172473,0,0,0
15-07-2015,8464,8549.75,8464,8542.05,0,0.001027179,0.002078805,0.000349436,0.001151806,0,0,0
16-07-2015,8560.25,8633.9,8541,8626.65,0,0.002232085,0.003354357,0.000616307,0.002067583,0,0,0
17-07-2015,8640,8652.8,8610,8625.05,0,0.001614632,0.003240378,0.00051171,0.001788907,0,0,0
20-07-2015,8625.5,8647.7,8576.65,8628.25,0,0.001059998,0.003091695,0.000776129,0.001642607,0,0,0
21-07-2015,8621.55,8649.85,8532.3,8545,0,0.000333466,0.002475457,0.00062096,0.001143294,0,0,0
22-07-2015,8500.2,8664.75,8491,8648.4,0,0.003227501,0.002818896,0.000950131,0.002332176,1,1,1
23-07-2015,8650,8667,8580.55,8603.7,0,0.003086472,0.002187667,0.000855572,0.002043237,1,1,0
24-07-2015,8598.25,8598.25,8524.15,8534.35,0,0.001774481,0.001440954,0.000223735,0.00114639,1,1,0
27-07-2015,8504.9,8504.9,8365,8372.8,0,-0.00128685,9.41E-05,-0.000174491,-0.000455748,0,0,-1
28-07-2015,8373.25,8411,8331,8350.95,0,-0.0013578,-0.000126292,0.000381747,-0.000367449,-1,-1,-1
29-07-2015,8385.5,8388,8336.85,8377.65,0,-0.001924597,0.000131013,0.000741426,-0.000350719,-1,-1,0
30-07-2015,8401,8459.95,8401,8421.8,0,-0.002374618,0.00011336,0.000860396,-0.000466954,-1,-1,0
31-07-2015,8483.4,8579.95,8477.65,8569.65,0,-0.000642315,0.000897198,0.001403087,0.000552657,-1,-1,0
03-08-2015,8558,8590,8550,8561.7,0,-0.000771304,0.001166225,0.001608302,0.000667741,-1,-1,0
04-08-2015,8570,8577.8,8450,8547.55,0,2.98E-05,0.000810475,0.001609313,0.000816543,-1,-1,0
05-08-2015,8556,8618,8551,8592.65,0,-0.000644628,0.000650251,0.00145504,0.000486888,-1,-1,0
06-08-2015,8594.4,8641.05,8566.5,8615,0,0.000131339,0.000837609,0.00205988,0.00100961,-1,-1,0
07-08-2015,8599,8619,8575.2,8594.1,0,0.000700112,0.0005,0.001928259,0.00104279,0,0,1
10-08-2015,8588.9,8647.9,8503,8544.3,0,0.002048299,3.07E-05,0.001670267,0.001249751,0,0,0
11-08-2015,8545.3,8560,8461.5,8490.8,0,0.00167466,-0.000121175,0.001378775,0.00097742,0,0,0
12-08-2015,8452.3,8457,8355,8365.45,0,-0.000145626,-5.99E-05,0.000886243,0.000226899,-1,-1,-1
13-08-2015,8405.05,8445,8357,8381,0,-0.000484457,0.000167264,0.000684795,0.000122534,-1,-1,0
14-08-2015,8444.9,8553,8402.1,8542.7,0,-0.000314482,0.000749623,0.000925937,0.000453693,-1,-1,0
17-08-2015,8529.15,8540.55,8411,8488.05,0,-0.000860226,2.88E-05,0.00040374,-0.000142573,-1,-1,0
18-08-2015,8504.95,8531.95,8437.25,8481.7,0,-0.000770396,7.47E-05,0.000311254,-0.000128163,-1,-1,0
19-08-2015,8460,8534.65,8426.75,8505.4,0,-0.001015403,-0.000171622,0.000464355,-0.00024089,-1,-1,0
20-08-2015,8468,8506.35,8358.4,8380.05,0,-0.00272722,-0.001143433,-5.34E-05,-0.00130803,-1,-1,0
21-08-2015,8280,8324.9,8222,8306.35,0,-0.003348227,-0.00147802,-0.000224598,-0.001683615,-1,-1,0
24-08-2015,8010.1,8074,7771,7806.35,0,-0.008636752,-0.003810274,-0.001541023,-0.004662683,-1,-1,0
25-08-2015,7894.75,7926.25,7665,7896.2,0,-0.007002874,-0.003037098,-0.001437131,-0.003825701,-1,-1,0
26-08-2015,7860,7939,7785.1,7800.7,0,-0.006750982,-0.003920725,-0.0019352,-0.004202302,-1,-1,0
27-08-2015,7891.35,7963.25,7856.15,7948.95,0,-0.005155113,-0.003044039,-0.001449788,-0.003216313,-1,-1,0
28-08-2015,8101.1,8125,7983.15,8022.7,0,-0.006087068,-0.002398074,-0.001370464,-0.003285202,-1,-1,0
31-08-2015,7993,8068.4,7961,8000.05,0,-0.005749259,-0.001780766,-0.001574478,-0.003034835,-1,-1,0
01-09-2015,7926.25,7946.5,7751.4,7798.8,0,-0.008051452,-0.002644729,-0.002107062,-0.004267747,-1,-1,0
02-09-2015,7860,7874.1,7721.3,7742.15,0,-0.008973711,-0.003034264,-0.00189738,-0.004635118,-1,-1,0
03-09-2015,7794.9,7869.45,7759,7842.55,0,-0.006414043,-0.002751193,-0.001508339,-0.003557858,-1,-1,0
04-09-2015,7799.7,7800,7632.2,7664.35,0,-0.007729027,-0.00422561,-0.002150127,-0.004701588,-1,-1,0
07-09-2015,7677.75,7725.7,7560.1,7574.5,0,-0.002970018,-0.004612168,-0.00267465,-0.003418945,0,0,1
08-09-2015,7592,7752.9,7558.1,7719.4,0,-0.002239052,-0.003875496,-0.002204432,-0.002772993,0,0,0
09-09-2015,7838,7865,7783.1,7826.7,0,0.000333303,-0.003565605,-0.002093613,-0.001775305,0,0,0
10-09-2015,7735,7838,7690.05,7808.25,0,-0.001770045,-0.003745792,-0.00237172,-0.002629186,0,0,0
11-09-2015,7842.2,7878,7760,7789.35,0,-0.002908622,-0.003745593,-0.002422305,-0.003025506,0,0,0
14-09-2015,7798.7,7888.8,7765.5,7875.2,0,-0.001560615,-0.003132381,-0.002181931,-0.002291642,0,0,0
15-09-2015,7869,7887.9,7801,7828.55,0,0.000381469,-0.003119847,-0.002096109,-0.001611496,0,0,0
16-09-2015,7897,7919,7852.45,7896.3,0,0.001991049,-0.002243274,-0.002174102,-0.000808776,0,0,0
18-09-2015,7965,8059,7954.4,7982.55,0,0.001785134,-0.001901682,-0.001804892,-0.00064048,0,0,0
21-09-2015,7912.5,7992,7902,7980.05,0,0.004119071,-0.00263453,-0.001623732,-4.64E-05,0,0,0
22-09-2015,8011.35,8013.9,7776.4,7797.1,0,0.002938808,-0.003256107,-0.001718959,-0.000678753,0,0,0
23-09-2015,7718,7889,7713.95,7855.45,0,0.001762443,-0.002953417,-0.001483364,-0.000891446,0,0,0
24-09-2015,7826.5,7896,7797.15,7868.5,0,0.000534069,-0.002995274,-0.00151937,-0.001326858,0,0,0
28-09-2015,7890.15,7929.8,7817.8,7825.5,0,0.00022092,-0.002647001,-0.001770109,-0.00139873,0,0,0
29-09-2015,7720,7969.9,7705,7875.85,0,0.001110491,-0.002073113,-0.002024003,-0.000995542,0,0,0
30-09-2015,7929,7989.8,7894,7980.35,0,0.001335204,0.000891582,-0.001697531,0.000176418,1,1,1
01-10-2015,8034,8037,7952.1,7976.95,0,0.001895626,0.000409058,-0.001668899,0.000211928,1,1,0
05-10-2015,8034.95,8145,8030.55,8132.8,0,0.002995074,0.001702924,-0.001337917,0.001120027,1,1,0
06-10-2015,8190.2,8190.2,8105.05,8160.55,0,0.002229864,0.001064795,-0.001318775,0.000658628,1,1,0
07-10-2015,8163,8204.7,8142.15,8194.65,0,0.002689206,0.000857317,-0.001161989,0.000794845,1,1,0
08-10-2015,8199,8199,8127.35,8157.25,0,0.004619025,0.000785995,-0.00113248,0.00142418,1,1,0
09-10-2015,8207.7,8248.9,8152.55,8205.35,0,0.004454232,0.002085193,-0.000840469,0.001899652,1,1,0
12-10-2015,8226.65,8247,8136.5,8149.6,0,0.003572473,0.0021051,-0.000645064,0.001677503,1,1,0
13-10-2015,8146.6,8162.45,8093.6,8138.8,0,0.004003578,0.001510988,-0.000722467,0.001597366,1,1,0
14-10-2015,8110,8148,8107.15,8121.4,0,0.003117759,0.002385329,-0.001232924,0.001423388,1,1,0
15-10-2015,8164,8206.9,8141,8187,0,0.002589485,0.003234537,-0.000886688,0.001645778,0,0,-1
16-10-2015,8191.55,8266.85,8151,8259.45,0,0.003541454,0.002798404,-0.000655087,0.001894924,1,1,1
19-10-2015,8260,8282.6,8242.25,8270.75,0,0.001696218,0.002269411,-0.000689709,0.001091973,0,0,-1
20-10-2015,8273.55,8288.5,8226.1,8253.9,0,0.001143918,0.00228297,-0.00037634,0.001016849,0,0,0
21-10-2015,8254.9,8298,8215.5,8262.3,0,0.000825539,0.002428701,-0.000132579,0.001040553,0,0,0
23-10-2015,8321.55,8339.95,8286.2,8304.15,0,0.001800852,0.002178738,0.001594215,0.001857935,0,0,0
26-10-2015,8400,8723.85,8257.1,8263.6,0,0.000709903,0.002222889,0.001163218,0.001365337,0,0,0
27-10-2015,8237,8254.7,8225,8244.25,0,0.001161407,0.001762598,0.001421507,0.001448504,0,0,0
28-10-2015,8204,8225,8140.75,8173.6,0,0.000427581,0.000957338,0.00070654,0.000697153,0,0,0
29-10-2015,8166,8168.95,8106.4,8111.75,0,-0.000118822,0.000660146,0.000277494,0.000272939,0,0,0
30-10-2015,8142.05,8182,8066.2,8094.7,0,-0.001127397,0.001526721,0.000295779,0.000231701,0,0,0
02-11-2015,8073,8088,8022.25,8076.15,0,-0.002219276,0.001123806,0.000889079,-6.88E-05,0,0,0
03-11-2015,8105.15,8129.7,8055.7,8087.25,0,-0.002218662,0.001112029,0.001114355,2.57E-06,-1,-1,-1
04-11-2015,8132.55,8145,8057.65,8070.05,0,-0.002227432,0.001250016,0.000725211,-8.41E-05,0,0,1
05-11-2015,8053.2,8055,7975.1,7989.4,0,-0.003302954,0.0005767,0.001060266,-0.00055533,-1,-1,-1
06-11-2015,7985.05,8026,7946.95,7977.4,0,-0.00393478,-1.48E-05,0.001329791,-0.000873258,-1,-1,0
09-11-2015,7820,7954.9,7790,7936.05,0,-0.003963769,-0.000205091,0.000701641,-0.001155739,-1,-1,0
10-11-2015,7895.35,7908,7791.15,7802.5,0,-0.00535828,-0.001624533,-7.73E-05,-0.002353371,-1,-1,0
11-11-2015,7860,7860,7812,7825.05,0,-0.004264339,-0.001644497,5.38E-05,-0.001951682,-1,-1,0
13-11-2015,7765.9,7797.4,7742.55,7774.3,0,-0.004160015,-0.002051826,-4.83E-05,-0.002086715,-1,-1,0
16-11-2015,7738,7857.7,7725.75,7827.25,0,-0.003304014,-0.001618192,-0.000152218,-0.001691475,-1,-1,0
17-11-2015,7858.9,7880.65,7801.1,7852.6,0,-0.002768027,-0.00171961,7.68E-05,-0.001470278,-1,-1,0
18-11-2015,7838.35,7854.95,7725,7731.95,0,-0.004393335,-0.002049917,-0.000520339,-0.002321197,-1,-1,0
19-11-2015,7791.1,7871.3,7771,7858.35,0,-0.00262328,-0.001378336,-0.000388973,-0.00146353,-1,-1,0
20-11-2015,7854,7924,7822,7851.6,0,-0.001724785,-0.001328835,-0.00040241,-0.00115201,-1,-1,0
23-11-2015,7872.85,7879.65,7822.2,7851.25,0,-0.001581342,-0.001640406,0.000173622,-0.001016042,0,0,1
24-11-2015,7826,7875.2,7806.4,7832.25,0,-0.001307955,-0.002068903,-7.38E-05,-0.001150231,0,0,0
26-11-2015,7838.55,7898.9,7838.55,7883.8,0,0.001041974,-0.001871414,4.86E-05,-0.000260276,0,0,0
27-11-2015,7929.05,7985,7914,7972.2,0,0.001880499,-0.001365173,0.00046866,0.000327995,0,0,0
30-11-2015,7954.5,7994.5,7952.4,7980.1,0,0.002647184,-0.001366206,0.000330917,0.000537298,0,0,0
01-12-2015,7991.15,8005.8,7961,7987.75,0,0.002050529,-0.001524057,2.32E-05,0.000183218,0,0,0
02-12-2015,8003,8003,7935.2,7962.9,0,0.00140463,-0.00145554,-4.40E-05,-3.16E-05,0,0,0
03-12-2015,7929,7949,7878.55,7890.8,0,0.002054462,-0.001714892,-0.000743901,-0.000134777,0,0,0
04-12-2015,7835,7856.85,7810.05,7820.5,0,-0.000481653,-0.001728002,-0.00104175,-0.001083802,0,0,0
07-12-2015,7860.2,7860.2,7790.25,7808.8,0,-0.000545112,-0.001493882,-0.00117714,-0.001072045,0,0,0
08-12-2015,7772,7803.6,7711.55,7728.6,0,-0.001562172,-0.001809085,-0.001313709,-0.001561655,0,0,0
09-12-2015,7707.35,7728,7627.2,7644.35,0,-0.002399055,-0.002138643,-0.001709251,-0.002082316,-1,-1,-1
10-12-2015,7667.65,7722,7640.05,7710.75,0,-0.002195007,-0.00186219,-0.001346232,-0.001801143,-1,-1,0
11-12-2015,7712,7719.9,7586.25,7627.9,0,-0.004318758,-0.00219156,-0.001569335,-0.002693217,-1,-1,0
14-12-2015,7579.35,7695.85,7579.35,7668,0,-0.003910979,-0.001609132,-0.001395695,-0.002305269,-1,-1,0
15-12-2015,7663.15,7717,7636,7709.4,0,-0.003484711,-0.001343796,-0.00145841,-0.002095639,0,0,1
16-12-2015,7740,7789.25,7729.5,7758.2,0,-0.002570671,-0.000896416,-0.001517202,-0.00166143,0,0,0
17-12-2015,7805,7864,7745.4,7856.4,0,-0.000435951,0.000276322,-0.001252456,-0.000470695,0,0,0
18-12-2015,7828,7849.4,7780.3,7790.1,0,-0.000388722,-0.000178657,-0.00140479,-0.00065739,0,0,0
21-12-2015,7774.5,7854.85,7763.65,7841.45,0,0.000418118,0.000345497,-0.001273404,-0.00016993,1,1,1
22-12-2015,7836,7859,7770.75,7785.1,0,0.000731051,-0.000215401,-0.001562622,-0.000348991,1,1,0
23-12-2015,7822.25,7879,7822.25,7864,0,0.002873364,5.81E-05,-0.001208916,0.000574173,1,1,0
24-12-2015,7884.9,7887,7828.2,7871.75,0,0.002087994,0.000723233,-0.001129575,0.000560551,1,1,0
28-12-2015,7865.15,7921,7862.25,7908.55,0,0.003679256,0.000255524,-0.000810689,0.001041364,1,1,0
29-12-2015,7922,7939,7897,7932.05,0,0.003443532,0.000409853,-0.000553826,0.001099853,1,1,0
30-12-2015,7941.15,7941.15,7892.85,7901.9,0,0.002496952,0.000258048,-0.000595451,0.00071985,1,1,0
31-12-2015,7904.5,7948.9,7891.15,7946.35,0,0.002425176,0.000582719,-0.0004018,0.000868698,1,1,0
01-01-2016,7942,7994,7922.5,7982,0,0.001598697,0.000498237,-0.000325358,0.000590525,1,1,0
04-01-2016,7934.9,7947.75,7792.6,7809.8,0,0.000252885,-0.000814832,-0.000806222,-0.000456056,0,0,-1
05-01-2016,7831,7839,7781,7802.75,0,-0.000493531,-0.000888961,-0.000584055,-0.000655516,0,0,0
06-01-2016,7789,7824.5,7730.3,7750.05,0,-0.000450219,-0.001190323,-0.000712482,-0.000784341,0,0,0
07-01-2016,7678,7687.9,7570.4,7582.05,0,-0.003585326,-0.001913122,-0.001115164,-0.002204537,-1,-1,-1
08-01-2016,7615,7644,7593.1,7605.2,0,-0.003386159,-0.001447762,-0.000632169,-0.00182203,-1,-1,0
11-01-2016,7542.7,7619,7505.4,7583.75,0,-0.004106948,-0.00121092,-0.000770922,-0.002029596,-1,-1,0
12-01-2016,7599.9,7600,7501.3,7534.05,0,-0.005017618,-0.001407387,-0.000772578,-0.002399194,-1,-1,0
13-01-2016,7575,7603.4,7428,7574.55,0,-0.004142675,-0.000797298,-0.000807116,-0.001915696,0,0,1
14-01-2016,7475,7617.1,7454.35,7540.55,0,-0.005106747,-0.000543146,-0.000993461,-0.002214451,0,0,0
15-01-2016,7545.5,7560.4,7432.6,7446.25,0,-0.006711977,-0.00137211,-0.000923764,-0.003002617,-1,-1,-1
18-01-2016,7456.25,7468.5,7354.85,7372.25,0,-0.005602576,-0.001340605,-0.001546444,-0.002829875,0,0,1
19-01-2016,7394.7,7474.55,7376.55,7438.1,0,-0.004673352,-0.00119927,-0.001316611,-0.002396411,0,0,0
20-01-2016,7358,7360,7233.8,7306.95,0,-0.005717382,-0.0020881,-0.001733164,-0.003179549,-1,-1,-1
21-01-2016,7364.1,7401.1,7253.1,7290.85,0,-0.00384065,-0.00240958,-0.001728111,-0.002659447,-1,-1,0
22-01-2016,7350,7438.8,7334.6,7430.7,0,-0.002294483,-0.002167405,-0.001436807,-0.001966232,-1,-1,0
25-01-2016,7471.1,7484,7412,7435.45,0,-0.001955497,-0.001821029,-0.001683193,-0.001819906,-1,-1,0
27-01-2016,7434,7473,7415,7433.4,0,-0.001335935,-0.002081503,-0.001712698,-0.001710045,0,0,1
28-01-2016,7431,7465,7411,7424.65,0,-0.001978995,-0.001851999,-0.001762386,-0.00186446,-1,-1,-1
29-01-2016,7414.45,7580,7404.6,7568.05,0,0.000364695,-0.001505341,-0.001239655,-0.000793434,0,0,1
01-02-2016,7593.5,7606.8,7551,7565.35,0,0.001599463,-0.00155696,-0.001031106,-0.000329534,0,0,0
02-02-2016,7566.2,7594.45,7448,7474.95,0,0.001393062,-0.00219307,-0.001104629,-0.000634879,0,0,0
03-02-2016,7408,7433,7375,7383.5,0,-0.000734058,-0.002766246,-0.001361605,-0.001620636,0,0,0
04-02-2016,7421.1,7478.7,7377.5,7422.65,0,0.001583424,-0.002425999,-0.000989668,-0.000610748,0,0,0
05-02-2016,7431.25,7529,7425.55,7519.2,0,0.003132008,-0.00215017,-0.000409289,0.00019085,0,0,0
08-02-2016,7495,7534.5,7369.6,7393.45,0,-0.000501299,-0.002949386,-0.001028759,-0.001493148,0,0,0
09-02-2016,7305,7353.9,7295.55,7325.05,0,-0.001484779,-0.002482778,-0.000992573,-0.001653377,0,0,0
10-02-2016,7268,7293.35,7194.1,7246.55,0,-0.002513655,-0.002851302,-0.001374055,-0.002246337,0,0,0
11-02-2016,7205,7214.95,6970.2,6993.45,0,-0.005807681,-0.003905007,-0.002321679,-0.004011456,-1,-1,-1
12-02-2016,7030,7043,6875.55,6990,0,-0.007638031,-0.00312343,-0.002475445,-0.004412302,-1,-1,0
15-02-2016,7064.75,7194.8,7059,7161.45,0,-0.005338814,-0.002333929,-0.002211414,-0.003294719,-1,-1,0
16-02-2016,7202.25,7208.5,7042.5,7054.1,0,-0.005630138,-0.002793605,-0.002361972,-0.003595238,-1,-1,0
17-02-2016,7059.75,7134.3,6967.3,7120.9,0,-0.003556579,-0.002193508,-0.002297247,-0.002682445,0,0,1
18-02-2016,7186.1,7225,7126.5,7190.85,0,-0.003122874,-0.002026259,-0.001908293,-0.002352475,-1,-1,-1
19-02-2016,7174.5,7236.9,7151,7212.45,0,-0.004079556,-0.001740457,-0.002071306,-0.00263044,0,0,1
22-02-2016,7221,7257.7,7211.1,7240.7,0,-0.002066018,-0.00110418,-0.00200416,-0.001724786,0,0,0
23-02-2016,7237.75,7237.75,7096.5,7113.1,0,-0.002893496,-0.001406084,-0.002514525,-0.002271368,0,0,0
24-02-2016,7135.75,7135.75,7008.3,7019.05,0,-0.003139425,-0.002253532,-0.002877566,-0.002756841,0,0,0
25-02-2016,7015,7030,6961.3,6970.6,0,-0.000326734,-0.001841261,-0.002946443,-0.001704813,1,1,1
26-02-2016,7061.15,7087,7006.1,7055.15,0,0.000932046,-0.001293128,-0.002803803,-0.001054962,1,1,0
29-02-2016,7052.55,7127.95,6833.65,7008.95,0,-0.002129457,-0.002270311,-0.003047638,-0.002482469,1,1,0
01-03-2016,7051.25,7240.5,7046.15,7229.05,0,0.002480118,-0.001110356,-0.001859042,-0.000163094,1,1,0
02-03-2016,7328,7370,7302.75,7361.55,0,0.003379489,-0.000386633,-0.001413604,0.000526417,1,1,0
03-03-2016,7401.1,7461.5,7365.2,7449.55,0,0.003597628,0.000134148,-0.000969349,0.000920809,1,1,0
04-03-2016,7469.9,7480,7405.05,7460.35,0,0.003437112,-0.000569235,-0.000401277,0.0008222,0,0,-1
08-03-2016,7473.2,7498,7414,7452.65,0,0.002927203,-0.000595875,-0.000501466,0.000609954,0,0,0
09-03-2016,7433.25,7540,7407.55,7535.05,0,0.005932013,0.000321608,-0.000160541,0.002031027,1,1,1
10-03-2016,7583.4,7583.4,7435.25,7483.7,0,0.006619842,0.000542832,-0.000167075,0.002331866,1,1,0
11-03-2016,7485.1,7544,7447,7512.2,0,0.007769776,0.000482577,-0.000205788,0.002682188,1,1,0
14-03-2016,7550,7594,7528.05,7546.85,0,0.006969377,0.00014709,2.09E-05,0.002379118,1,1,0
15-03-2016,7545,7555.95,7470.2,7485.4,0,0.006797737,0.000497467,0.000131442,0.002475549,1,1,0
16-03-2016,7485.2,7536,7430,7527,0,0.004121565,0.001102791,0.000524772,0.001916376,1,1,0
17-03-2016,7588,7601.95,7487.1,7512.75,0,0.002053915,0.001469389,0.000250904,0.001258069,1,1,0
18-03-2016,7536,7615,7527.15,7605.3,0,0.00209073,0.00349956,0.001020775,0.002203688,0,0,-1
21-03-2016,7623.5,7723.2,7615.2,7713.35,0,0.003391262,0.004139342,0.001448734,0.002993112,0,0,0
22-03-2016,7705.25,7737,7657.2,7726.25,0,0.003671177,0.003154668,0.000994355,0.002606733,1,1,1
23-03-2016,7696.65,7746.55,7678.2,7736.3,0,0.002670852,0.003868389,0.001011539,0.002516926,0,0,-1
28-03-2016,7715.25,7730.45,7611.5,7638.6,0,0.002069832,0.002908059,0.000690128,0.00188934,0,0,0
29-03-2016,7629,7674.9,7597.5,7620.05,0,0.001435665,0.002387479,0.000657943,0.001493696,0,0,0
30-03-2016,7674.45,7749,7651.1,7741,0,0.002572597,0.00293132,0.000571316,0.002025078,0,0,0
31-03-2016,7734.95,7778.95,7718.3,7738.4,0,0.003379913,0.002749458,0.000571851,0.00223374,1,1,1
01-04-2016,7754.85,7772.6,7704.1,7748.75,0,0.002946061,0.003574531,0.000915725,0.002478773,0,0,-1
04-04-2016,7778,7809.9,7737,7790.75,0,0.003700376,0.004397746,0.001378919,0.003159014,0,0,0
05-04-2016,7735,7759.5,7609.95,7623.5,0,0.000239307,0.003746593,0.000676477,0.001554125,0,0,0
06-04-2016,7645.2,7653.8,7603.45,7634.7,0,-0.001019661,0.003285827,0.000384017,0.000883394,0,0,0
07-04-2016,7629,7634.8,7555,7565.05,0,-0.002086394,0.003173657,0.000580243,0.000555835,0,0,0
08-04-2016,7540,7595.85,7540,7578.1,0,-0.002044905,0.001931374,0.000863646,0.000250038,0,0,0
11-04-2016,7580.25,7712.85,7533,7702.1,0,0.000831304,0.001850426,0.00157161,0.00141778,0,0,0
12-04-2016,7694,7738,7685.4,7732.8,0,0.001479649,0.001520897,0.002643009,0.001881185,-1,-1,-1
13-04-2016,7792.5,7893.45,7791.1,7867.85,0,0.001638677,0.002184884,0.003139664,0.002321075,-1,-1,0
18-04-2016,7904.5,7927.7,7851.6,7920.3,0,0.002350615,0.00250998,0.002649079,0.002503225,-1,-1,0
20-04-2016,7945.1,7959.75,7891.95,7929.85,0,0.002337151,0.002095806,0.003103691,0.002512216,0,0,1
21-04-2016,7972.2,7984.5,7885.1,7913.35,0,0.001573661,0.002296458,0.002782127,0.002217415,-1,-1,-1
22-04-2016,7895,7941.9,7881.45,7911.15,0,0.003773201,0.002124278,0.002504224,0.002800568,0,0,1
25-04-2016,7905,7908.8,7831.1,7865,0,0.00301649,0.001686266,0.002261887,0.002321548,0,0,0
26-04-2016,7834.5,7992.45,7832.7,7979.15,0,0.005473857,0.00263847,0.00254965,0.003553992,1,1,1
27-04-2016,7952.3,7997.95,7949.5,7990.35,0,0.005440018,0.002462336,0.00308322,0.003661858,0,0,-1
28-04-2016,7970.5,8000,7843,7847.25,0,0.001884551,0.001780972,0.002949829,0.002205118,0,0,0
29-04-2016,7887,7950,7831.1,7894.8,0,0.002094972,0.001522622,0.003314636,0.002310743,0,0,0
