Dates,0,1,2,3,4,5,6,7
2013-11-03,1184.4500000000007,143.0,5894.350000000002,3826.4500000000025,4878.1500000000015,1.2083166774289433,0.7844059735760486,0.42391070385289475
2013-11-05,179.0,213.95000000000073,5876.950000000003,3652.4500000000025,4745.6500000000015,1.238386733113483,0.7696416718468495,0.4687450612666335
2013-11-06,58.850000000000364,474.89999999999964,5853.800000000003,3633.350000000002,4835.9000000000015,1.2104882234951098,0.7513286048098599,0.4591596186852499
2013-11-07,135.89999999999964,498.85000000000036,5439.200000000003,4090.350000000002,4740.850000000002,1.1473048082094983,0.862788318550471,0.2845164896590273
2013-11-08,35.95000000000073,571.0,4977.050000000003,4548.9000000000015,4785.100000000002,1.0401141041984494,0.9506384401579903,0.08947566404045915
2013-11-11,95.0,394.85000000000036,4855.1500000000015,4766.950000000003,4837.000000000002,1.0037523258217902,0.9855178829853216,0.01823444283646858
2013-11-12,184.39999999999964,376.5499999999993,4839.200000000003,4945.1,4947.300000000001,0.9781496978149701,0.9995553129990095,-0.021405615184039384
2013-11-13,96.54999999999927,464.39999999999964,4559.35,5318.85,4930.9,0.9246486442637248,1.0786773205702815,-0.1540286763065567
2013-11-14,458.64999999999964,9.950000000000728,4895.65,5000.85,5094.65,0.9609394168392333,0.9815885291433172,-0.02064911230408384
2013-11-18,460.0499999999993,60.25,5137.0999999999985,4842.35,5180.049999999999,0.9917085742415612,0.9348075790774222,0.056900995164139045
2013-11-19,265.5499999999993,64.89999999999964,4888.899999999998,4509.65,4651.499999999998,1.0510372997957647,0.9695044609265832,0.0815328388691815
2013-11-20,67.89999999999964,310.5499999999993,4136.799999999997,4750.199999999999,4688.699999999999,0.8822914667178532,1.0131166421396123,-0.1308251754217591
2013-11-21,39.350000000000364,527.8999999999996,3894.149999999998,5003.549999999999,4712.0999999999985,0.8264149742153178,1.0618514038326863,-0.23543642961736844
2013-11-22,162.89999999999964,255.64999999999964,3424.499999999998,4366.699999999999,3690.5999999999985,0.9278979027800356,1.1831951444209616,-0.25529724164092604
2013-11-25,473.2999999999993,37.25,2713.3499999999967,4260.949999999999,3992.699999999997,0.6795777293560745,1.0671851128309169,-0.38760738347484236
2013-11-26,347.75,222.79999999999927,2882.0999999999967,4269.799999999997,3965.699999999997,0.7267569407670774,1.0766825528910409,-0.34992561212396345
2013-11-27,133.79999999999927,317.5,2957.0499999999956,4112.399999999998,3910.2499999999964,0.7562304200498685,1.0516974617991182,-0.29546704174924965
2013-11-28,284.64999999999964,198.29999999999927,3105.7999999999956,3811.8499999999967,3813.899999999996,0.8143370303364008,0.9994624924617848,-0.18512546212538394
2013-11-29,446.0,93.79999999999927,3515.849999999995,3334.649999999996,3968.1999999999953,0.8860062496849955,0.8403432286679099,0.04566302101708564
2013-12-02,400.14999999999964,20.850000000000364,3820.9999999999945,2960.649999999996,3870.7999999999956,0.9871344424925077,0.7648677276015292,0.2222667148909785
2013-12-03,123.85000000000036,181.79999999999927,3760.4499999999953,2765.899999999996,3713.5499999999956,1.0126294246745027,0.744812914865829,0.26781650980867366
2013-12-04,57.79999999999927,213.5,3721.6999999999953,2514.9999999999964,3581.149999999996,1.0392471692054226,0.7022883710539908,0.3369587981514318
2013-12-05,565.5,167.0,3828.5499999999956,2672.0499999999956,3764.149999999996,1.0171087762177384,0.7098680977113023,0.3072406785064361
2013-12-06,395.0,97.0,3763.4999999999964,2708.7999999999956,3636.399999999996,1.0349521504784953,0.7449125508744908,0.2900395996040045
2013-12-09,699.7999999999993,191.0,4197.749999999996,2834.899999999996,4054.3499999999967,1.0353694180324835,0.6992242899601658,0.33614512807231767
2013-12-10,112.70000000000073,513.0,4242.549999999997,3037.3499999999967,4113.049999999997,1.031485150922065,0.7384665880550926,0.2930185628669725
2013-12-11,123.20000000000073,472.7000000000007,4326.399999999998,2982.149999999998,4033.0999999999985,1.0727232153926258,0.739418809352607,0.3333044060400189
2013-12-12,157.79999999999927,281.9500000000007,4321.299999999997,3008.449999999999,4044.8999999999996,1.068332962495982,0.7437637518850897,0.3245692106108924
2013-12-13,98.09999999999854,444.1999999999989,3946.0999999999967,3415.399999999998,3903.2000000000007,1.010990981758556,0.8750256200040984,0.13596536175445761
2013-12-16,70.35000000000036,217.95000000000073,3668.699999999997,3410.5499999999993,3778.1500000000015,0.9710307954951486,0.9027037041938509,0.06832709130129766
2013-12-17,128.0,282.0,3662.899999999998,3375.0499999999993,3861.9000000000015,0.9484709598902086,0.8739351096610471,0.07453585022916143
2013-12-18,432.0499999999993,341.4500000000007,3810.2999999999975,3518.2000000000007,4068.7000000000025,0.9364907710079374,0.8646987981419123,0.07179197286602512
2013-12-19,401.35000000000036,572.1499999999996,3765.649999999998,3996.550000000001,4170.500000000002,0.9029253087159804,0.9582903728569714,-0.05536506414099096
2013-12-20,289.14999999999964,468.89999999999964,3654.649999999998,4444.6,4280.000000000002,0.853890186915887,1.0384579439252333,-0.18456775700934624
2013-12-23,419.0,52.0,3949.7999999999975,4314.800000000001,4335.200000000003,0.9110998339176959,0.9952943347481081,-0.08419450083041224
2013-12-24,135.0,189.0,4026.999999999998,4290.300000000001,4332.700000000003,0.9294435340549763,0.9902139543471735,-0.06077042029219726
2013-12-26,129.0,173.89999999999964,3590.499999999998,4297.200000000001,3989.850000000002,0.8999085178640791,1.0770329711643292,-0.17712445330025006
2013-12-27,363.89999999999964,44.0,3559.399999999998,4244.200000000001,4009.100000000002,0.8878301863261071,1.0586415903818809,-0.17081140405577377
2013-12-30,162.85000000000036,179.5,3022.449999999999,4232.700000000001,3672.050000000003,0.8230960907395042,1.152680382892389,-0.3295842921528849
2013-12-31,68.5,235.85000000000036,2978.249999999998,3955.550000000001,3438.1500000000015,0.8662362026089603,1.1504879077410815,-0.28425170513212117
2014-01-01,124.0,66.95000000000073,2979.0499999999975,3549.800000000001,3267.100000000002,0.9118331241774037,1.086529337944966,-0.1746962137675624
2014-01-02,230.35000000000036,314.4500000000007,3051.5999999999985,3582.300000000001,3524.1500000000015,0.8659109288764659,1.0165004327284592,-0.15058950385199332
2014-01-03,82.40000000000146,576.1000000000004,3035.9000000000015,3714.2000000000025,3447.4500000000025,0.8806219089471926,1.0773760315595584,-0.1967541226123658
2014-01-06,164.20000000000073,247.70000000000073,3129.750000000002,3743.9500000000025,3545.9000000000015,0.8826391043176628,1.0558532389520294,-0.17321413463436663
2014-01-07,164.75,327.7000000000007,3166.500000000002,3789.6500000000033,3541.050000000003,0.8942262888126401,1.0702051651346352,-0.17597887632199505
2014-01-08,243.20000000000073,184.64999999999964,2977.6500000000033,3632.850000000002,3200.250000000002,0.9304429341457704,1.1351769393016171,-0.20473400515584672
2014-01-09,98.29999999999927,230.0,2674.600000000002,3290.7000000000025,2895.850000000002,0.92359756202842,1.136350294386795,-0.21275273235837489
2014-01-10,165.29999999999927,323.64999999999964,2550.750000000002,3145.4500000000025,2931.1500000000015,0.8702215853845762,1.0731112362042206,-0.20288965081964438
2014-01-13,290.0,294.7999999999993,2421.750000000002,3388.250000000002,3009.6500000000015,0.8046616716229464,1.1257953582642501,-0.3211336866413037
2014-01-14,264.7999999999993,168.95000000000073,2551.550000000001,3368.2000000000025,3040.9000000000015,0.8390772468677036,1.1076326087671415,-0.26855536189943796
2014-01-15,267.9500000000007,95.19999999999891,2690.500000000002,3289.500000000002,3094.800000000001,0.8693615096290555,1.0629119813881351,-0.1935504717590797
2014-01-16,208.89999999999964,124.0,2535.500000000002,3369.500000000002,2980.550000000001,0.8506819211219409,1.1304960493868583,-0.27981412826491747
2014-01-17,28.950000000000728,297.39999999999964,2401.600000000002,3487.4000000000015,2986.9500000000007,0.8040308676074261,1.1675454895461927,-0.3635146219387666
2014-01-20,153.39999999999964,228.8000000000011,2486.500000000002,3480.350000000002,3064.800000000001,0.8113090576872882,1.1355879665883584,-0.32427890890107014
2014-01-21,335.85000000000036,7.600000000000364,2698.350000000002,3421.000000000002,3150.6499999999996,0.8564423214257383,1.085807690476569,-0.22936536905083071
2014-01-22,216.3000000000011,107.85000000000036,2684.300000000003,3214.4000000000015,2855.3500000000004,0.9400949095557471,1.1257464058696836,-0.1856514963139364
2014-01-23,140.85000000000036,137.5,2742.750000000002,2775.800000000001,2770.499999999998,0.989983757444506,1.0019130120916813,-0.011929254647175314
2014-01-24,21.799999999999272,273.89999999999964,2600.3500000000004,2802.0,2783.649999999998,0.9341512043539966,1.00659206437591,-0.07244086002191352
2014-01-27,120.30000000000109,612.8500000000004,2555.9000000000015,3087.1499999999996,2957.499999999998,0.8642096365173298,1.0438377007607782,-0.17962806424344835
2014-01-28,188.3000000000011,519.7999999999993,2501.000000000002,3422.2999999999993,3206.2999999999993,0.7800268221938067,1.0673673704893492,-0.28734054829554245
2014-01-29,330.0,329.3000000000011,2732.7000000000025,3521.6000000000004,3288.5,0.8309867720845378,1.0708833814809184,-0.2398966093963807
2014-01-30,69.54999999999927,557.0,2636.9500000000025,3754.9500000000007,3316.7000000000007,0.7950523110320505,1.1321343504085386,-0.33708203937648806
2014-01-31,212.0,141.89999999999964,2558.9500000000025,3602.050000000001,3200.050000000001,0.799659380322183,1.1256230371400446,-0.32596365681786166
2014-02-03,78.79999999999927,179.85000000000036,2372.9500000000025,3612.9500000000007,3186.300000000001,0.7447352728870482,1.1339013903273387,-0.3891661174402905
2014-02-04,164.85000000000036,295.2999999999993,2269.850000000002,3813.050000000001,3286.300000000001,0.6907007881203789,1.1602866445546662,-0.4695858564342873
2014-02-05,329.7999999999993,158.45000000000073,2390.750000000002,3847.500000000002,3316.750000000002,0.7208110348986208,1.1600211049973619,-0.43921007009874113
2014-02-06,217.35000000000036,183.64999999999964,2579.1500000000015,3733.750000000002,3354.550000000001,0.7688512617191577,1.1130404972350987,-0.34418923551594094
2014-02-07,234.64999999999964,176.89999999999964,2660.4000000000015,3681.8500000000004,3339.7000000000007,0.7965984968709767,1.1024493217953708,-0.3058508249243941
2014-02-10,152.0,152.79999999999927,2476.550000000001,3827.0499999999993,3304.7000000000007,0.749402366326747,1.1580627591006742,-0.4086603927739273
2014-02-11,129.79999999999927,119.0,2390.0499999999993,3838.199999999999,3253.1499999999996,0.7346879178642237,1.179841077109878,-0.44515315924565424
2014-02-12,206.0,7.5,2455.199999999999,3708.199999999999,3293.75,0.745411764705882,1.1258292220113848,-0.3804174573055028
2014-02-13,81.5,295.39999999999964,2514.8999999999996,3729.699999999999,3332.6000000000004,0.7546360199243832,1.1191562143671603,-0.36452019444277706
2014-02-14,140.25,319.89999999999964,2534.8499999999985,3436.749999999998,3063.2999999999993,0.8274899618058953,1.1219110110012076,-0.2944210491953123
2014-02-17,291.89999999999964,55.850000000000364,2638.449999999997,2972.7999999999993,2829.8499999999985,0.9323639062141097,1.050515044967048,-0.11815113875293826
2014-02-18,410.0,58.350000000000364,2718.449999999997,2701.8499999999985,2872.3499999999985,0.9464201785994041,0.9406409386042787,0.005779239995125418
2014-02-19,331.35000000000036,105.60000000000036,2980.249999999998,2250.449999999999,2667.449999999999,1.1172655532437343,0.8436709216667603,0.27359463157697406
2014-02-20,45.70000000000073,213.89999999999964,2813.949999999999,2322.449999999999,2697.0999999999985,1.0433243112973194,0.8610915427681585,0.18223276852916093
2014-02-21,169.89999999999964,100.10000000000036,2905.0499999999993,2242.699999999999,2705.3499999999985,1.0738166965457339,0.8289870072264217,0.24482968931931215
2014-02-24,269.10000000000036,123.0,3009.2999999999993,2070.3999999999996,2624.6499999999996,1.1465528737164954,0.788828986722039,0.35772388699445634
2014-02-25,523.0,109.10000000000036,3202.5,2021.0499999999993,2849.199999999999,1.1239997192194304,0.7093394637091114,0.41466025551031904
2014-02-26,147.64999999999964,342.60000000000036,3132.7999999999993,2180.0,2713.8999999999996,1.1543535133940086,0.8032720439220311,0.3510814694719775
2014-02-28,162.60000000000036,52.649999999999636,3060.75,2055.75,2652.8999999999996,1.153737419427796,0.7749067058690491,0.378830713558747
2014-03-03,149.0,209.0,3057.75,2111.9500000000007,2767.1000000000004,1.1050377651693106,0.7632358787177913,0.3418018864515193
2014-03-04,367.0,207.04999999999927,3294.9500000000007,2200.0,2978.1499999999996,1.106374762856136,0.7387136309453857,0.36766113191075034
2014-03-05,492.09999999999854,88.0,3581.0499999999993,2280.5,3079.7999999999993,1.1627540749399312,0.7404701604000261,0.4222839145399051
2014-03-06,449.0,44.04999999999927,3948.5499999999993,2029.1499999999996,3040.3999999999996,1.2986942507564794,0.6673957374029732,0.6312985133535062
2014-03-07,887.8999999999996,1.0499999999992724,4696.199999999999,1710.2999999999993,3535.6499999999996,1.3282423316787577,0.4837300072122522,0.8445123244665056
2014-03-10,858.9500000000007,171.75,5263.25,1826.199999999999,3752.5,1.4025982678214524,0.4866622251832109,0.9159360426382415
2014-03-11,513.8500000000004,152.5,5367.1,1920.3499999999985,3733.6499999999996,1.4374941411219586,0.5143358375852045,0.9231583035367541
2014-03-12,178.5,392.64999999999964,5214.25,2207.399999999998,3886.699999999999,1.3415622507525669,0.5679368101474255,0.7736254406051414
2014-03-13,437.14999999999964,109.5,5605.699999999999,2102.999999999998,3984.0999999999985,1.4070178961371453,0.5278481965814108,0.8791696995557345
2014-03-14,54.29999999999927,453.2000000000007,5490.0999999999985,2456.0999999999985,4104.25,1.3376621794481327,0.5984284583054148,0.7392337211427179
2014-03-18,413.7000000000007,64.25,5634.699999999999,2397.3499999999985,4086.6000000000004,1.3788234718347767,0.5866368129985803,0.7921866588361964
2014-03-19,209.45000000000073,161.79999999999927,5321.15,2450.0499999999975,3843.3999999999996,1.3844902950512568,0.6374694281105265,0.7470208669407302
2014-03-20,41.79999999999927,281.5499999999993,5215.299999999999,2388.9999999999964,3948.949999999999,1.3206801808075566,0.6049709416427144,0.7157092391648422
2014-03-21,146.54999999999927,138.0,5199.249999999998,2474.3499999999967,3957.1499999999996,1.3138875200586277,0.625285874935243,0.6886016451233847
2014-03-22,54.0,88.54999999999927,5104.249999999998,2353.899999999996,3748.699999999999,1.3616053565235948,0.6279243471069962,0.7336810094165986
2014-03-24,378.34999999999854,14.0,5115.599999999997,2160.8499999999967,3794.8499999999985,1.348037471836831,0.5694164459728309,0.7786210258640002
2014-03-25,424.75,69.29999999999927,5048.249999999998,2142.149999999996,3710.0499999999993,1.3606959474939688,0.5773911402811274,0.7833048072128415
2014-03-26,211.04999999999927,73.75,4810.299999999997,2171.8499999999967,3600.749999999998,1.3359161285843226,0.6031660070818573,0.7327501215024653
2014-03-27,285.14999999999964,96.54999999999927,4207.549999999997,2267.3499999999967,3189.899999999998,1.3190225398915327,0.7107903069061721,0.6082322329853607
2014-03-28,364.0,74.0,3712.5999999999967,2169.5999999999967,3086.0999999999967,1.2030070315284667,0.7030232332069599,0.49998379832150674
2014-03-31,237.8000000000011,128.79999999999927,3436.5499999999975,2145.899999999996,2997.3499999999967,1.1465294343336618,0.7159324069594803,0.4305970273741815
2014-04-01,143.1999999999989,384.9500000000007,3401.2499999999964,2138.199999999997,3043.0999999999967,1.1176924846373764,0.7026387565311687,0.41505372810620766
2014-04-02,269.5,301.39999999999964,3233.5999999999967,2330.0999999999967,2996.699999999997,1.079053625654887,0.7775553108419258,0.3014983148129613
2014-04-03,235.10000000000036,232.5,3414.399999999998,2109.399999999996,2951.899999999996,1.1566787492801256,0.7145906026626915,0.4420881466174341
2014-04-04,156.0,322.10000000000036,3156.699999999997,2367.2499999999964,2970.4499999999953,1.0627009375683827,0.7969331246107493,0.2657678129576334
2014-04-07,218.35000000000036,233.14999999999964,3165.5999999999967,2438.5999999999967,3032.149999999996,1.0440116748841584,0.8042478109592204,0.23976386392493798
2014-04-09,523.1499999999996,97.35000000000036,3646.949999999997,2254.399999999998,3249.9999999999964,1.122138461538462,0.6936615384615386,0.4284769230769234
2014-04-10,516.3999999999996,112.0,4016.7999999999975,2228.399999999998,3343.1999999999953,1.2014836085187854,0.6665470208183779,0.5349365877004075
2014-04-11,88.0,297.39999999999964,4050.7999999999975,2437.249999999998,3477.649999999996,1.1648095696806757,0.7008324587005595,0.4639771109801162
2014-04-15,75.0,449.0,3747.449999999999,2872.249999999998,3455.449999999997,1.0845041890347138,0.8312231402566961,0.2532810487780177
2014-04-16,193.35000000000036,369.5499999999993,3516.0499999999993,3172.499999999998,3499.0999999999967,1.0048441027692843,0.9066617130119177,0.0981823897573666
2014-04-17,317.5499999999993,213.35000000000036,3622.5499999999993,3312.0999999999985,3687.399999999998,0.9824130823886753,0.8982209687042362,0.08419211368443913
2014-04-21,490.0,18.0,3827.3999999999996,3233.5499999999993,3632.649999999998,1.0536110002339896,0.8901353006758155,0.1634756995581741
2014-04-22,209.89999999999964,123.0,3673.2999999999993,3282.5499999999993,3496.499999999998,1.0505648505648508,0.9388102388102391,0.11175461175461177
2014-04-23,211.0,104.64999999999964,3646.499999999998,3258.3999999999996,3474.499999999998,1.0495035256871492,0.9378040005756227,0.11169952511152648
2014-04-25,373.64999999999964,71.0,3876.949999999999,2944.449999999999,3412.999999999998,1.135936126574861,0.8627160855552302,0.27322004101963093
2014-04-28,166.89999999999964,314.85000000000036,3774.3499999999985,2957.8999999999996,3385.3499999999985,1.1149068781662161,0.8737353597116992,0.2411715184545169
2014-04-29,234.95000000000073,258.7999999999993,3774.199999999999,2984.199999999999,3439.149999999998,1.0974223281915594,0.8677144061759449,0.22970792201561452
2014-04-30,244.89999999999964,427.0,3863.0999999999985,3089.0999999999985,3579.149999999998,1.079334478856712,0.8630820166799381,0.21625246217677396
2014-05-02,264.64999999999964,319.4500000000007,3909.399999999998,3175.3999999999996,3571.749999999998,1.0945334919857213,0.8890319871211595,0.20550150486456176
2014-05-05,191.35000000000036,229.64999999999964,3577.5999999999985,3307.699999999999,3367.999999999998,1.0622327790973873,0.9820961995249409,0.08013657957244646
2014-05-06,241.95000000000073,86.44999999999891,3303.1499999999996,3282.149999999998,3286.8999999999996,1.0049438680823877,0.998554869329763,0.006388998752624664
2014-05-07,135.54999999999927,138.95000000000073,3350.699999999999,3123.699999999999,3283.8999999999996,1.0203416669204297,0.9512165413075914,0.06912512561283835
2014-05-08,203.0,113.54999999999927,3478.699999999999,2788.249999999998,3088.75,1.1262484823957908,0.9027114528530953,0.2235370295426955
2014-05-09,882.5499999999993,85.75,4167.899999999998,2504.449999999999,3698.6000000000004,1.1268858486995073,0.6771345914670412,0.449751257232466
2014-05-12,1182.75,5.0,5033.0999999999985,2296.0999999999985,3806.6499999999996,1.3221861741951582,0.6031812748742329,0.7190048993209253
2014-05-13,588.7000000000007,99.95000000000073,5131.799999999999,2378.0499999999993,3918.9000000000015,1.3095001148281398,0.6068156880757352,0.7026844267524046
2014-05-14,244.95000000000073,357.10000000000036,5166.85,2612.1499999999996,4054.4000000000015,1.2743809194948694,0.6442753551696918,0.6301055643251776
2014-05-15,258.39999999999964,154.89999999999964,5214.25,2662.3999999999996,4016.550000000001,1.2981912337702752,0.6628574273941564,0.6353338063761188
2014-05-16,1746.75,90.0,6587.35,2681.3999999999996,5446.500000000002,1.209464793904342,0.4923161663453592,0.7171486275589827
2014-05-19,1080.0,888.6000000000004,7500.450000000001,3255.1499999999996,5663.850000000002,1.324267062157366,0.5747239068831269,0.7495431552742391
2014-05-20,335.75,208.89999999999964,7601.25,3205.25,5657.850000000002,1.3434873671094139,0.5665137817368786,0.7769735853725352
2014-05-21,72.89999999999964,512.3999999999996,7429.25,3290.6499999999996,5577.250000000002,1.3320632928414537,0.5900129992379755,0.7420502936034783
2014-05-22,348.39999999999964,237.89999999999964,7513.0,3209.0999999999985,5660.050000000001,1.3273734330968805,0.566973789984187,0.7603996431126935
2014-05-23,383.89999999999964,280.0,7705.549999999999,3259.449999999999,5820.1500000000015,1.3239435409740294,0.5600285216016766,0.7639150193723528
2014-05-26,625.0,420.10000000000036,8088.5999999999985,3593.1000000000004,6349.950000000001,1.2738053055535867,0.5658469751730328,0.7079583303805539
2014-05-27,245.0500000000011,675.0,8198.1,4129.15,6438.9000000000015,1.2732143689139448,0.6412818959760206,0.6319324729379242
2014-05-28,249.79999999999927,193.40000000000146,8244.9,4209.000000000002,6467.300000000001,1.2748596786912618,0.6508125492864103,0.6240471294048515
2014-05-29,146.65000000000146,31.599999999998545,7509.000000000002,4154.85,5639.550000000001,1.331489214564992,0.7367343139080245,0.5947549006569675
2014-05-30,43.20000000000073,493.2000000000007,6369.450000000003,4643.050000000001,5711.700000000003,1.1151583591575187,0.8129015879685556,0.3022567711889631
2014-06-02,641.7000000000007,418.0,6422.450000000003,4961.1,5992.750000000002,1.0717033081640317,0.827850319135622,0.24385298902840968
2014-06-03,683.0,205.70000000000073,6860.500000000002,4809.700000000001,5998.350000000002,1.1437311927446714,0.801837171888936,0.3418940208557354
2014-06-04,244.0,263.35000000000036,6846.100000000002,4918.1500000000015,6086.800000000003,1.1247453505947294,0.8080025629230464,0.31674278767168296
2014-06-05,262.35000000000036,176.75,5361.700000000003,5004.9000000000015,4600.700000000003,1.1654096115808463,1.0878561957962916,0.07755341578455477
2014-06-06,431.64999999999964,51.5,4713.350000000002,4167.800000000001,4461.000000000002,1.0565680340730779,0.9342748262721362,0.12229320780094166
2014-06-09,412.5,94.89999999999964,4790.100000000002,4053.800000000001,4423.100000000002,1.0829734801383644,0.9165065225746646,0.16646695756369978
2014-06-10,80.0,390.0,4797.200000000003,3931.4000000000015,4345.700000000003,1.1038958050486687,0.9046643808822512,0.19923142416641748
2014-06-11,339.0,198.79999999999927,4787.800000000003,3892.300000000001,4374.600000000002,1.0944543501120103,0.8897499199926848,0.2047044301193255
2014-06-12,183.79999999999927,376.5499999999993,4587.700000000003,3988.8500000000004,4242.1500000000015,1.0814563369989276,0.9402897115849272,0.14116662541400038
2014-06-13,367.5499999999993,454.89999999999964,4330.250000000002,4023.6499999999996,4151.950000000001,1.0429436770674023,0.9690988571635012,0.07384481990390113
2014-06-16,38.29999999999927,780.0,4123.5,4128.65,4140.5,0.9958942156744355,0.9971380268083564,-0.0012438111339209135
2014-06-17,564.7999999999993,221.04999999999927,4438.5,4156.299999999997,4494.699999999999,0.9874963846307876,0.9247113266736375,0.06278505795715006
2014-06-18,548.6499999999996,322.0,4840.499999999998,4446.699999999999,4832.9,1.0015725547807732,0.9200893873243806,0.08148316745639261
2014-06-19,232.20000000000073,505.0,5029.499999999998,4458.499999999998,4738.699999999999,1.061367041593686,0.9408698588220397,0.12049718277164634
2014-06-20,257.0,369.75,4644.799999999997,4410.249999999998,4356.749999999998,1.0661157973259883,1.0122797957192862,0.0538360016067021
2014-06-23,184.75,272.10000000000036,4146.549999999997,4476.649999999998,4306.8499999999985,0.9627802222041628,1.0394255662491145,-0.07664534404495171
2014-06-24,413.10000000000036,34.95000000000073,4315.649999999998,4248.249999999998,4336.399999999998,0.9952149248224333,0.9796720782215663,0.015542846600867022
2014-06-25,172.95000000000073,148.0,4226.249999999998,4219.499999999998,4227.649999999998,0.9996688467588377,0.9980722150603765,0.0015966316984612483
2014-06-26,99.0,311.25,3893.5999999999985,4479.249999999998,4243.399999999998,0.9175661026535327,1.0555804307866334,-0.13801432813310077
2014-06-27,251.70000000000073,259.64999999999964,3732.7999999999993,4643.999999999998,4236.8499999999985,0.8810318986983255,1.0960973364645903,-0.21506543776626474
2014-06-30,374.64999999999964,89.45000000000073,4027.449999999999,4343.449999999999,4310.949999999999,0.9342372330924738,1.0075389415326088,-0.07330170844013506
2014-07-01,286.0,86.79999999999927,3974.449999999999,4231.449999999999,4119.949999999999,0.9646840374276386,1.0270634352358645,-0.06237939780822588
2014-07-02,280.7999999999993,10.0,4071.449999999999,3864.8999999999996,4074.75,0.9991901343640711,0.948499907969814,0.05069022639425713
2014-07-03,194.0,133.89999999999964,3897.8999999999996,3543.8999999999996,3658.75,1.0653638537751964,0.9686094977792961,0.09675435599590032
2014-07-04,204.89999999999964,268.7000000000007,4064.5,3032.6000000000004,3729.9500000000007,1.0896928913256207,0.8130403892813576,0.27665250204426317
2014-07-07,334.7000000000007,259.89999999999964,3834.4000000000015,3071.4500000000007,3467.4000000000015,1.1058429947511104,0.88580780988637,0.22003518486474039
2014-07-08,94.89999999999964,751.75,3380.6500000000015,3501.2000000000007,3705.9500000000007,0.9122222372131304,0.9447510085133367,-0.03252877130020626
2014-07-09,221.75,638.0,3370.2000000000007,3634.2000000000007,3589.9500000000007,0.9387874482931517,1.0123260769648603,-0.07353862867170857
2014-07-10,538.9500000000007,525.0,3652.1500000000015,3789.4500000000007,4143.1500000000015,0.8814911359714227,0.9146301726946887,-0.03313903672326601
2014-07-11,324.0,990.8500000000004,3791.4000000000015,4508.200000000001,4447.950000000001,0.8523926752773752,1.0135455659348689,-0.16115289065749372
2014-07-14,168.39999999999964,588.7000000000007,3546.7000000000007,5061.950000000001,4413.250000000002,0.8036481051379367,1.1469891803092955,-0.3433410751713588
2014-07-15,568.7000000000007,39.70000000000073,3942.4500000000007,4953.6500000000015,4724.500000000002,0.8344692560059264,1.048502487035665,-0.2140332310297386
2014-07-16,756.1000000000004,38.29999999999927,4599.550000000001,4680.700000000001,4822.950000000001,0.9536798017810677,0.9705056034169959,-0.016825801635928173
2014-07-17,318.75,167.89999999999964,4666.6,4588.950000000001,4748.549999999999,0.9827421002200674,0.9663897400259029,0.016352360194164417
2014-07-18,321.75,220.14999999999964,4613.700000000001,4719.65,4827.299999999999,0.9557516624199867,0.9776997493422825,-0.021948086922295884
2014-07-21,466.9500000000007,128.75,4794.6500000000015,4761.6,4923.35,0.9738592624940338,0.9671463536006987,0.00671290889333509
2014-07-22,129.35000000000036,252.75,4643.200000000003,5004.35,4885.25,0.9504528939153579,1.0243795097487336,-0.07392661583337568
2014-07-23,334.89999999999964,94.05000000000109,4784.100000000002,4964.500000000002,4991.050000000001,0.9585357790444898,0.9946804780557199,-0.036144699011230075
2014-07-24,184.60000000000036,253.79999999999927,4763.800000000003,4949.6,4850.049999999999,0.9822166781785763,1.0205255615921487,-0.038308883413572414
2014-07-25,243.6999999999989,296.89999999999964,4672.800000000001,4986.6,4937.049999999999,0.9464761345337807,1.0100363577439972,-0.0635602232102166
2014-07-28,132.0,479.89999999999964,4709.9000000000015,4714.75,4615.299999999999,1.0204970424457787,1.0215478950447427,-0.0010508525989640916
2014-07-30,299.0,240.14999999999964,4787.1500000000015,4316.9,4616.449999999999,1.0369764645994222,0.9351124782029483,0.10186398639647387
2014-08-01,320.14999999999964,309.0,4568.35,4100.9,4180.499999999998,1.0927759837340036,0.9809592154048562,0.11181676832914744
2014-08-04,249.89999999999964,320.0,4494.25,3430.0499999999993,3871.499999999998,1.1608549657755398,0.8859744285160792,0.2748805372594606
2014-08-05,236.85000000000036,234.89999999999964,4562.700000000001,3076.249999999998,3895.149999999998,1.1713797928192762,0.7897641939334814,0.38161559888579477
2014-08-06,165.0,355.75,4159.0,3392.2999999999975,3792.149999999998,1.0967393167464374,0.8945584958400905,0.20218082090634693
2014-08-07,149.89999999999964,313.89999999999964,3552.7999999999993,3667.899999999998,3575.3499999999985,0.9936929251681655,1.0258855776357558,-0.03219265246759029
2014-08-08,76.20000000000073,460.0499999999993,3310.25,3960.0499999999975,3731.8499999999985,0.8870265417956245,1.061149295925613,-0.17412275412998857
2014-08-11,196.04999999999927,98.89999999999964,3184.5499999999993,3838.7999999999975,3476.2999999999975,0.9160745620343473,1.10427753646118,-0.18820297442683276
2014-08-12,284.0,68.39999999999964,3001.5999999999985,3778.449999999997,3519.8499999999967,0.8527636120857427,1.0734690398738584,-0.22070542778811575
2014-08-13,232.29999999999927,260.10000000000036,3104.5499999999975,3785.7999999999975,3586.5999999999967,0.8655969441811187,1.0555400658004799,-0.18994312161936122
2014-08-14,320.10000000000036,155.85000000000036,3089.749999999998,3847.5999999999967,3586.1999999999953,0.8615665607049251,1.0728905247894713,-0.21132396408454623
